steps,time,reward,delta,converged
1,0.03989342789553163,-46.100453414322175,0.8666186346902711,False
2,0.02063451804725247,-17.604738449080823,0.10223966759616784,False
3,0.022348694949993586,-15.90663720616531,0.008702093683152085,False
4,0.021421087812949935,-15.762271995194743,1.978918228284776e-06,False
5,0.02270820197500001,-15.762271995194743,1.978918228284776e-06,False
6,0.02162098952135949,-15.762271995194743,1.978918228284776e-06,False
7,0.022095459781830584,-15.762271995194743,1.978918228284776e-06,False
8,0.021357482723910692,-15.762271995194743,1.978918228284776e-06,False
9,0.021385137110446095,-15.762271995194743,1.978918228284776e-06,False
10,0.021341680217314973,-15.762271995194743,1.978918228284776e-06,False
11,0.021480347212673223,-15.762271995194743,1.978918228284776e-06,False
12,0.023364796123964027,-15.762271995194743,1.978918228284776e-06,True
