steps,time,reward,delta,converged
1,0.029634835677637028,-22.251763649669613,0.6065805821744839,False
2,0.029152464163864522,-21.701864110003257,5.1742723673545155e-05,False
3,0.027893004388356957,-21.70185170634297,4.0402497906988355e-07,False
4,0.027881942633740664,-21.70185157409291,4.040249790143724e-07,False
5,0.028466635377704108,-21.70185169509086,4.0402502288205966e-07,False
6,0.027934485968163614,-21.701851675245653,4.040249790143724e-07,False
7,0.027650435912146776,-21.70185165161626,4.0402502288205966e-07,False
8,0.02764174453351842,-21.70185153907086,4.040249790143724e-07,False
9,0.02796806629467241,-21.701851728086776,4.0402502288205966e-07,False
10,0.030042935410413918,-21.701851651810507,4.040249790143724e-07,False
11,0.030206491353659715,-21.701851693338096,4.0402502288205966e-07,False
12,0.029500909434254652,-21.701851613358954,4.040249790143724e-07,False
13,0.03575159091735358,-21.7018516338041,4.0402502288205966e-07,False
14,0.02827186948393745,-21.701851641575356,4.040249790143724e-07,False
15,0.028350882016905388,-21.70185173741374,4.0402502288205966e-07,False
16,0.02843463530185275,-21.70185162214053,4.040249790143724e-07,False
17,0.027826633860662753,-21.70185163246214,4.0402502288205966e-07,False
18,0.028220116274844997,-21.70185153757009,4.040249790143724e-07,False
19,0.030508319229596736,-21.701851676909072,4.0402502288205966e-07,False
20,0.029255180456722485,-21.701851630426823,4.040249790143724e-07,False
21,0.027937251406818575,-21.701851690187286,4.0402502288205966e-07,False
22,0.029618243045710813,-21.70185159558457,4.040249790143724e-07,False
23,0.029888070845796477,-21.70185162666947,4.0402502288205966e-07,False
24,0.02757576906849124,-21.7018516403615,4.040249790143724e-07,False
25,0.04557482407859581,-21.701851685748338,4.0402502288205966e-07,False
26,0.04118251737090617,-21.70185162167197,4.040249790143724e-07,False
27,0.05427094345705186,-21.701851694804667,4.0402502288205966e-07,False
28,0.04149501193879246,-21.70185156893335,4.040249790143724e-07,False
29,0.05013384723084613,-21.701851681571522,4.0402502288205966e-07,False
30,0.09842275181689075,-21.70185164454791,4.040249790143724e-07,False
31,0.09405335874376419,-21.70185168611829,4.0402502288205966e-07,False
32,0.028837994282653767,-21.701851577158646,4.040249790143724e-07,False
33,0.028413301917950662,-21.701851625960018,4.0402502288205966e-07,False
34,0.028502981142867867,-21.70185163452281,4.040249790143724e-07,False
35,0.028025745443741812,-21.701851709743917,4.0402502288205966e-07,False
36,0.02792144890022641,-21.70185163407884,4.040249790143724e-07,False
37,0.027700608870578236,-21.701851675081144,4.0402502288205966e-07,False
38,0.027209150915517455,-21.701851572819923,4.040249790143724e-07,False
39,0.027998091057202856,-21.701851722763507,4.0402502288205966e-07,False
40,0.03399356205881432,-21.70185166791658,4.040249790143724e-07,False
41,0.02772826325711719,-21.701851643667386,4.0402502288205966e-07,False
42,0.03254684258016738,-21.701851586629118,4.040249790143724e-07,False
43,0.027742090450388446,-21.70185160011337,4.0402502288205966e-07,False
44,0.027519670170082833,-21.701851650471788,4.040249790143724e-07,False
45,0.02802811581972975,-21.70185175341452,4.0402502288205966e-07,False
46,0.027724312630468262,-21.701851628192394,4.040249790143724e-07,False
47,0.027670584108051344,-21.701851645819,4.0402502288205966e-07,False
48,0.028569746733225543,-21.701851555486936,4.040249790143724e-07,False
49,0.034567588110828495,-21.7018516904978,4.0402502288205966e-07,False
50,0.030490936472343577,-21.701851667682337,4.040249790143724e-07,False
51,0.02759354688840787,-21.701851716083663,4.0402502288205966e-07,False
52,0.028987723032624757,-21.701851599715468,4.040249790143724e-07,False
53,0.02920342724763003,-21.701851607902714,4.0402502288205966e-07,False
54,0.02730791658173004,-21.701851633888243,4.040249790143724e-07,False
55,0.0275492998699427,-21.70185173906091,4.0402502288205966e-07,False
56,0.02770100393324526,-21.70185160619578,4.040249790143724e-07,False
57,0.028295573243827477,-21.701851667106325,4.0402502288205966e-07,False
