steps,time,reward,delta,converged
1,0.007277449349015752,-5.375227953503375,0.6160397695424296,False
2,0.007255720902449525,-4.857834257722733,0.005034081010709457,False
3,0.007966438636496598,-4.856833777075018,3.1389403465365007e-07,False
4,0.007737302290889314,-4.856833743052185,2.653032929733623e-07,False
5,0.007878734724902081,-4.856833734400639,2.6530329294560673e-07,False
6,0.00787162359693494,-4.856833735001141,2.653032929733623e-07,False
7,0.007518832637232853,-4.856833734703019,2.6530329294560673e-07,False
8,0.007609697050146025,-4.856833735001141,2.653032929733623e-07,False
9,0.007514486947919563,-4.856833734703019,2.6530329294560673e-07,False
10,0.0074003138377811695,-4.856833735001141,2.653032929733623e-07,False
11,0.0074267830363250464,-4.856833734703019,2.6530329294560673e-07,False
12,0.0072039676933555175,-4.856833735001141,2.653032929733623e-07,False
13,0.007464709052149798,-4.856833734703019,2.6530329294560673e-07,False
14,0.00724900483714741,-4.856833735001141,2.653032929733623e-07,False
15,0.007226091202586549,-4.856833734703019,2.6530329294560673e-07,False
16,0.00924249104392949,-4.856833735001141,2.653032929733623e-07,False
17,0.007892561918171337,-4.856833734703019,2.6530329294560673e-07,False
18,0.007432313913632971,-4.856833735001141,2.653032929733623e-07,False
19,0.007271523409043024,-4.856833734703019,2.6530329294560673e-07,False
20,0.007398338524456705,-4.856833735001141,2.653032929733623e-07,False
21,0.007206733132009369,-4.856833734703019,2.6530329294560673e-07,False
22,0.0074844621853917825,-4.856833735001141,2.653032929733623e-07,False
23,0.007207918320004003,-4.856833734703019,2.6530329294560673e-07,False
24,0.007552808026409341,-4.856833735001141,2.653032929733623e-07,False
25,0.007200807192036862,-4.856833734703019,2.6530329294560673e-07,False
26,0.007151029296267097,-4.856833735001141,2.653032929733623e-07,False
27,0.00747893130808408,-4.856833734703019,2.6530329294560673e-07,False
28,0.0071873750614324106,-4.856833735001141,2.653032929733623e-07,False
29,0.007183029372119121,-4.856833734703019,2.6530329294560673e-07,False
30,0.009963480407262137,-4.856833735001141,2.653032929733623e-07,False
31,0.01788369671197243,-4.856833734703019,2.6530329294560673e-07,False
32,0.018793526029098784,-4.856833735001141,2.653032929733623e-07,False
33,0.019580095794794916,-4.856833734703019,2.6530329294560673e-07,False
34,0.016479644001131444,-4.856833735001141,2.653032929733623e-07,False
35,0.009959924843278678,-4.856833734703019,2.6530329294560673e-07,False
36,0.0074485114828914956,-4.856833735001141,2.653032929733623e-07,False
37,0.007625104494074941,-4.856833734703019,2.6530329294560673e-07,False
38,0.007196066440058768,-4.856833735001141,2.653032929733623e-07,False
39,0.007265202406405713,-4.856833734703019,2.6530329294560673e-07,False
40,0.007166436740195792,-4.856833735001141,2.653032929733623e-07,False
41,0.0074797214334136886,-4.856833734703019,2.6530329294560673e-07,False
42,0.007188165186762019,-4.856833735001141,2.653032929733623e-07,False
43,0.007545696898441978,-4.856833734703019,2.6530329294560673e-07,False
44,0.00746391892682019,-4.856833735001141,2.653032929733623e-07,False
45,0.007736117102894902,-4.856833734703019,2.6530329294560673e-07,False
46,0.007282190100993624,-4.856833735001141,2.653032929733623e-07,False
47,0.007511326446600908,-4.856833734703019,2.6530329294560673e-07,False
48,0.0072493998998122144,-4.856833735001141,2.653032929733623e-07,False
49,0.007242288771844851,-4.856833734703019,2.6530329294560673e-07,False
50,0.007619573616767017,-4.856833735001141,2.653032929733623e-07,False
51,0.007197251628053625,-4.856833734703019,2.6530329294560673e-07,False
52,0.008890885272221816,-4.856833735001141,2.653032929733623e-07,False
53,0.008818983867221242,-4.856833734703019,2.6530329294560673e-07,False
54,0.007526733890529602,-4.856833735001141,2.653032929733623e-07,False
55,0.00743073366297331,-4.856833734703019,2.6530329294560673e-07,False
56,0.0076855490817955285,-4.856833735001141,2.653032929733623e-07,False
57,0.007427573161654877,-4.856833734703019,2.6530329294560673e-07,False
58,0.01156190394920431,-4.856833735001141,2.653032929733623e-07,False
