step,reward,mean,median,std,max,min
0,-0.1,-0.1,-0.1,0.0,-0.1,-0.1
1,-0.09378531073446326,-0.09689265536723163,-0.09689265536723163,0.0031073446327683704,-0.09378531073446326,-0.1
2,-0.1,-0.09792843691148774,-0.1,0.0029296326150855157,-0.09378531073446326,-0.1
3,-0.09312499999999999,-0.09672757768361581,-0.09689265536723163,0.0032807391088023443,-0.09312499999999999,-0.1
4,-0.1,-0.09738206214689264,-0.1,0.003213098026936502,-0.09312499999999999,-0.1
5,-0.1,-0.09781838512241053,-0.1,0.00309115207278397,-0.09312499999999999,-0.1
6,-0.1,-0.09813004439063759,-0.1,0.0029619214275359617,-0.09312499999999999,-0.1
7,-0.1,-0.09836378884180791,-0.1,0.002838804590704495,-0.09312499999999999,-0.1
8,-0.1,-0.09854559008160703,-0.1,0.00272539933405688,-0.09312499999999999,-0.1
9,-0.1,-0.09869103107344632,-0.1,0.002622098227762397,-0.09312499999999999,-0.1
10,-0.08196721311475406,-0.09717068398629247,-0.1,0.005418940439507575,-0.08196721311475406,-0.1
11,-0.1,-0.0974064603207681,-0.1,0.005246840427842207,-0.08196721311475406,-0.1
12,-0.0912,-0.09692904029609363,-0.1,0.005305360677775027,-0.08196721311475406,-0.1
13,-0.1,-0.09714839456065838,-0.1,0.005173188022129914,-0.08196721311475406,-0.1
14,-0.1,-0.09733850158994782,-0.1,0.005048140144087535,-0.08196721311475406,-0.1
15,-0.1,-0.0975048452405761,-0.1,0.004930115580163047,-0.08196721311475406,-0.1
16,-0.09191176470588236,-0.09717584050324116,-0.1,0.0049606631080438435,-0.08196721311475406,-0.1
17,-0.0898148148148148,-0.09676689463166192,-0.1,0.005107257755909854,-0.08196721311475406,-0.1
18,-0.09360465116279068,-0.09660046076487921,-0.1,0.005020940106371414,-0.08196721311475406,-0.1
19,-0.0933734939759036,-0.09643911242543043,-0.1,0.00494408535731284,-0.08196721311475406,-0.1
20,-0.1,-0.09660867850040995,-0.1,0.0048841615501009055,-0.08196721311475406,-0.1
21,-0.1,-0.09676282947766404,-0.1,0.004823870574301224,-0.08196721311475406,-0.1
22,-0.1,-0.09690357602211344,-0.1,0.004763802159826573,-0.08196721311475406,-0.1
23,-0.1,-0.0970325936878587,-0.1,0.004704368543662006,-0.08196721311475406,-0.1
24,-0.1,-0.09715128994034435,-0.1,0.0046458552783434845,-0.08196721311475406,-0.1
25,-0.1,-0.09726085571186957,-0.1,0.00458845671043211,-0.08196721311475406,-0.1
26,-0.1,-0.09736230550031885,-0.1,0.004532301089152873,-0.08196721311475406,-0.1
27,-0.1,-0.09745650887530746,-0.1,0.004477468544770544,-0.08196721311475406,-0.1
28,-0.1,-0.09754421546581411,-0.1,0.004424004092527606,-0.08196721311475406,-0.1
29,-0.1,-0.09762607495028698,-0.1,0.004371927120972057,-0.08196721311475406,-0.1
30,-0.1,-0.09770265317769708,-0.1,0.004321238366793431,-0.08196721311475406,-0.1
31,-0.1,-0.09777444526589403,-0.1,0.004271925073950612,-0.08196721311475406,-0.1
32,-0.1,-0.0978418863184427,-0.1,0.0042239648289652265,-0.08196721311475406,-0.1
33,-0.09432989690721648,-0.09773859251223016,-0.1,0.004203476522614991,-0.08196721311475406,-0.1
34,-0.1,-0.09780320415473788,-0.1,0.004160086387714089,-0.08196721311475406,-0.1
35,-0.1,-0.09786422626155072,-0.1,0.004117756317457451,-0.08196721311475406,-0.1
36,-0.09367816091954022,-0.0977510893604153,-0.1,0.004118063569549318,-0.08196721311475406,-0.1
37,-0.1,-0.09781027121935174,-0.1,0.004079431926970985,-0.08196721311475406,-0.1
38,-0.1,-0.09786641811116323,-0.1,0.004041639137667442,-0.08196721311475406,-0.1
39,-0.1,-0.09791975765838415,-0.1,0.00400467663248341,-0.08196721311475406,-0.1
40,-0.1,-0.09797049527647232,-0.1,0.003968532501668406,-0.08196721311475406,-0.1
41,-0.1,-0.0980188168175087,-0.1,0.00393319232853325,-0.08196721311475406,-0.1
42,-0.1,-0.09806489084500848,-0.1,0.003898639849968944,-0.08196721311475406,-0.1
43,-0.1,-0.098108870598531,-0.1,0.0038648574801666024,-0.08196721311475406,-0.1
44,-0.1,-0.09815089569634142,-0.1,0.003831826725852305,-0.08196721311475406,-0.1
45,-0.1,-0.09819109361598617,-0.1,0.0037995285152085563,-0.08196721311475406,-0.1
46,-0.1,-0.0982295809858588,-0.1,0.0037679434579251225,-0.08196721311475406,-0.1
47,-0.1,-0.09826646471532012,-0.1,0.003737052050160874,-0.08196721311475406,-0.1
48,-0.1,-0.09830184298643603,-0.1,0.003706834835349029,-0.08196721311475406,-0.1
49,-0.1,-0.0983358061267073,-0.1,0.0036772725295500155,-0.08196721311475406,-0.1
50,-0.1,-0.09836843737912479,-0.1,0.0036483461183055457,-0.08196721311475406,-0.1
51,-0.1,-0.09839981358337238,-0.1,0.003620036930566279,-0.08196721311475406,-0.1
52,-0.1,-0.09843000577991252,-0.1,0.003592326694171115,-0.08196721311475406,-0.1
53,-0.0929936305732484,-0.0983293321649743,-0.1,0.0036335929136607397,-0.08196721311475406,-0.1
54,-0.1,-0.09835970794379295,-0.1,0.0036073214594197238,-0.08196721311475406,-0.1
55,-0.1,-0.09838899887336809,-0.1,0.0035815618063911904,-0.08196721311475406,-0.1
56,-0.08035714285714286,-0.09807265052220626,-0.1,0.004266944019135297,-0.08035714285714286,-0.1
57,-0.1,-0.09810588068561649,-0.1,0.004237433494199341,-0.08035714285714286,-0.1
58,-0.1,-0.09813798440280942,-0.1,0.004208477625501672,-0.08035714285714286,-0.1
59,-0.1,-0.09816901799609593,-0.1,0.0041800619385083835,-0.08035714285714286,-0.1
60,-0.1,-0.09819903409452058,-0.1,0.0041521722632948226,-0.08035714285714286,-0.1
61,-0.1,-0.09822808193170572,-0.1,0.00412479475301082,-0.08035714285714286,-0.1
62,-0.1,-0.09825620761532944,-0.1,0.004097915896962899,-0.08035714285714286,-0.1
63,-0.1,-0.09828345437133994,-0.1,0.004071522529268487,-0.08035714285714286,-0.1
64,-0.1,-0.098309862765627,-0.1,0.004045601833876681,-0.08035714285714286,-0.1
65,-0.08932038834951454,-0.09817365860780712,-0.1,0.004162302628632457,-0.08035714285714286,-0.1
66,-0.1,-0.09820091743455626,-0.1,0.0041370551721567304,-0.08035714285714286,-0.1
67,-0.1,-0.0982273745311069,-0.1,0.004112229265013996,-0.08035714285714286,-0.1
68,-0.1,-0.09825306475529375,-0.1,0.004087814819350533,-0.08035714285714286,-0.1
69,-0.1,-0.09827802097307527,-0.1,0.004063801977154269,-0.08035714285714286,-0.1
70,-0.09035087719298246,-0.09816637106067959,-0.1,0.004141797594479683,-0.08035714285714286,-0.1
71,-0.0825396825396825,-0.09794933372011022,-0.1,0.004501188760393741,-0.08035714285714286,-0.1
72,-0.1,-0.09797742503901283,-0.1,0.004476602865543876,-0.08035714285714286,-0.1
73,-0.1,-0.09800475713308021,-0.1,0.0044523810408206846,-0.08035714285714286,-0.1
74,-0.1,-0.0980313603713058,-0.1,0.004428515909712853,-0.08035714285714286,-0.1
75,-0.09166666666666665,-0.09794761440150793,-0.1,0.004458666598677883,-0.08035714285714286,-0.1
76,-0.1,-0.09797426875992989,-0.1,0.0044357101326431315,-0.08035714285714286,-0.1
77,-0.1,-0.09800023967326411,-0.1,0.004413072588389303,-0.08035714285714286,-0.1
78,-0.1,-0.09802555309512154,-0.1,0.004390748004205426,-0.08035714285714286,-0.1
79,-0.1,-0.09805023368143254,-0.1,0.004368730486295779,-0.08035714285714286,-0.1
80,-0.1,-0.09807430487055065,-0.1,0.004347014216471231,-0.08035714285714286,-0.1
81,-0.09364161849710981,-0.09802024771965502,-0.1,0.004347733121905232,-0.08035714285714286,-0.1
82,-0.1,-0.09804410015676761,-0.1,0.004326857046427683,-0.08035714285714286,-0.1
83,-0.1,-0.09806738467871084,-0.1,0.004306252969758147,-0.08035714285714286,-0.1
84,-0.09281045751633986,-0.09800553847680059,-0.1,0.004318211219984545,-0.08035714285714286,-0.1
85,-0.1,-0.09802872988986104,-0.1,0.0042983531382846645,-0.08035714285714286,-0.1
86,-0.1,-0.09805138816698908,-0.1,0.004278741160055096,-0.08035714285714286,-0.1
87,-0.1,-0.09807353148327333,-0.1,0.004259371210971214,-0.08035714285714286,-0.1
88,-0.1,-0.09809517719694441,-0.1,0.004240239254288042,-0.08035714285714286,-0.1
89,-0.1,-0.09811634189475614,-0.1,0.004221341295532199,-0.08035714285714286,-0.1
90,-0.0725,-0.0978348436321764,-0.1,0.004975501549995738,-0.0725,-0.1
91,-0.1,-0.0978583779405223,-0.1,0.0049534770100256665,-0.0725,-0.1
92,-0.1,-0.09788140613471023,-0.1,0.0049317222016788,-0.0725,-0.1
93,-0.1,-0.0979039443673197,-0.1,0.0049102323589082396,-0.0725,-0.1
94,-0.1,-0.09792600811082158,-0.1,0.0048890027971674795,-0.0725,-0.1
95,-0.07999999999999996,-0.09773927885966721,-0.1,0.005192861235665375,-0.0725,-0.1
96,-0.1,-0.0977625852631758,-0.1,0.0051710691239683845,-0.0725,-0.1
97,-0.1,-0.09778541602579645,-0.1,0.005149530059449605,-0.0725,-0.1
98,-0.1,-0.09780778556088941,-0.1,0.0051282398053495905,-0.0725,-0.1
99,-0.1,-0.0978297077052805,-0.1,0.005107194193215686,-0.0725,-0.1
100,-0.1,-0.09785119574780247,-0.1,0.005086389123647391,-0.0725,-0.1
101,-0.1,-0.09787226245615735,-0.1,0.005065820566783899,-0.0725,-0.1
102,-0.1,-0.09789292010221408,-0.1,0.005045484562564764,-0.0725,-0.1
103,-0.1,-0.09791318048584666,-0.1,0.005025377220791253,-0.0725,-0.1
104,-0.065625,-0.09760567400502908,-0.1,0.005903233222487289,-0.065625,-0.1
105,-0.1,-0.09762826198611371,-0.1,0.005879879165652167,-0.065625,-0.1
106,-0.1,-0.09765042776194442,-0.1,0.005856786417558798,-0.065625,-0.1
107,-0.1,-0.09767218306044494,-0.1,0.005833950537294672,-0.065625,-0.1
108,-0.1,-0.09769353917915645,-0.1,0.005811367172198869,-0.065625,-0.1
109,-0.1,-0.09771450700480047,-0.1,0.005789032056595397,-0.065625,-0.1
110,-0.1,-0.09773509703178425,-0.1,0.005766941010466677,-0.065625,-0.1
111,-0.1,-0.09775531937971478,-0.1,0.005745089938078219,-0.065625,-0.1
112,-0.07799999999999999,-0.09758049354449605,-0.1,0.006011417929420596,-0.065625,-0.1
113,-0.08571428571428569,-0.09747640400212579,-0.1,0.00608641655881893,-0.065625,-0.1
114,-0.1,-0.09749834831515078,-0.1,0.006064423942900603,-0.065625,-0.1
115,-0.09266666666666665,-0.0974566958871466,-0.1,0.006054726166671228,-0.065625,-0.1
116,-0.1,-0.0974784335291368,-0.1,0.006033339955349445,-0.065625,-0.1
117,-0.1,-0.09749980273651698,-0.1,0.00601216546520443,-0.065625,-0.1
