step,reward,mean,median,std,max,min
0,-0.07755102040816327,-0.07755102040816327,-0.07755102040816327,0.0,-0.07755102040816327,-0.07755102040816327
1,-0.07317073170731707,-0.07536087605774017,-0.07536087605774017,0.0021901443504230983,-0.07317073170731707,-0.07755102040816327
2,-0.06451612903225809,-0.07174596038257948,-0.07317073170731707,0.005415999648649525,-0.06451612903225809,-0.07755102040816327
3,-0.07179487179487182,-0.07175818823565255,-0.07248280175109445,0.004690441099385128,-0.06451612903225809,-0.07755102040816327
4,-0.06451612903225809,-0.07030977639497367,-0.07179487179487182,0.005098213177802221,-0.06451612903225809,-0.07755102040816327
5,-0.06764705882352942,-0.06986599013306628,-0.06972096530920062,0.004758628573782449,-0.06451612903225809,-0.07755102040816327
6,-0.06333333333333337,-0.06893275344739015,-0.06764705882352942,0.004963385441726057,-0.06333333333333337,-0.07755102040816327
7,-0.065625,-0.06851928426646639,-0.06663602941176472,0.004769957338149085,-0.06333333333333337,-0.07755102040816327
8,-0.06857142857142857,-0.06852507807812885,-0.06764705882352942,0.004497188763566712,-0.06333333333333337,-0.07755102040816327
9,-0.06764705882352942,-0.06843727615266891,-0.06764705882352942,0.004274531401296039,-0.06333333333333337,-0.07755102040816327
10,-0.060714285714285735,-0.0677351861128159,-0.06764705882352942,0.00464110619311376,-0.060714285714285735,-0.07755102040816327
11,-0.06666666666666667,-0.06764614282563679,-0.06715686274509805,0.004453323880131998,-0.060714285714285735,-0.07755102040816327
12,-0.060714285714285735,-0.06711292304784056,-0.06666666666666667,0.0046603034127025,-0.060714285714285735,-0.07755102040816327
13,-0.06764705882352942,-0.0671510756032469,-0.06715686274509805,0.004492887117130648,-0.060714285714285735,-0.07755102040816327
14,-0.07027027027027029,-0.0673590219143818,-0.06764705882352942,0.004409725882697379,-0.060714285714285735,-0.07755102040816327
15,-0.06333333333333337,-0.06710741637806628,-0.06715686274509805,0.0043794871162691346,-0.060714285714285735,-0.07755102040816327
16,-0.06944444444444446,-0.06724488861726499,-0.06764705882352942,0.0042841633277947355,-0.060714285714285735,-0.07755102040816327
17,-0.07499999999999997,-0.06767572813852804,-0.06764705882352942,0.00452658496618654,-0.060714285714285735,-0.07755102040816327
18,-0.06666666666666667,-0.06762261964000903,-0.06764705882352942,0.004411612078691149,-0.060714285714285735,-0.07755102040816327
19,-0.06857142857142857,-0.06767006008658,-0.06764705882352942,0.004304877048146343,-0.060714285714285735,-0.07755102040816327
20,-0.06764705882352942,-0.06766896478833949,-0.06764705882352942,0.004201132680928088,-0.060714285714285735,-0.07755102040816327
21,-0.06333333333333337,-0.06747189063129376,-0.06764705882352942,0.0042027214724908515,-0.060714285714285735,-0.07755102040816327
22,-0.065625,-0.06739159103862882,-0.06764705882352942,0.004127562663764467,-0.060714285714285735,-0.07755102040816327
23,-0.06451612903225809,-0.0672717801216967,-0.06715686274509805,0.004081306783711411,-0.060714285714285735,-0.07755102040816327
24,-0.06764705882352942,-0.06728679126977001,-0.06764705882352942,0.003999523782883848,-0.060714285714285735,-0.07755102040816327
25,-0.06764705882352942,-0.06730064771414537,-0.06764705882352942,0.003922467644271665,-0.060714285714285735,-0.07755102040816327
26,-0.06451612903225809,-0.06719751739259398,-0.06764705882352942,0.0038848992499070285,-0.060714285714285735,-0.07755102040816327
27,-0.065625,-0.0671413560571442,-0.06715686274509805,0.003826040638950802,-0.060714285714285735,-0.07755102040816327
28,-0.07659574468085102,-0.06746736945796168,-0.06764705882352942,0.004136397074772874,-0.060714285714285735,-0.07755102040816327
29,-0.06944444444444446,-0.0675332719575111,-0.06764705882352942,0.004082328475124084,-0.060714285714285735,-0.07755102040816327
30,-0.060714285714285735,-0.06731330465934256,-0.06764705882352942,0.004192777171746184,-0.060714285714285735,-0.07755102040816327
31,-0.06333333333333337,-0.06718893055540476,-0.06715686274509805,0.004184442761429975,-0.060714285714285735,-0.07755102040816327
32,-0.07105263157894738,-0.06730601240460302,-0.06764705882352942,0.0041734433697492,-0.060714285714285735,-0.07755102040816327
33,-0.06944444444444446,-0.06736890746459835,-0.06764705882352942,0.004127455313023481,-0.060714285714285735,-0.07755102040816327
34,-0.06857142857142857,-0.0674032652105078,-0.06764705882352942,0.004072994375401851,-0.060714285714285735,-0.07755102040816327
35,-0.0725,-0.06754484117688257,-0.06764705882352942,0.0041024384406417045,-0.060714285714285735,-0.07755102040816327
36,-0.06944444444444446,-0.0675961818057356,-0.06764705882352942,0.004058328132275103,-0.060714285714285735,-0.07755102040816327
37,-0.07105263157894738,-0.0676871410102938,-0.06764705882352942,0.004042613981707691,-0.060714285714285735,-0.07755102040816327
38,-0.06857142857142857,-0.06770981505032289,-0.06764705882352942,0.003992896162169866,-0.060714285714285735,-0.07755102040816327
39,-0.06666666666666667,-0.06768373634073149,-0.06764705882352942,0.003946031314179886,-0.060714285714285735,-0.07755102040816327
40,-0.06764705882352942,-0.0676828417671412,-0.06764705882352942,0.003897616024741088,-0.060714285714285735,-0.07755102040816327
41,-0.065625,-0.06763384553459022,-0.06764705882352942,0.0038636946418023565,-0.060714285714285735,-0.07755102040816327
42,-0.0725,-0.06774701191750672,-0.06764705882352942,0.0038882963871488554,-0.060714285714285735,-0.07755102040816327
43,-0.07659574468085102,-0.06794811948031,-0.06764705882352942,0.004063784125979268,-0.060714285714285735,-0.07755102040816327
44,-0.06944444444444446,-0.06798137114617965,-0.06764705882352942,0.004024426130775913,-0.060714285714285735,-0.07755102040816327
45,-0.06666666666666667,-0.06795279061401634,-0.06764705882352942,0.0039850566757412866,-0.060714285714285735,-0.07755102040816327
46,-0.06666666666666667,-0.06792542627471103,-0.06764705882352942,0.003946800615106106,-0.060714285714285735,-0.07755102040816327
47,-0.07179487179487182,-0.06800603972304771,-0.06764705882352942,0.00394438083642111,-0.060714285714285735,-0.07755102040816327
48,-0.06333333333333337,-0.06791067836815558,-0.06764705882352942,0.003959435432243075,-0.060714285714285735,-0.07755102040816327
49,-0.0725,-0.06800246480079246,-0.06764705882352942,0.003971951544877401,-0.060714285714285735,-0.07755102040816327
50,-0.06451612903225809,-0.06793410527591924,-0.06764705882352942,0.003962412036697867,-0.060714285714285735,-0.07755102040816327
51,-0.06333333333333337,-0.06784562889240797,-0.06764705882352942,0.003974670304135107,-0.060714285714285735,-0.07755102040816327
52,-0.060714285714285735,-0.06771107524753775,-0.06764705882352942,0.004054796174037754,-0.060714285714285735,-0.07755102040816327
53,-0.07105263157894738,-0.06777295592034162,-0.06764705882352942,0.00404225811858073,-0.060714285714285735,-0.07755102040816327
54,-0.07105263157894738,-0.06783258638686172,-0.06764705882352942,0.004029240039977338,-0.060714285714285735,-0.07755102040816327
55,-0.06764705882352942,-0.06782927339465937,-0.06764705882352942,0.003993178217088304,-0.060714285714285735,-0.07755102040816327
56,-0.06764705882352942,-0.06782607664779744,-0.06764705882352942,0.003958067637180102,-0.060714285714285735,-0.07755102040816327
57,-0.06333333333333337,-0.06774861555616875,-0.06764705882352942,0.003967140455116747,-0.060714285714285735,-0.07755102040816327
58,-0.06666666666666667,-0.06773027743939754,-0.06764705882352942,0.003935855535860381,-0.060714285714285735,-0.07755102040816327
59,-0.06764705882352942,-0.0677288904624664,-0.06764705882352942,0.0039029334674197985,-0.060714285714285735,-0.07755102040816327
60,-0.065625,-0.06769440045488498,-0.06764705882352942,0.003880018529080288,-0.060714285714285735,-0.07755102040816327
61,-0.065625,-0.06766102302819328,-0.06764705882352942,0.0038574195744069044,-0.060714285714285735,-0.07755102040816327
62,-0.06333333333333337,-0.06759232954097329,-0.06764705882352942,0.0038647206349381167,-0.060714285714285735,-0.07755102040816327
63,-0.06333333333333337,-0.06752578272522891,-0.06764705882352942,0.003870618002145587,-0.060714285714285735,-0.07755102040816327
64,-0.06764705882352942,-0.0675276485113566,-0.06764705882352942,0.0038407576167748285,-0.060714285714285735,-0.07755102040816327
65,-0.065625,-0.06749882050360878,-0.06764705882352942,0.003818629496724204,-0.060714285714285735,-0.07755102040816327
66,-0.06857142857142857,-0.06751482957924788,-0.06764705882352942,0.0037922560095229284,-0.060714285714285735,-0.07755102040816327
67,-0.0725,-0.06758814090896481,-0.06764705882352942,0.0038117990824343803,-0.060714285714285735,-0.07755102040816327
68,-0.07179487179487182,-0.06764910802325332,-0.06764705882352942,0.0038173276659816927,-0.060714285714285735,-0.07755102040816327
69,-0.06944444444444446,-0.0676747556864132,-0.06764705882352942,0.003795946205841255,-0.060714285714285735,-0.07755102040816327
70,-0.065625,-0.06764588588801301,-0.06764705882352942,0.0037768510137328793,-0.060714285714285735,-0.07755102040816327
71,-0.06451612903225809,-0.0676024170427942,-0.06764705882352942,0.003768373848439138,-0.060714285714285735,-0.07755102040816327
72,-0.0760869565217391,-0.06771864361099893,-0.06764705882352942,0.0038702367392432473,-0.060714285714285735,-0.07755102040816327
73,-0.07027027027027029,-0.06775312505234043,-0.06764705882352942,0.003855270666247082,-0.060714285714285735,-0.07755102040816327
74,-0.065625,-0.06772475005164255,-0.06764705882352942,0.003837253900087787,-0.060714285714285735,-0.07755102040816327
75,-0.06764705882352942,-0.06772372779864107,-0.06764705882352942,0.0038119354949415728,-0.060714285714285735,-0.07755102040816327
76,-0.06333333333333337,-0.067666709688702,-0.06764705882352942,0.0038195838491347344,-0.060714285714285735,-0.07755102040816327
77,-0.060714285714285735,-0.06757757604800436,-0.06764705882352942,0.0038747812251947347,-0.060714285714285735,-0.07755102040816327
78,-0.0725,-0.06763988521195367,-0.06764705882352942,0.0038893070708302642,-0.060714285714285735,-0.07755102040816327
79,-0.06764705882352942,-0.06763997488209837,-0.06764705882352942,0.0038649225422753572,-0.060714285714285735,-0.07755102040816327
80,-0.07179487179487182,-0.06769126990571286,-0.06764705882352942,0.003868294905331293,-0.060714285714285735,-0.07755102040816327
81,-0.06333333333333337,-0.06763812433775701,-0.06764705882352942,0.003874274361008565,-0.060714285714285735,-0.07755102040816327
82,-0.06451612903225809,-0.06760050993648593,-0.06764705882352942,0.0038658990635941945,-0.060714285714285735,-0.07755102040816327
83,-0.065625,-0.06757699196105157,-0.06764705882352942,0.0038487873040870986,-0.060714285714285735,-0.07755102040816327
84,-0.07027027027027029,-0.06760867758821885,-0.06764705882352942,0.0038370855386916573,-0.060714285714285735,-0.07755102040816327
85,-0.06451612903225809,-0.06757271772128907,-0.06764705882352942,0.003829091231355191,-0.060714285714285735,-0.07755102040816327
86,-0.065625,-0.06755033016127426,-0.06764705882352942,0.0038126782004948468,-0.060714285714285735,-0.07755102040816327
87,-0.06764705882352942,-0.06755142935061809,-0.06764705882352942,0.0037909672254299205,-0.060714285714285735,-0.07755102040816327
88,-0.06451612903225809,-0.06751732485265899,-0.06764705882352942,0.0037831613779092874,-0.060714285714285735,-0.07755102040816327
89,-0.06333333333333337,-0.0674708360579998,-0.06764705882352942,0.003787562786156953,-0.060714285714285735,-0.07755102040816327
90,-0.06764705882352942,-0.06747277257190673,-0.06764705882352942,0.003766739314139926,-0.060714285714285735,-0.07755102040816327
91,-0.06333333333333337,-0.06742777866713963,-0.06764705882352942,0.0037707199868908343,-0.060714285714285735,-0.07755102040816327
92,-0.07317073170731707,-0.06748953085036734,-0.06764705882352942,0.0037968764156059496,-0.060714285714285735,-0.07755102040816327
93,-0.06944444444444446,-0.06751032780349582,-0.06764705882352942,0.0037819478669807974,-0.060714285714285735,-0.07755102040816327
94,-0.06333333333333337,-0.067466359440652,-0.06764705882352942,0.0037860656096297507,-0.060714285714285735,-0.07755102040816327
95,-0.07179487179487182,-0.06751144811100845,-0.06764705882352942,0.003791847983357912,-0.060714285714285735,-0.07755102040816327
96,-0.06666666666666667,-0.06750273902395339,-0.06764705882352942,0.0037732167451734046,-0.060714285714285735,-0.07755102040816327
97,-0.06666666666666667,-0.06749420767336882,-0.06764705882352942,0.003754856516386549,-0.060714285714285735,-0.07755102040816327
98,-0.06764705882352942,-0.06749575162438054,-0.06764705882352942,0.0037358757285086853,-0.060714285714285735,-0.07755102040816327
99,-0.065625,-0.06747704410813674,-0.06764705882352942,0.003721806944148085,-0.060714285714285735,-0.07755102040816327
