step,reward,mean,median,std,max,min
0,-0.062068965517241406,-0.062068965517241406,-0.062068965517241406,0.0,-0.062068965517241406,-0.062068965517241406
1,-0.07179487179487182,-0.0669319186560566,-0.0669319186560566,0.004862953138815206,-0.062068965517241406,-0.07179487179487182
2,-0.07179487179487182,-0.06855290303566168,-0.07179487179487182,0.00458483618806485,-0.062068965517241406,-0.07179487179487182
3,-0.06764705882352942,-0.0683264419826286,-0.06972096530920062,0.003989911775862257,-0.062068965517241406,-0.07179487179487182
4,-0.06451612903225809,-0.06756437939255451,-0.06764705882352942,0.00388052500933743,-0.062068965517241406,-0.07179487179487182
5,-0.07105263157894738,-0.06814575475695332,-0.06934984520123841,0.0037734222126685354,-0.062068965517241406,-0.07179487179487182
6,-0.06333333333333337,-0.06745826598215046,-0.06764705882352942,0.003878202923677016,-0.062068965517241406,-0.07179487179487182
7,-0.06944444444444446,-0.06770653828993722,-0.06854575163398693,0.0036867159707877064,-0.062068965517241406,-0.07179487179487182
8,-0.06944444444444446,-0.06789963897377135,-0.06944444444444446,0.003518518061297467,-0.062068965517241406,-0.07179487179487182
9,-0.06764705882352942,-0.06787438095874716,-0.06854575163398693,0.003338819270163556,-0.062068965517241406,-0.07179487179487182
10,-0.06944444444444446,-0.06801711400290146,-0.06944444444444446,0.0032152780255360618,-0.062068965517241406,-0.07179487179487182
11,-0.06857142857142857,-0.06806330688361205,-0.06900793650793652,0.0030822042957731176,-0.062068965517241406,-0.07179487179487182
12,-0.0738095238095238,-0.06850532357022064,-0.06944444444444446,0.0033337307011825925,-0.062068965517241406,-0.0738095238095238
13,-0.07105263157894738,-0.06868727414227256,-0.06944444444444446,0.003278764782506179,-0.062068965517241406,-0.0738095238095238
14,-0.06944444444444446,-0.06873775216241734,-0.06944444444444446,0.003173213569813879,-0.062068965517241406,-0.0738095238095238
15,-0.06666666666666667,-0.06860830931893294,-0.06944444444444446,0.0031130830109575825,-0.062068965517241406,-0.0738095238095238
16,-0.065625,-0.0684328205354663,-0.06944444444444446,0.003100637225770284,-0.062068965517241406,-0.0738095238095238
17,-0.06944444444444446,-0.06848902186374287,-0.06944444444444446,0.0030221745190523444,-0.062068965517241406,-0.0738095238095238
18,-0.06333333333333337,-0.06821766983582658,-0.06944444444444446,0.0031588290344560766,-0.062068965517241406,-0.0738095238095238
19,-0.06666666666666667,-0.06814011967736858,-0.06900793650793652,0.003097346822675323,-0.062068965517241406,-0.0738095238095238
20,-0.06857142857142857,-0.06816065819613334,-0.06857142857142857,0.0030240962106373877,-0.062068965517241406,-0.0738095238095238
21,-0.0725,-0.06835790100540001,-0.06900793650793652,0.003089735933391847,-0.062068965517241406,-0.0738095238095238
22,-0.065625,-0.06823907922255654,-0.06857142857142857,0.003072786009425332,-0.062068965517241406,-0.0738095238095238
23,-0.07105263157894738,-0.06835631057073947,-0.06900793650793652,0.0030601780932637376,-0.062068965517241406,-0.0738095238095238
24,-0.060714285714285735,-0.06805062957648132,-0.06857142857142857,0.0033515195434320913,-0.060714285714285735,-0.0738095238095238
25,-0.06944444444444446,-0.06810423784063374,-0.06900793650793652,0.003297347891987853,-0.060714285714285735,-0.0738095238095238
26,-0.07027027027027029,-0.06818446126395361,-0.06944444444444446,0.003261464174094915,-0.060714285714285735,-0.0738095238095238
27,-0.065625,-0.06809305193309813,-0.06900793650793652,0.0032377234860018075,-0.060714285714285735,-0.0738095238095238
28,-0.06944444444444446,-0.0681396516748687,-0.06944444444444446,0.003190952628206489,-0.060714285714285735,-0.0738095238095238
29,-0.06944444444444446,-0.06818314476718788,-0.06944444444444446,0.003146049990530091,-0.060714285714285735,-0.0738095238095238
30,-0.07499999999999997,-0.06840304332308506,-0.06944444444444446,0.0033209958423451825,-0.060714285714285735,-0.07499999999999997
31,-0.07027027027027029,-0.06846139416518458,-0.06944444444444446,0.003284799257273138,-0.060714285714285735,-0.07499999999999997
32,-0.06333333333333337,-0.06830599838240121,-0.06944444444444446,0.003351965167636828,-0.060714285714285735,-0.07499999999999997
33,-0.065625,-0.06822714548880117,-0.06944444444444446,0.0033332261084108457,-0.060714285714285735,-0.07499999999999997
