step,reward,mean,median,std,max,min
0,-0.038888888888888896,-0.038888888888888896,-0.038888888888888896,0.0,-0.038888888888888896,-0.038888888888888896
1,-0.038888888888888896,-0.038888888888888896,-0.038888888888888896,0.0,-0.038888888888888896,-0.038888888888888896
2,-0.02666666666666669,-0.034814814814814826,-0.038888888888888896,0.0057616108096681575,-0.02666666666666669,-0.038888888888888896
3,-0.03125000000000001,-0.03392361111111112,-0.03506944444444445,0.0052230117237135635,-0.02666666666666669,-0.038888888888888896
4,-0.021428571428571446,-0.03142460317460318,-0.03125000000000001,0.006841348101051288,-0.021428571428571446,-0.038888888888888896
5,-0.04500000000000002,-0.03368716931216932,-0.03506944444444445,0.008037375037956722,-0.021428571428571446,-0.04500000000000002
6,-0.038888888888888896,-0.03443027210884354,-0.038888888888888896,0.007660556294556376,-0.021428571428571446,-0.04500000000000002
7,-0.038888888888888896,-0.034987599206349224,-0.038888888888888896,0.007315934790210171,-0.021428571428571446,-0.04500000000000002
8,-0.021428571428571446,-0.03348104056437392,-0.038888888888888896,0.00810763000471377,-0.021428571428571446,-0.04500000000000002
9,-0.038888888888888896,-0.03402182539682542,-0.038888888888888896,0.007860809880609497,-0.021428571428571446,-0.04500000000000002
10,-0.04761904761904764,-0.03525793650793652,-0.038888888888888896,0.008453079559772267,-0.021428571428571446,-0.04761904761904764
11,-0.04210526315789475,-0.03582854706209971,-0.038888888888888896,0.008311532248825504,-0.021428571428571446,-0.04761904761904764
12,-0.054166666666666675,-0.0372391716470664,-0.038888888888888896,0.009361941153720113,-0.021428571428571446,-0.054166666666666675
13,-0.05925925925925928,-0.03881203504793732,-0.038888888888888896,0.010655806320344787,-0.021428571428571446,-0.05925925925925928
14,-0.04210526315789475,-0.03903158358860115,-0.038888888888888896,0.010327210803414439,-0.021428571428571446,-0.05925925925925928
15,-0.02666666666666669,-0.03825877628098024,-0.038888888888888896,0.01043762639744827,-0.021428571428571446,-0.05925925925925928
16,-0.056000000000000015,-0.0393023776762167,-0.038888888888888896,0.01095268156857779,-0.021428571428571446,-0.05925925925925928
17,-0.04761904761904764,-0.03976441489526286,-0.038888888888888896,0.010813225847470206,-0.021428571428571446,-0.05925925925925928
18,-0.03125000000000001,-0.03931628779551219,-0.038888888888888896,0.010695166343202712,-0.021428571428571446,-0.05925925925925928
19,-0.04500000000000002,-0.03960047340573658,-0.038888888888888896,0.010497700782240405,-0.021428571428571446,-0.05925925925925928
20,-0.03125000000000001,-0.03920283181498722,-0.038888888888888896,0.010397903508561264,-0.021428571428571446,-0.05925925925925928
21,-0.04500000000000002,-0.03946633945976053,-0.038888888888888896,0.010230355689344113,-0.021428571428571446,-0.05925925925925928
22,-0.054166666666666675,-0.04010548412093036,-0.038888888888888896,0.010444944460503914,-0.021428571428571446,-0.05925925925925928
23,-0.038888888888888896,-0.04005479265292863,-0.038888888888888896,0.010227915890203007,-0.021428571428571446,-0.05925925925925928
24,-0.03529411764705883,-0.039864365652693835,-0.038888888888888896,0.010064598925780727,-0.021428571428571446,-0.05925925925925928
25,-0.03125000000000001,-0.039533043896820996,-0.038888888888888896,0.010007222309729792,-0.021428571428571446,-0.05925925925925928
26,-0.056000000000000015,-0.0401429311599017,-0.038888888888888896,0.01030079934650917,-0.021428571428571446,-0.05925925925925928
27,-0.05925925925925928,-0.04082565716345019,-0.038888888888888896,0.010719237378751533,-0.021428571428571446,-0.05925925925925928
28,-0.04500000000000002,-0.04096960001988294,-0.038888888888888896,0.010560305753773234,-0.021428571428571446,-0.05925925925925928
29,-0.02666666666666669,-0.040492835574775725,-0.038888888888888896,0.010695538701105086,-0.021428571428571446,-0.05925925925925928
30,-0.04210526315789475,-0.040544849367779565,-0.038888888888888896,0.010525472171527142,-0.021428571428571446,-0.05925925925925928
31,-0.052173913043478286,-0.04090825760764515,-0.04049707602339182,0.010555451082635494,-0.021428571428571446,-0.05925925925925928
32,-0.04761904761904764,-0.041111614880717955,-0.04210526315789475,0.01045775272294892,-0.021428571428571446,-0.05925925925925928
33,-0.052173913043478286,-0.04143697659138738,-0.04210526315789475,0.010470977718353999,-0.021428571428571446,-0.05925925925925928
34,-0.056000000000000015,-0.041853062974490596,-0.04210526315789475,0.010601656075381678,-0.021428571428571446,-0.05925925925925928
35,-0.056000000000000015,-0.042246033447421415,-0.04210526315789475,0.01070877807454395,-0.021428571428571446,-0.05925925925925928
36,-0.04761904761904764,-0.042391250046654554,-0.04210526315789475,0.01059894746563896,-0.021428571428571446,-0.05925925925925928
37,-0.04210526315789475,-0.042383724075897716,-0.04210526315789475,0.010458658046664694,-0.021428571428571446,-0.05925925925925928
38,-0.03529411764705883,-0.04220193929567108,-0.04210526315789475,0.010384342017077136,-0.021428571428571446,-0.05925925925925928
39,-0.03125000000000001,-0.0419281408132793,-0.04210526315789475,0.010395304415883374,-0.021428571428571446,-0.05925925925925928
40,-0.038888888888888896,-0.041854012717562464,-0.04210526315789475,0.010278447631505601,-0.021428571428571446,-0.05925925925925928
41,-0.03125000000000001,-0.04160153622428717,-0.04210526315789475,0.010283219960816397,-0.021428571428571446,-0.05925925925925928
42,-0.04210526315789475,-0.0416132508041385,-0.04210526315789475,0.010163227806142571,-0.021428571428571446,-0.05925925925925928
43,-0.04210526315789475,-0.04162443290308751,-0.04210526315789475,0.01004734038793584,-0.021428571428571446,-0.05925925925925928
44,-0.054166666666666675,-0.04190314920894482,-0.04210526315789475,0.010105631051871294,-0.021428571428571446,-0.05925925925925928
45,-0.02666666666666669,-0.04157192132759095,-0.04210526315789475,0.010239176369596039,-0.021428571428571446,-0.05925925925925928
46,-0.04761904761904764,-0.04170058358911131,-0.04210526315789475,0.010167180622310647,-0.021428571428571446,-0.05925925925925928
47,-0.04210526315789475,-0.04170901441346097,-0.04210526315789475,0.010060881089941685,-0.021428571428571446,-0.05925925925925928
48,-0.03125000000000001,-0.04149556513971687,-0.04210526315789475,0.010066900980446651,-0.021428571428571446,-0.05925925925925928
49,-0.021428571428571446,-0.04109422526549396,-0.04210526315789475,0.01035414199634799,-0.021428571428571446,-0.05925925925925928
50,-0.038888888888888896,-0.0410509833757566,-0.04210526315789475,0.010256686933696038,-0.021428571428571446,-0.05925925925925928
51,-0.021428571428571446,-0.04067362929984919,-0.04210526315789475,0.010508984638747157,-0.021428571428571446,-0.05925925925925928
52,-0.03125000000000001,-0.04049582497343694,-0.04210526315789475,0.010488038694885468,-0.021428571428571446,-0.05925925925925928
53,-0.038888888888888896,-0.04046606689779716,-0.04049707602339182,0.010392731678937627,-0.021428571428571446,-0.05925925925925928
54,-0.04500000000000002,-0.04054850204510994,-0.04210526315789475,0.010315620871856362,-0.021428571428571446,-0.05925925925925928
55,-0.050000000000000024,-0.040717278794304416,-0.04210526315789475,0.010299443023207589,-0.021428571428571446,-0.05925925925925928
56,-0.04761904761904764,-0.0408383624578964,-0.04210526315789475,0.010248830665350298,-0.021428571428571446,-0.05925925925925928
57,-0.02666666666666669,-0.040594022875288995,-0.04210526315789475,0.010326205753896828,-0.021428571428571446,-0.05925925925925928
58,-0.038888888888888896,-0.04056512229924831,-0.04210526315789475,0.010240687103141306,-0.021428571428571446,-0.05925925925925928
59,-0.04761904761904764,-0.04068268772124496,-0.04210526315789475,0.01019506190354967,-0.021428571428571446,-0.05925925925925928
60,-0.03125000000000001,-0.04052805349630652,-0.04210526315789475,0.010181849983538495,-0.021428571428571446,-0.05925925925925928
