steps,time,reward,delta,converged
1,0.009109749988542859,-6.512162003768524,0.6286805444455762,False
2,0.008831230809831503,-5.32390654349441,0.040482061974823805,False
3,0.009609109196900611,-5.31486885280224,0.00010637188835604938,False
4,0.009722097119045259,-5.314843992361617,5.553887250375755e-07,False
5,0.009280812122418602,-5.314843917919607,4.980642504537336e-07,False
6,0.010678938893287082,-5.3148439178799745,4.98064250495367e-07,False
7,0.009605553632917818,-5.3148439178799745,4.98064250495367e-07,False
8,0.009265009615825548,-5.3148439178799745,4.98064250495367e-07,False
9,0.008813848052577455,-5.3148439178799745,4.98064250495367e-07,False
10,0.00897898424648158,-5.3148439178799745,4.98064250495367e-07,False
11,0.008589847521614402,-5.3148439178799745,4.98064250495367e-07,False
12,0.008719823138346072,-5.3148439178799745,4.98064250495367e-07,True
