episode,length,time,reward,delta
0,36.0,0.0023960455964697758,-13.600000000000001,-10.0
1,79.0,0.005752484736149199,-17.899999999999988,-10.0
2,21.0,0.0014356520514411386,-12.100000000000001,-10.0
3,34.0,0.0021763916229247116,-13.400000000000002,-10.0
4,54.0,0.003603352330173948,-15.399999999999997,-10.0
5,19.0,0.0013503188547474565,-11.9,-10.0
6,96.0,0.0063794467077968875,-19.59999999999998,-10.0
7,30.0,0.0019437006321822992,-13.000000000000002,-10.0
8,137.0,0.009179639815556584,-23.699999999999967,-10.0
9,28.0,0.0018105650397046702,-12.8,-5.0
10,49.0,0.0030960938729549525,-14.899999999999999,-10.0
11,107.0,0.006951495186513057,-20.699999999999978,-10.0
12,84.0,0.0052511521953420015,-18.399999999999984,-10.0
13,24.0,0.0015585160563205136,-12.4,-9.925
14,40.0,0.002955452118840185,-14.000000000000002,-10.0
15,66.0,0.005269325005428982,-16.599999999999994,-10.0
16,24.0,0.0027689832786563784,-12.4,-9.8975
17,83.0,0.006591199460672215,-18.299999999999986,-5.0
18,113.0,0.007759395146422321,-21.299999999999976,-10.0
19,36.0,0.002377872784563806,-13.600000000000001,-10.0
20,111.0,0.0071438899449276505,-21.099999999999977,-10.0
21,46.0,0.003144686388623086,-14.6,-10.0
22,19.0,0.0013333312272152398,-11.9,-5.0
23,19.0,0.0013357015923247673,-11.9,-2.5
24,46.0,0.0036357473418320296,-14.6,-5.0
25,71.0,0.007516432566262665,-17.09999999999999,-10.0
26,117.0,0.01258664677698107,-21.699999999999974,-10.0
27,60.0,0.006635051242483314,-15.999999999999995,-5.0
28,14.0,0.0009912083114613779,-11.4,-2.5
29,38.0,0.00249915654421784,-13.800000000000002,-9.8905
30,28.0,0.0018733797551249154,-12.8,-10.0
31,50.0,0.0032580689257883932,-14.999999999999998,-10.0
32,50.0,0.0035452783486107364,-14.999999999999998,-9.88125
33,60.0,0.003890561752996291,-15.999999999999995,-2.5
34,39.0,0.002594366271296167,-13.900000000000002,-5.0
35,21.0,0.0014226150360627798,-12.100000000000001,-1.25
36,97.0,0.006272780210565543,-19.69999999999998,-10.0
37,89.0,0.005710608260415029,-18.899999999999984,-8.6545
38,31.0,0.003211451716197189,-13.100000000000001,-1.25
39,126.0,0.011755438214095193,-22.599999999999973,-10.0
40,31.0,0.002115947272613994,-13.100000000000001,-5.0
41,16.0,0.001119998230933561,-11.6,-4.327249999999999
42,17.0,0.0011745166611945024,-11.700000000000001,-5.0
43,60.0,0.004287598161681672,-15.999999999999995,-5.0
44,30.0,0.002012046203162754,-13.000000000000002,-2.5
45,111.0,0.00711109987423697,-21.099999999999977,-9.837564676804687
46,70.0,0.0062226074496720685,-16.999999999999993,-1.25
47,104.0,0.01020403325856023,-20.399999999999977,-2.5
48,12.0,0.0008525418634235393,-11.2,-9.85202255859375
49,39.0,0.0025698724821268115,-13.900000000000002,-9.8925
50,53.0,0.003460340210949653,-15.299999999999997,-9.935
51,36.0,0.0023731320525257615,-13.600000000000001,-10.0
52,40.0,0.0027595018127613002,-14.000000000000002,-5.0
53,18.0,0.0012325906445767032,-11.8,-7.4399999999999995
54,93.0,0.005980434994853567,-19.299999999999983,-3.7200000000000006
55,35.0,0.003868438332574442,-13.500000000000002,-9.887625
56,62.0,0.0063450763936998555,-16.199999999999996,-9.925
57,62.0,0.005713373686376144,-16.199999999999996,-9.857705178125
58,94.0,0.0060934224693482975,-19.399999999999984,-10.0
59,14.0,0.0009829120281210635,-11.4,-5.229603845796595
60,38.0,0.002869723861294915,-13.800000000000002,-5.0
61,54.0,0.003527500599375344,-15.399999999999997,-10.0
62,23.0,0.0015478494060516823,-12.3,-6.2
63,39.0,0.002566711993495119,-13.900000000000002,-5.0
64,151.0,0.015251728984367219,-25.099999999999962,-1.25
65,19.0,0.0013475534269673517,-11.9,-0.625
66,23.0,0.0015691827065893449,-12.3,-2.1636249999999997
67,45.0,0.0029744150524493307,-14.5,-0.3125
68,21.0,0.0014277508307714015,-12.100000000000001,-1.0818124999999998
69,102.0,0.009235343430191278,-20.19999999999998,-10.0
70,67.0,0.006890655777169741,-16.699999999999992,-5.0
71,60.0,0.0059484350440470735,-15.999999999999995,-10.0
72,28.0,0.002849180682460428,-12.8,-1.8599999999999994
73,170.0,0.010919093856500695,-26.99999999999997,-9.87037
74,25.0,0.0016766393255238654,-12.5,-9.8401928725375
75,133.0,0.013042547290751827,-23.29999999999997,-2.5
76,44.0,0.0044349559539114125,-14.4,-10.0
77,55.0,0.005458559275211883,-15.499999999999996,-10.0
78,54.0,0.0038072038605605485,-15.399999999999997,-0.625
