step,reward,mean,median,std,max,min
0,-0.07999999999999996,-0.07999999999999996,-0.07999999999999996,0.0,-0.07999999999999996,-0.07999999999999996
1,-0.08166666666666664,-0.0808333333333333,-0.0808333333333333,0.0008333333333333387,-0.07999999999999996,-0.08166666666666664
2,-0.08166666666666664,-0.08111111111111108,-0.08166666666666664,0.0007856742013183912,-0.07999999999999996,-0.08166666666666664
3,-0.08910891089108909,-0.08311056105610558,-0.08166666666666664,0.0035293573367652267,-0.07999999999999996,-0.08910891089108909
4,-0.0825396825396825,-0.08299638535282097,-0.08166666666666664,0.003165001569248422,-0.07999999999999996,-0.08910891089108909
5,-0.08804347826086954,-0.0838375675041624,-0.08210317460317457,0.003447554616893612,-0.07999999999999996,-0.08910891089108909
6,-0.08674698795180721,-0.08425319899668308,-0.0825396825396825,0.0033502511120583126,-0.07999999999999996,-0.08910891089108909
7,-0.07755102040816327,-0.0834154266731181,-0.08210317460317457,0.003838514942336058,-0.07755102040816327,-0.08910891089108909
8,-0.08720930232558137,-0.08383696841228068,-0.0825396825396825,0.0038103337740346918,-0.07755102040816327,-0.08910891089108909
9,-0.07999999999999996,-0.08345327157105262,-0.08210317460317457,0.0037936510799373895,-0.07755102040816327,-0.08910891089108909
