step,reward,mean,median,std,max,min
0,-0.038888888888888896,-0.038888888888888896,-0.038888888888888896,0.0,-0.038888888888888896,-0.038888888888888896
1,-0.03529411764705883,-0.03709150326797386,-0.03709150326797386,0.0017973856209150332,-0.03529411764705883,-0.038888888888888896
2,-0.038888888888888896,-0.03769063180827887,-0.038888888888888896,0.0016945914146082844,-0.03529411764705883,-0.038888888888888896
3,-0.02666666666666669,-0.03493464052287583,-0.03709150326797386,0.004994015813200904,-0.02666666666666669,-0.038888888888888896
4,-0.04500000000000002,-0.036947712418300666,-0.038888888888888896,0.006013483930185391,-0.02666666666666669,-0.04500000000000002
5,-0.021428571428571446,-0.03436118892001246,-0.03709150326797386,0.007974052285474651,-0.021428571428571446,-0.04500000000000002
6,-0.038888888888888896,-0.03500800320128052,-0.038888888888888896,0.0075506342696292595,-0.021428571428571446,-0.04500000000000002
7,-0.04761904761904764,-0.03658438375350141,-0.038888888888888896,0.008202462901923358,-0.021428571428571446,-0.04761904761904764
8,-0.02666666666666669,-0.035482415188297554,-0.038888888888888896,0.008337833991348966,-0.021428571428571446,-0.04761904761904764
9,-0.04210526315789475,-0.036144699985257274,-0.038888888888888896,0.008155680135409958,-0.021428571428571446,-0.04761904761904764
