step,reward,mean,median,std,max,min
0,-0.08382352941176469,-0.08382352941176469,-0.08382352941176469,0.0,-0.08382352941176469,-0.08382352941176469
1,-0.08382352941176469,-0.08382352941176469,-0.08382352941176469,0.0,-0.08382352941176469,-0.08382352941176469
2,-0.07441860465116278,-0.08068855449156405,-0.08382352941176469,0.004433524049847252,-0.07441860465116278,-0.08382352941176469
3,-0.07441860465116278,-0.07912106703146374,-0.07912106703146374,0.004702462380300955,-0.07441860465116278,-0.08382352941176469
4,-0.08196721311475406,-0.07969029624812181,-0.08196721311475406,0.004357362683425056,-0.07441860465116278,-0.08382352941176469
5,-0.08571428571428569,-0.08069429449248246,-0.08289537126325938,0.004567519786764365,-0.07441860465116278,-0.08571428571428569
6,-0.0898148148148148,-0.08199722596710136,-0.08382352941176469,0.005297895808339022,-0.07441860465116278,-0.0898148148148148
7,-0.0825396825396825,-0.082065033038674,-0.08318160597572359,0.0049589738947892195,-0.07441860465116278,-0.0898148148148148
8,-0.07708333333333332,-0.0815115108491917,-0.0825396825396825,0.0049305310435146564,-0.07441860465116278,-0.0898148148148148
9,-0.08196721311475406,-0.08155708107574794,-0.08225344782721827,0.004679509861501634,-0.07441860465116278,-0.0898148148148148
