steps,time,reward,delta,converged
1,0.046478938898872,-3.37125748502994,0.038779268345625506,False
2,0.041185120102454675,-1.7904191616766467,0.020603909894617346,False
3,0.040072232972306665,-1.3952095808383234,0.08104792484743968,False
4,0.023491518433729652,-0.5738396624472574,9.999991549701967,False
5,0.024959565496828873,-1.3579335793357934,8.999992394731768,False
6,0.03587312849776936,-1.7904191616766467,0.0005728783578378805,False
7,0.01289439937681891,-0.9879518072289156,8.099993155258591,False
8,0.020064363356141257,-1.3288135593220338,7.289993839732732,False
9,0.02681990823475644,-0.9927272727272727,6.5609944557594595,False
10,0.0233884074841626,-0.9936305732484076,5.904895010183513,False
11,0.03949070302769542,-2.18562874251497,5.472745798318357e-07,False
12,0.012297462048081798,-0.9864864864864865,5.314405509165162,False
13,0.03692201572812337,-3.1736526946107784,4.11123992000717e-05,False
14,0.020636411834857427,-1.4075630252100841,4.7829649582486455,False
15,0.03998531953038764,-1.9880239520958083,0.0034339381168288054,False
16,0.024727269566938048,-0.60546875,4.3046684624237805,False
17,0.023949789314428926,-0.989010989010989,3.874201616181402,False
18,0.03500043851818191,-1.7904191616766467,5.6438793234159236e-05,False
19,0.005270905252473312,0.36486486486486486,3.4867814545632627,False
20,0.024929935912950896,-1.310897435897436,3.138103309106937,False
21,0.035483993307934725,-1.592814371257485,2.392612115764692e-06,False
22,0.01875039012156776,-2.773381294964029,2.8242929781962434,False
23,0.03065437131044746,-1.6570155902004455,2.5418636803766193,False
24,0.03444063693314092,-1.7904191616766467,9.55898545666245e-05,False
25,0.007930456604299252,-0.06481481481481481,2.287677312338957,False
26,0.019062883457081625,-0.9929328621908127,2.0589095811050613,False
27,0.016637208278552862,-0.5877551020408164,1.8530186229945558,False
28,0.02180895319179399,-1.6105919003115265,1.6677167606951002,False
29,0.02794346201517328,-0.9947643979057592,1.5009450846255903,False
30,0.022904062570887618,-0.9932659932659933,1.3508505761630318,False
31,0.03796932271507103,-1.592814371257485,2.2831066592843287e-09,False
32,0.0061728297514491715,-3.6486486486486487,1.2157655185467293,False
33,0.033780884890802554,-0.9946808510638298,1.094188966692056,False
34,0.025820798702625325,-0.9942363112391931,0.9847700700228501,False
35,0.019805993393674726,-1.3605947955390334,0.8862930630205654,False
36,0.025432848698983435,-1.56,0.7976637567185094,False
37,0.013910496536482242,-0.4419889502762431,0.7178973810466588,False
38,0.037090311758220196,-1.7904191616766467,0.00033836171014972605,False
39,0.03709663273730257,-1.3952095808383234,0.0010779205251538083,False
40,0.016400171614805004,-0.9910714285714286,0.6461076429419933,False
41,0.00921322000976943,-0.9852941176470589,0.5814968786477934,False
42,0.025349095745696104,-0.9942028985507246,0.5233471907830136,False
43,0.0354903142870171,-1.3952095808383234,0.00016183735704331515,False
44,0.01441538462677272,-0.4975124378109453,0.4710124717047123,False
45,0.028575164720678004,-0.6823899371069182,0.4239112245342412,False
46,0.015953752566929325,-0.5570175438596491,0.3815201020808175,False
47,0.03421150149188179,-1.2042105263157894,0.3433680918727362,False
48,0.035261573908428545,-1.9880239520958083,1.5448052888000776e-07,False
49,0.013670694446773268,-0.98989898989899,0.30903128268546287,False
50,0.0278525979611004,-0.9947780678851175,0.27812815441691613,False
51,0.01897280952471192,-0.9925925925925926,0.25031533897522423,False
52,0.03195609764952678,-0.9953271028037384,0.22528380507770152,False
53,0.03142948119784705,-0.6443661971830986,0.2027554245699321,False
54,0.041639045310148504,-1.4815724815724816,0.18247988211293917,False
55,0.014730248327396112,-0.35668789808917195,0.16423189390164483,False
56,0.04179864999787242,-1.592814371257485,1.2679857164243914e-13,False
57,0.011206303279323038,-0.1440677966101695,0.14780870451148048,False
58,0.03117308653963846,-0.9942528735632183,0.13302783406033286,False
59,0.03431382231792668,-0.9955849889624724,0.1197250506543,False
60,0.024365393595871865,-1.274787535410765,0.10775254558887043,False
61,0.034343846962656244,-1.592814371257485,9.992007221626409e-17,False
62,0.005201769556151703,0.3835616438356164,0.09697729102998381,False
63,0.034239550832353416,-1.1976047904191616,1.0451215461459996e-05,False
64,0.034522019519499736,-1.0,4.4408920985006264e-17,False
65,0.012724523101496743,-0.44808743169398907,0.08727956192698515,False
66,0.03414592135050043,-1.592814371257485,4.4408920985006264e-17,False
67,0.03641791775953607,-1.0,4.4408920985006264e-17,False
68,0.03458364905236522,-1.1976047904191616,4.4408920985006264e-17,False
69,0.0342956495078397,-1.0,4.4408920985006264e-17,False
70,0.01528056844654202,-0.545045045045045,0.07855160573428606,False
71,0.04039144234411651,-1.0,4.4408920985006264e-17,False
72,0.03536705522128614,-1.1976047904191616,4.4408920985006264e-17,False
73,0.035965177734397,-1.1976047904191616,4.4408920985006264e-17,False
74,0.006270409843637026,0.08602150537634409,0.07069644516085703,False
75,0.03655421384064539,-1.3952095808383234,4.4408920985006264e-17,False
76,0.035405376149356016,-1.0,4.4408920985006264e-17,False
77,0.02615857594719273,-0.7299465240641712,0.06362680064477076,False
78,0.03963094971913961,-1.0,4.4408920985006264e-17,False
79,0.043234302049313555,-1.1976047904191616,4.4408920985006264e-17,False
80,0.05105374648155703,-1.0,4.4408920985006264e-17,False
81,0.03719381776863884,-1.0,4.4408920985006264e-17,False
82,0.03810601385703194,-1.1976047904191616,4.4408920985006264e-17,False
83,0.03802423620800255,-1.1976047904191616,4.4408920985006264e-17,False
84,0.007824185167919495,-0.07339449541284404,0.05726412058029382,False
85,0.044207337548868963,-1.0,4.4408920985006264e-17,False
86,0.03773110086876841,-1.0,4.4408920985006264e-17,False
87,0.03860339578750427,-0.7506172839506173,0.05153770852226387,False
88,0.041633514454588294,-1.1976047904191616,4.4408920985006264e-17,False
89,0.04229484674397099,-1.0,4.4408920985006264e-17,False
90,0.036850114607659634,-1.1976047904191616,4.4408920985006264e-17,False
91,0.03726611394995416,-1.0,4.4408920985006264e-17,False
92,0.0226741370097443,-0.6610738255033557,0.04638393767003777,False
93,0.043666103836585535,-1.0,4.4408920985006264e-17,False
94,0.03724122509993322,-1.0,4.4408920985006264e-17,False
95,0.038159742167408695,-1.1976047904191616,4.4408920985006264e-17,False
96,0.0370057686814107,-1.0,4.4408920985006264e-17,False
97,0.03814591502850817,-1.0,4.4408920985006264e-17,False
98,0.007677222434722353,-0.00980392156862745,0.04174554390303342,False
99,0.037600335643219296,-1.0,4.4408920985006264e-17,False
100,0.016798393206045148,-0.5683760683760684,0.03757098951273008,False
101,0.037578607283649035,-1.0,4.4408920985006264e-17,False
102,0.03693821323395241,-1.1976047904191616,4.4408920985006264e-17,False
103,0.03615915273621795,-1.0,4.4408920985006264e-17,False
104,0.017709799174554064,-0.5720338983050848,0.033813890561457075,False
105,0.03578186938284489,-1.1976047904191616,4.4408920985006264e-17,False
106,0.03604181958871777,-1.0,4.4408920985006264e-17,False
107,0.00462656059062283,0.5303030303030303,0.03043250150531094,False
108,0.03477288332214812,-1.1976047904191616,4.4408920985006264e-17,False
109,0.03645347325800685,-1.0,4.4408920985006264e-17,False
110,0.03689041083998745,-1.0,4.4408920985006264e-17,False
111,0.0390747036835819,-1.0,4.4408920985006264e-17,False
112,0.035968338223028695,-1.1976047904191616,4.4408920985006264e-17,False
113,0.035354413266759366,-1.1976047904191616,4.4408920985006264e-17,False
114,0.0360528812980192,-1.0,4.4408920985006264e-17,False
115,0.01783621872709773,-0.60546875,0.02738925135477928,False
116,0.03672488023767073,-1.0,4.4408920985006264e-17,False
117,0.01775997193362855,-0.545045045045045,0.024650326219301633,False
118,0.03454651330866909,-1.0,1.059624610277865e-11,False
119,0.03408271157240961,-1.0,4.4408920985006264e-17,False
120,0.0345868095428159,-1.1976047904191616,4.4408920985006264e-17,False
121,0.042821068134799134,-1.0,4.4408920985006264e-17,False
122,0.034412587594488286,-1.0,5.472177357135344e-07,False
123,0.03428419273586769,-1.0,4.4408920985006264e-17,False
124,0.03345416935735557,-1.0,4.4408920985006264e-17,False
125,0.03765169358848652,-1.0,4.4408920985006264e-17,False
126,0.019117401889161556,-0.63003663003663,0.02218529359737147,False
127,0.03616112804229488,-1.0,4.4408920985006264e-17,False
128,0.035673227577717626,-1.0,4.4408920985006264e-17,False
129,0.03601969616647693,-1.0,1.509903313490213e-15,False
130,0.0074634943794080755,-0.06481481481481481,0.01996676423763404,False
131,0.03554838826858031,-1.0,4.4408920985006264e-17,False
132,0.03516912960913032,-1.0,4.4408920985006264e-17,False
133,0.03547530196374282,-1.0,4.4408920985006264e-17,False
134,0.036132288580120075,-1.0,0.0011981866925005469,False
135,0.03481120424839901,-1.0,4.4408920985006264e-17,False
136,0.03554443765824544,-1.0,4.4408920985006264e-17,False
137,0.03509446306088648,-1.0,4.4408920985006264e-17,False
138,0.03486730292570428,-1.0,4.4408920985006264e-17,False
139,0.04233711828237574,-1.0,4.4408920985006264e-17,False
140,0.03193673965506605,-0.7823275862068966,0.017970087813870352,False
141,0.03491787074563035,-1.0,4.4408920985006264e-17,False
142,0.03702354643064609,-1.0,4.4408920985006264e-17,False
143,0.03584507915911672,-1.0,4.4408920985006264e-17,False
144,0.02258643344430311,-0.6741935483870968,0.016173079032483884,False
145,0.03472152537688089,-1.0,4.4408920985006264e-17,False
146,0.039753418661348405,-1.1976047904191616,4.4408920985006264e-17,False
147,0.03579451133737166,-1.0,4.4408920985006264e-17,False
148,0.03494196947394812,-1.0,4.4408920985006264e-17,False
149,0.03447737761598546,-1.0,4.4408920985006264e-17,False
150,0.035241820851297234,-1.0,4.4408920985006264e-17,False
151,0.017559675954544218,-0.6007905138339921,0.014555771129235496,False
152,0.03794561904942384,-1.0,4.4408920985006264e-17,False
153,0.035425524265519925,-1.0,4.4408920985006264e-17,False
154,0.037580187527055386,-1.0,4.4408920985006264e-17,False
155,0.036553028656271636,-1.0,4.4408920985006264e-17,False
156,0.03730324969365029,-1.0,4.4408920985006264e-17,False
157,0.03649534973556001,-1.0,4.4408920985006264e-17,False
158,0.03665100381113007,-1.0,4.4408920985006264e-17,False
159,0.037573866549792,-1.0,4.4408920985006264e-17,False
160,0.03744665687554516,-1.0,4.4408920985006264e-17,False
161,0.036837472651313874,-1.0,4.4408920985006264e-17,False
162,0.03916003688209457,-1.0,4.4408920985006264e-17,False
163,0.035955696266682935,-1.0,4.4408920985006264e-17,False
164,0.04294037658837624,-1.0,4.4408920985006264e-17,False
165,0.03118217294831993,-0.7606635071090048,0.013100194016311663,False
