step,reward,mean,median,std,max,min
0,-0.038888888888888896,-0.038888888888888896,-0.038888888888888896,0.0,-0.038888888888888896,-0.038888888888888896
1,-0.03529411764705883,-0.03709150326797386,-0.03709150326797386,0.0017973856209150332,-0.03529411764705883,-0.038888888888888896
2,-0.04761904761904764,-0.04060068471833179,-0.038888888888888896,0.0051751752578942075,-0.03529411764705883,-0.04761904761904764
3,-0.02666666666666669,-0.03711718020541552,-0.03709150326797386,0.007516065479156261,-0.02666666666666669,-0.04761904761904764
4,-0.03529411764705883,-0.03675256769374418,-0.03529411764705883,0.006762008678213942,-0.02666666666666669,-0.04761904761904764
5,-0.04761904761904764,-0.038563647681294756,-0.03709150326797386,0.007382683889349786,-0.02666666666666669,-0.04761904761904764
6,-0.04500000000000002,-0.039483126583966945,-0.038888888888888896,0.007196553435635276,-0.02666666666666669,-0.04761904761904764
7,-0.038888888888888896,-0.03940884687208218,-0.038888888888888896,0.006734627384803367,-0.02666666666666669,-0.04761904761904764
8,-0.03125000000000001,-0.03850230833073972,-0.038888888888888896,0.006847644536114255,-0.02666666666666669,-0.04761904761904764
9,-0.02666666666666669,-0.03731874416433241,-0.03709150326797386,0.007403285037583558,-0.02666666666666669,-0.04761904761904764
