episode,length,time,reward,delta
0,39.0,0.003881475347952801,-13.900000000000002,-10.000147471885679
1,62.0,0.013658842613040179,-16.199999999999996,-10.000028315083428
2,14.0,0.005914064728131052,-11.4,-9.999714688555772
3,36.0,0.003577673358449829,-13.600000000000001,-10.000447080782013
4,31.0,0.0029084398483973928,-13.100000000000001,-10.000311988767965
5,65.0,0.006075249659261317,-16.499999999999993,-9.99995814267133
6,88.0,0.008199888276976708,-18.799999999999983,-9.999924141179351
7,53.0,0.004466165781195741,-15.299999999999997,-10.000265104531284
8,49.0,0.0032782170419523027,-14.899999999999999,-9.98148998466782
9,37.0,0.0025410330217709998,-13.700000000000003,-9.000025483575085
10,71.0,0.004675548167142551,-17.09999999999999,-9.999735631813158
11,124.0,0.007947839292683057,-22.39999999999997,-10.000616948333628
12,37.0,0.0024564899458709988,-13.700000000000003,-10.000203597711483
13,37.0,0.002777279561996693,-13.700000000000003,-8.999743219700195
14,61.0,0.004100339199794689,-16.099999999999994,-9.957096293664867
15,18.0,0.0011990104503638577,-11.8,-9.000555253500265
16,48.0,0.0035847844583258848,-14.799999999999999,-9.99993542931947
17,77.0,0.007324037808757566,-17.69999999999999,-10.00038108849116
18,267.0,0.025761144476746267,-36.70000000000011,-9.989664223568598
19,63.0,0.004231104425343801,-16.299999999999994,-9.999880277251247
20,113.0,0.0077771728956577135,-21.299999999999976,-10.000070087935281
21,49.0,0.00336434036216815,-14.899999999999999,-9.988053272950564
22,27.0,0.0024687368395461817,-12.700000000000001,-8.999762068631842
23,20.0,0.0023423172870025155,-12.0,-9.97031741933064
24,17.0,0.001965033931810467,-11.700000000000001,-8.100499728150238
25,19.0,0.002110416417963279,-11.9,-9.000238594078155
26,194.0,0.014127385082247201,-29.400000000000006,-8.999892249526122
27,54.0,0.004908634217827057,-15.399999999999997,-9.972694607610569
28,37.0,0.0040952034050860675,-13.700000000000003,-9.980585653275508
29,67.0,0.006039299098119955,-16.699999999999992,-9.979578961408516
30,7.0,0.0005677028066202183,-10.7,-8.099768897730176
31,68.0,0.005695200876289164,-16.79999999999999,-9.000183237940336
32,114.0,0.007655099014300504,-21.399999999999977,-10.000222294591799
33,170.0,0.012625362764993042,-26.99999999999997,-9.999880906062081
34,72.0,0.007515247382798407,-17.19999999999999,-10.000056536137738
35,34.0,0.003772833544644527,-13.400000000000002,-8.999931727061416
36,89.0,0.009221911353051837,-18.899999999999984,-9.988653246549864
37,74.0,0.004939448984259798,-17.39999999999999,-10.00021287083627
38,95.0,0.006735791824212356,-19.499999999999982,-10.000329755064197
39,81.0,0.005278016350530379,-18.099999999999987,-9.954588418030717
40,37.0,0.0030822667340544285,-13.700000000000003,-9.921043874552018
41,96.0,0.007244630526656692,-19.59999999999998,-9.927613347007886
42,69.0,0.004613523573425482,-16.89999999999999,-9.927270975138832
43,35.0,0.003017476713466749,-13.500000000000002,-9.99011575269603
44,130.0,0.01193361077184818,-22.99999999999997,-9.087956457225443
45,46.0,0.0030336742183862953,-14.6,-8.928939487096816
46,22.0,0.0014885902401147177,-12.200000000000001,-8.179160811502898
47,85.0,0.005801867375339498,-18.499999999999986,-9.967230739360437
48,106.0,0.006859445950794907,-20.59999999999998,-10.000289531085093
49,28.0,0.0018694291438805521,-12.8,-8.099938554355274
50,77.0,0.005097078364997287,-17.69999999999999,-9.938696752805921
51,16.0,0.0011101217023679055,-11.6,-8.990697801211738
52,31.0,0.0020641942692236626,-13.100000000000001,-9.053057276629112
53,126.0,0.008280480741632346,-22.599999999999973,-10.000344229171604
54,77.0,0.00503465871042863,-17.69999999999999,-8.999941886387523
55,55.0,0.0036076980031793937,-15.499999999999996,-9.99983929123856
56,316.0,0.020256363051885273,-41.60000000000018,-8.999855362114705
57,196.0,0.012592177631631785,-29.60000000000001,-9.980095796277828
58,57.0,0.003701327484122885,-15.699999999999996,-8.276983927562538
59,36.0,0.002402761635494244,-13.600000000000001,-9.999981943353534
60,134.0,0.008835936653667886,-23.39999999999997,-9.870396359584326
61,78.0,0.005127893131430028,-17.79999999999999,-8.982086216650046
62,93.0,0.0092258619642962,-19.299999999999983,-9.000260577976585
63,43.0,0.004466955903808412,-14.3,-9.000342979642044
64,46.0,0.003053032212847029,-14.6,-9.922479127431753
65,48.0,0.003153772793666576,-14.799999999999999,-9.916310842329786
66,33.0,0.0021985150442560553,-13.3,-9.918474471438904
67,122.0,0.011475734952000494,-22.199999999999974,-7.2904497553352146
68,88.0,0.00717035903926444,-18.799999999999983,-9.999938369119363
69,75.0,0.00487426390282053,-17.49999999999999,-7.289944698919747
70,26.0,0.001761972524036537,-12.600000000000001,-9.979986130358357
71,44.0,0.0037945619042147882,-14.4,-6.561404779801693
72,36.0,0.0037783644002047367,-13.600000000000001,-9.22076132662949
73,156.0,0.01569854309400398,-25.59999999999996,-7.690301224851778
74,28.0,0.0028594522718776716,-12.8,-8.981621065267664
75,156.0,0.010098551942974154,-25.59999999999996,-10.000233090151863
