steps,time,reward,delta,converged
1,0.010687983110074128,-0.1634615384615382,1.0000259597692782,False
2,0.0038589568648603745,-0.2596774193548386,1.0000022249188774,False
3,0.004846214564167894,-0.2523076923076922,1.0000037940447963,False
4,0.0027760943785324343,-0.34750000000000003,1.0000393122506577,False
5,0.0014795038350712275,-0.55,0.9989448201301079,False
6,0.008244135119639395,-0.17674418604651138,0.8990503381170971,False
7,0.00497539954540116,-0.2285714285714284,0.9999857697068238,False
8,0.009216380498401122,-0.16734693877550996,0.9978644748355499,False
9,0.0024501689676981186,-0.36052631578947375,0.9999912501540396,False
10,0.005392979132011533,-0.220731707317073,0.9999820752617299,False
11,0.0012784177333742264,-0.595,0.9978704530203392,False
12,0.006078410146983515,-0.20206185567010287,0.9999451700835046,False
13,0.007058161685563391,-0.2010204081632651,0.9990090944368797,False
14,0.006014410248099011,-0.21249999999999983,0.9988941140889791,False
15,0.008791689811005199,-0.17333333333333312,0.9999839633162031,False
16,0.0040485861945853685,-0.26779661016949147,0.8999871927361416,False
17,0.007633765714672336,-0.26779661016949147,0.9999218569245913,False
18,0.001845725478233362,-0.5304347826086957,0.8099884734625274,False
19,0.00941351598885376,-0.17857142857142835,0.9999951385722551,False
20,0.0029187114369051415,-0.3538461538461539,0.8999921251386356,False
21,0.0033888341504280106,-0.30624999999999997,0.9989810519744969,False
22,0.006447002157983661,-0.262295081967213,1.000017604697602,False
23,0.002645329153892817,-0.34750000000000003,0.7289896261162747,False
24,0.005142510392033728,-0.2302631578947367,0.8999296712321323,False
25,0.007659444686396455,-0.19252336448598112,0.9999529243445651,False
26,0.001544293855658907,-0.5304347826086957,0.9999634898714711,False
27,0.004884140429567196,-0.2499999999999999,0.8999671408843238,False
28,0.006934112499038747,-0.1951923076923075,0.9999299447806994,False
29,0.0012274548507775762,-0.65,0.9000034146403169,False
30,0.003605327635341382,-0.31521739130434784,0.8980834077183053,False
31,0.005581818340033351,-0.21647058823529394,0.8099704267958915,False
32,0.0037914014155830955,-0.2736842105263157,0.9941135068872825,False
33,0.0009667145213825279,-0.8071428571428572,0.9071731402909334,False
34,0.003993277640802262,-0.262295081967213,0.8100030731762852,False
35,0.0022917494652574533,-0.37500000000000006,0.8082750669464748,False
36,0.008721368933947815,-0.17333333333333312,0.9000353810255919,False
37,0.0007774802525091218,-0.9249999999999999,0.7274475602518273,False
38,0.005396534681494813,-0.2137931034482757,0.9948531306161265,False
39,0.003760191588298767,-0.2736842105263157,0.6888085271702689,False
40,0.0027326376575729228,-0.33571428571428574,0.9999779174552379,False
41,0.0028716991664623492,-0.32,0.6199276744532419,False
42,0.008640381407531095,-0.17173913043478237,0.9999737755259068,False
43,0.0014550100459018722,-0.5304347826086957,0.6547028042266446,False
44,0.0019413302652537823,-0.4193548387096775,0.9902981807857458,False
45,0.0008323937463501352,-0.8615384615384615,0.8100318429230327,False
46,0.0015091334180397098,-0.5125000000000001,0.987626240313558,False
47,0.003898067913723935,-0.2649999999999999,0.9999643452193576,False
48,0.0016493801094839,-0.4807692307692308,0.9907060565409895,False
49,0.004159203303970571,-0.24776119402985067,0.8999576319101087,False
50,0.010296477556039463,-0.16073619631901817,0.9999792401589966,False
51,0.005777768647931225,-0.2064516129032256,0.9999337958683514,False
52,0.003413327939597366,-0.32,0.7289733841163024,False
53,0.01284264637160959,-0.17388059701492514,0.995511251176334,False
54,0.0018184662621933967,-0.5125000000000001,0.5892325238039801,False
55,0.0008564924737584079,-1.3375,0.8091453043053873,False
56,0.001539553122711368,-0.5304347826086957,0.9934695418657242,False
57,0.005065078416009783,-0.262295081967213,0.81645582626184,False
58,0.005532040640900959,-0.2867924528301886,0.9956201187785642,False
59,0.005000288394512609,-0.30624999999999997,0.9949552243992792,False
60,0.01737557748128893,-0.14925373134328365,0.8099367041089192,False
61,0.002004144981583522,-0.4807692307692308,0.8959601260587006,False
62,0.0008671591231177445,-0.8615384615384615,0.5303092714235821,False
63,0.0033801428062361083,-0.3302325581395349,0.8063641134528304,False
64,0.008021320657462638,-0.22692307692307678,0.9999473467107155,False
65,0.0034611303335623234,-0.40937500000000004,0.8999838677355568,False
66,0.004495795365073718,-0.30204081632653057,0.9909037948195762,False
67,0.01097637771636073,-0.18999999999999978,0.9989316554482335,False
68,0.004666856822950649,-0.3538461538461539,0.7290027658586568,False
69,0.011504179351504717,-0.1634615384615382,0.4772783442812239,False
70,0.0015205901891022222,-0.55,0.4295505098531015,False
71,0.0026212304255750496,-0.36052631578947375,0.8099854809620011,False
72,0.0032474022764290567,-0.30204081632653057,0.9999994828883806,False
73,0.007243050283250341,-0.1980198019801978,0.9999612179372429,False
74,0.0074875931059068535,-0.18684210526315767,0.9960904005652266,False
75,0.002257379149341432,-0.3911764705882353,0.9924905424467663,False
76,0.004030413384498388,-0.2799999999999999,0.38659545886779134,False
77,0.001188343801004521,-0.65,0.3479359129810122,False
78,0.007946259047457715,-0.18114754098360633,0.9089823208929652,False
79,0.006242755566745473,-0.2178571428571427,0.7348102436356561,False
80,0.0021206880073805223,-0.40937500000000004,0.31314232168291095,False
81,0.0027290821071801474,-0.33571428571428574,0.9104408850822394,False
82,0.003510908032694715,-0.2867924528301886,0.8999526120396439,False
83,0.00536888040460326,-0.2178571428571427,0.9810838537497605,False
84,0.0012993559712413116,-0.595,0.6613292192720905,False
85,0.004310906768296263,-0.2596774193548386,0.9003776821157494,False
86,0.00511288080997474,-0.2253164556962024,0.9268966874216885,False
87,0.0013669114205185906,-0.5714285714285714,0.977030902290278,False
88,0.002086712752316089,-0.5714285714285714,0.7527973165947919,False
89,0.00351367346047482,-0.28333333333333327,0.7778958904282304,False
90,0.002646119274686498,-0.3911764705882353,0.6775175849353128,False
91,0.0015529851998508093,-0.5304347826086957,0.7289869328658011,False
92,0.011734895036170201,-0.15499999999999992,0.9990183113432182,False
93,0.005008189617001335,-0.2302631578947367,0.9961613886015543,False
94,0.003560685730917612,-0.2867924528301886,0.7257277021075474,False
95,0.007426753696563537,-0.18684210526315767,0.9949641634131089,False
96,0.0018781204889819492,-0.44137931034482764,0.8999369503026294,False
97,0.0026034526754301623,-0.34750000000000003,0.9999979968157405,False
98,0.0015806394776518573,-0.5125000000000001,0.6370752153822037,False
99,0.0014004916147314361,-0.5714285714285714,0.9159473148313829,False
100,0.0029590076692329603,-0.31521739130434784,0.9032463261935588,False
101,0.006642557404120453,-0.1951923076923075,1.0000235126573376,False
102,0.010524822874685924,-0.15999999999999978,0.9999944950068591,False
103,0.00490902927958814,-0.2499999999999999,0.6531549318967926,False
104,0.0033509082850287086,-0.4,0.987203346043258,False
105,0.004596931007654348,-0.32,0.6560882395792209,False
106,0.007898061593550665,-0.22692307692307678,0.9000233637923505,False
107,0.0024876997722458327,-0.5125000000000001,0.6561024892727909,False
108,0.001492935912210669,-0.55,0.6129431250390301,False
109,0.006583298238183488,-0.19611650485436874,0.8990384899034102,False
110,0.005857966051735275,-0.20879120879120863,0.9999657456052458,False
111,0.0017236515968761523,-0.496,0.590492240345512,False
112,0.006498360101431899,-0.2596774193548386,0.7001063013854073,False
113,0.004638807484298013,-0.32,0.28182808951461985,False
114,0.003024192752491217,-0.34750000000000003,0.6097658264417815,False
115,0.00268760069138807,-0.3675675675675676,0.6300956712468666,False
116,0.0028187609768792754,-0.3538461538461539,0.2536452805631579,False
117,0.0052061152300666436,-0.25714285714285706,0.7289430336980272,False
118,0.00386251241525315,-0.3538461538461539,0.9083458634776307,False
119,0.007947049170070386,-0.20421052631578931,0.9979735633172222,False
120,0.0035357968818061636,-0.2799999999999999,0.809992912624772,False
121,0.004876634269749047,-0.2302631578947367,0.6879921302310394,False
122,0.011599784138525138,-0.18534482758620668,0.9087009994621197,False
123,0.0026006872476500575,-0.4807692307692308,0.8099573508356794,False
124,0.002089083118335111,-0.40937500000000004,0.8099432552723664,False
125,0.0015593061780236894,-0.5125000000000001,0.5670861041221799,False
126,0.011028920842363732,-0.16470588235294092,0.7289489297451298,False
127,0.007465469683666015,-0.23378378378378364,1.0000220650451344,False
128,0.010085909987537889,-0.19899999999999982,0.9999245859273045,False
129,0.006905273038682935,-0.2112359550561796,0.3025011851991928,False
130,0.0019504166712067672,-0.43000000000000005,0.27225106667927346,False
131,0.008268233847957163,-0.17857142857142835,0.9941937793692054,False
132,0.004880584880083916,-0.2302631578947367,0.5904794156212988,False
133,0.015517605108470889,-0.14057377049180358,0.8999650961435187,False
134,0.0010797019976962474,-0.6823529411764706,0.8884830114389323,False
135,0.008352381863005576,-0.17443609022556367,0.9939826561946257,False
136,0.004169869954239402,-0.24776119402985067,0.9989618869805329,False
137,0.008910603202821221,-0.16971830985915468,0.9999748916294013,False
138,0.0057050774039453245,-0.20760869565217374,0.8999404162815163,False
139,0.0011974302060480113,-0.6210526315789474,0.9010698795052554,False
140,0.001473972979511018,-0.65,0.8243525833482446,False
141,0.0021187127013035933,-0.4193548387096775,0.5878394387071134,False
142,0.018904068891970383,-0.13378839590443736,0.9000211613916038,False
143,0.0025627613822507556,-0.34750000000000003,0.5487892437976033,False
144,0.0010042453268397367,-0.76,0.632417380519473,False
145,0.006687989431156893,-0.19252336448598112,0.998788364449072,False
146,0.0021882434557483066,-0.3828571428571429,0.9914356391505511,False
147,0.004804733148375817,-0.23199999999999987,0.9989536232904291,False
148,0.003317723151667451,-0.2867924528301886,0.6885498200921021,False
149,0.004702017260569846,-0.2302631578947367,0.5103774937099619,False
150,0.0027460697338028695,-0.3302325581395349,0.9913603752987072,False
151,0.0020637992083720746,-0.4535714285714286,0.799634710295039,False
152,0.001770663869137934,-0.4807692307692308,0.912595513363198,False
153,0.0033042910754375043,-0.2941176470588235,0.5691756424675258,False
154,0.0034062168388118153,-0.29038461538461535,0.45933974433896574,False
