episode,length,time,reward,delta
0,23.0,0.001814910712710116,-12.3,-10.0
1,89.0,0.0067543596978794085,-18.899999999999984,-9.95
2,92.0,0.008463789094093954,-19.19999999999998,-10.0
3,58.0,0.006177175424454617,-15.799999999999995,-10.0
4,108.0,0.009982008918086649,-20.799999999999976,-10.0
5,20.0,0.0022261693211476086,-12.0,-10.0
6,116.0,0.011030501087589073,-21.599999999999973,-10.0
7,102.0,0.011476130011942587,-20.19999999999998,-5.0
8,35.0,0.0030980691790318815,-13.500000000000002,-5.0
9,42.0,0.0033177231525769457,-14.200000000000001,-10.0
10,56.0,0.00373411755572306,-15.599999999999996,-10.0
11,19.0,0.0013072571946395328,-11.9,-2.5
12,18.0,0.00124957827210892,-11.8,-5.0
13,69.0,0.008024086086152238,-16.89999999999999,-10.0
14,56.0,0.005330164416591288,-15.599999999999996,-10.0
15,67.0,0.0075804324660566635,-16.699999999999992,-10.0
16,36.0,0.0039162407265393995,-13.600000000000001,-10.0
17,24.0,0.002770168461211142,-12.4,-10.0
18,43.0,0.00459930137367337,-14.3,-10.0
19,33.0,0.0036436485625017667,-13.3,-7.45
20,32.0,0.003172340666424134,-13.200000000000001,-2.5
21,54.0,0.005618559023787384,-15.399999999999997,-9.86862265625
22,29.0,0.002100934951158706,-12.900000000000002,-5.0
23,20.0,0.001368096603982849,-12.0,-9.881875
24,64.0,0.004197524231130956,-16.39999999999999,-10.0
25,65.0,0.005567201080339146,-16.499999999999993,-1.25
26,28.0,0.0030206372030079365,-12.8,-5.0
27,16.0,0.0017437997139495565,-11.6,-0.625
28,96.0,0.00960117001341132,-19.59999999999998,-2.5
29,50.0,0.005198609069339,-14.999999999999998,-10.0
30,43.0,0.004671992617659271,-14.3,-10.0
31,21.0,0.002249872988613788,-12.100000000000001,-9.88
32,47.0,0.003996043069491861,-14.7,-10.0
33,55.0,0.0036128337978880154,-15.499999999999996,-10.0
34,19.0,0.0013080473163427087,-11.9,-2.5
35,64.0,0.004165129221291863,-16.39999999999999,-9.783593229736328
36,23.0,0.002684045140995295,-12.3,-5.0
37,15.0,0.0018358489505772013,-11.5,-1.25
38,76.0,0.008437715061518247,-17.599999999999987,-5.0
39,52.0,0.005504781423951499,-15.199999999999998,-2.5
40,83.0,0.005878114168808679,-18.299999999999986,-1.25
41,30.0,0.0020195523647998925,-13.000000000000002,-9.78105831640625
42,18.0,0.0012460227226256393,-11.8,-0.625
43,21.0,0.001432491562809446,-12.100000000000001,-5.0
44,22.0,0.0026216254864266375,-12.200000000000001,-9.724048231056607
45,38.0,0.004047005950269522,-13.800000000000002,-10.0
46,11.0,0.0012685412057180656,-11.1,-2.5
47,34.0,0.0038818704088043887,-13.400000000000002,-10.0
48,11.0,0.0012665658996411366,-11.1,-4.890529158203125
49,31.0,0.0032481923972227378,-13.100000000000001,-0.625
50,58.0,0.004567696487356443,-15.799999999999995,-10.0
51,58.0,0.003850265520668472,-15.799999999999995,-0.3125
52,87.0,0.005926706684476812,-18.699999999999985,-10.0
53,21.0,0.0024395023174292874,-12.100000000000001,-0.3125
54,33.0,0.003217377630789997,-13.3,-3.7249999999999996
55,33.0,0.003831697649729904,-13.3,-5.0
56,16.0,0.0017556515467731515,-11.6,-1.8625000000000007
57,19.0,0.0020558979849738535,-11.9,-1.25
58,18.0,0.001958317892785999,-11.8,-2.5
59,44.0,0.00489085646768217,-14.4,-0.9312500000000004
60,49.0,0.005126707947056275,-14.899999999999999,-10.0
61,45.0,0.0048975725076161325,-14.5,-5.0
62,45.0,0.0047126839108386775,-14.5,-9.797971689453124
63,49.0,0.005233374446106609,-14.899999999999999,-6.1825
64,64.0,0.006626359900110401,-16.39999999999999,-5.526580234375
65,32.0,0.0034955006503878394,-13.200000000000001,-1.25
66,36.0,0.003733327434019884,-13.600000000000001,-9.95
67,40.0,0.004671202495956095,-14.000000000000002,-9.85565625
68,29.0,0.003064488984819036,-12.900000000000002,-1.25
69,45.0,0.004662116090912605,-14.5,-0.625
70,21.0,0.002444243051286321,-12.100000000000001,-9.789311783984376
71,66.0,0.006807297884733998,-16.599999999999994,-10.0
72,26.0,0.002870513982998091,-12.600000000000001,-0.625
73,36.0,0.0037526854266616283,-13.600000000000001,-2.445264579101563
74,18.0,0.0019598981361923506,-11.8,-8.58624734375
75,111.0,0.011546845949851559,-21.099999999999977,-5.0
76,65.0,0.007150210922191036,-16.499999999999993,-10.0
77,11.0,0.00124957827210892,-11.1,-2.7632901171875
78,39.0,0.004494610180699965,-13.900000000000002,-9.95
79,64.0,0.006688384492008481,-16.39999999999999,-9.95
80,56.0,0.006390113358065719,-15.599999999999996,-9.9125
81,74.0,0.007209865148979588,-17.39999999999999,-10.0
82,12.0,0.0014897754244884709,-11.2,-5.187078720117188
83,45.0,0.004359894344815984,-14.5,-10.0
84,104.0,0.009063491850611172,-20.399999999999977,-10.0
85,207.0,0.01525884008515277,-30.700000000000024,-10.0
86,21.0,0.002434366524539655,-12.100000000000001,-0.4656249999999993
87,88.0,0.007047099974442972,-18.799999999999983,-2.5
88,32.0,0.0034370316061540507,-13.200000000000001,-9.9325
89,36.0,0.0037981174555170583,-13.600000000000001,-10.0
90,44.0,0.002987057008795091,-14.4,-7.4020625
91,14.0,0.0009983194104279391,-11.4,-0.3125
92,27.0,0.0018236020569020184,-12.700000000000001,-6.430121953125001
93,29.0,0.0019409352044021944,-12.900000000000002,-0.15625
94,28.0,0.002509428133635083,-12.8,-0.15625
95,43.0,0.004043055339934654,-14.3,-9.9125
96,15.0,0.0014554051067534601,-11.5,-2.5935393600585943
97,33.0,0.003287698507847381,-13.3,-5.0
98,42.0,0.00423307973142073,-14.200000000000001,-10.0
99,38.0,0.0037135743787075626,-13.800000000000002,-10.0
100,49.0,0.005584978827755549,-14.899999999999999,-5.0
101,28.0,0.0029376743696047924,-12.8,-7.410625
102,29.0,0.0028231066498847213,-12.900000000000002,-0.3125
103,223.0,0.01914782159292372,-32.30000000000005,-10.0
104,31.0,0.002075651040286175,-13.100000000000001,-5.0
105,112.0,0.009001467256894102,-21.199999999999974,-5.0
106,29.0,0.0035018216258322354,-12.900000000000002,-6.115252321930122
107,22.0,0.0029234521698526805,-12.200000000000001,-6.75175625
108,25.0,0.0030443408686551265,-12.5,-1.381645058593751
109,24.0,0.0029096250309521565,-12.4,-9.95
110,11.0,0.0015470592843485065,-11.1,-4.967080437020888
111,68.0,0.00750813628474134,-16.79999999999999,-6.17375
112,70.0,0.008536480338079855,-16.999999999999993,-0.3125
113,57.0,0.006941618659766391,-15.699999999999996,-9.92375
114,83.0,0.005413917369878618,-18.299999999999986,-10.0
115,237.0,0.020731621560116764,-33.70000000000007,-5.0
116,64.0,0.007124136889615329,-16.39999999999999,-5.0
117,18.0,0.0012041462450724794,-11.8,-0.15625
118,45.0,0.002878415203667828,-14.5,-5.497182004938486
119,47.0,0.0055272999070439255,-14.7,-3.086875
120,25.0,0.001708244213659782,-12.5,-0.078125
121,135.0,0.008970257429609774,-23.499999999999968,-2.5
122,140.0,0.008737566438867361,-23.999999999999964,-10.0
123,14.0,0.0012203437509015203,-11.4,-0.0390625
124,79.0,0.005146856065039174,-17.899999999999988,-10.0
125,14.0,0.0009860725149337668,-11.4,-0.15625
126,45.0,0.002949131143395789,-14.5,-0.078125
127,12.0,0.0008663690005050739,-11.2,-9.670777250618768
128,87.0,0.005643447871989338,-18.699999999999985,-7.45
129,65.0,0.004201079780614236,-16.499999999999993,-2.5
130,58.0,0.004455894193597487,-15.799999999999995,-9.95
131,35.0,0.0024470084772474365,-13.500000000000002,-6.388363759625972
132,24.0,0.0016849356088641798,-12.4,-3.1941818798129855
133,51.0,0.0034370316043350613,-15.099999999999998,-10.0
134,110.0,0.006999297582297004,-20.99999999999998,-5.0
135,57.0,0.003615994286519708,-15.699999999999996,-9.811818359375
136,66.0,0.004614313696947647,-16.599999999999994,-10.0
137,33.0,0.0022324903002299834,-13.3,-1.5970909399064936
138,21.0,0.0014565902893082239,-12.100000000000001,-9.659609863946093
139,68.0,0.004442067054696963,-16.79999999999999,-1.25
140,87.0,0.005521769051483716,-18.699999999999985,-5.0
141,53.0,0.0033580193849047646,-15.299999999999997,-0.7985454699532468
142,59.0,0.0037210805385257117,-15.899999999999995,-8.010625000000001
143,49.0,0.0031363901052827714,-14.899999999999999,-9.8620625
144,49.0,0.0031150568065640982,-14.899999999999999,-7.3788421875
145,15.0,0.001012936671031639,-11.5,-0.15625
146,52.0,0.0035563400579121662,-15.199999999999998,-2.5
147,44.0,0.0028065140832040925,-14.4,-10.0
148,18.0,0.0011938746574742254,-11.8,-0.078125
149,85.0,0.0053305594774428755,-18.499999999999986,-10.0
150,36.0,0.0025746132159838453,-13.600000000000001,-3.375878125
151,39.0,0.0024932306278060423,-13.900000000000002,-10.0
152,22.0,0.0014376273575180676,-12.200000000000001,-9.746488096902832
153,93.0,0.0057951513372245245,-19.299999999999983,-9.9325
154,52.0,0.0033355009018123383,-15.199999999999998,-5.0
155,59.0,0.0037147595612623263,-15.899999999999995,-9.78645323774414
156,52.0,0.003297970097264624,-15.199999999999998,-10.0
157,80.0,0.005322263194102561,-17.999999999999986,-10.0
158,72.0,0.004537276779956301,-17.19999999999999,-4.961875
159,102.0,0.0067579152455437,-20.19999999999998,-2.5
160,27.0,0.001812935406633187,-12.700000000000001,-10.0
161,57.0,0.0037092287057021167,-15.699999999999996,-9.721367965280454
162,72.0,0.0051594980195659446,-17.19999999999999,-9.95
163,39.0,0.0025173293543048203,-13.900000000000002,-5.0
164,34.0,0.002182317539336509,-13.400000000000002,-4.9025490042937
165,295.0,0.018605797758937115,-39.50000000000015,-9.85365625
166,13.0,0.0008932331566029461,-11.3,-7.391400953509418
167,69.0,0.004393869599880418,-16.89999999999999,-6.111598028525176
168,13.0,0.0008877023010427365,-11.3,-9.70757783232277
169,26.0,0.001680589935858734,-12.600000000000001,-0.078125
170,22.0,0.001437232298485469,-12.200000000000001,-2.45127450214685
171,20.0,0.0017117997631430626,-12.0,-6.2245746602191225
172,35.0,0.0022561939658771735,-13.500000000000002,-8.530925392989662
173,17.0,0.0011361957349436125,-11.700000000000001,-0.0390625
174,16.0,0.001082467426385847,-11.6,-0.01953125
175,20.0,0.0013218744534242433,-12.0,-0.01953125
176,20.0,0.0013230596377979964,-12.0,-0.009765625
177,45.0,0.0031913036000332795,-14.5,-10.0
178,36.0,0.0023166383143689018,-13.600000000000001,-10.0
179,87.0,0.005451843237096909,-18.699999999999985,-5.0
180,16.0,0.0010729859586717794,-11.6,-7.389374999999999
181,33.0,0.0021578237501671538,-13.3,-9.870465625
182,19.0,0.001257084431927069,-11.9,-0.0390625
183,28.0,0.0018121452849300113,-12.8,-1.6879390625
184,53.0,0.0033465626129327575,-15.299999999999997,-2.483540218510444
185,66.0,0.005084831471322104,-16.599999999999994,-2.5
186,42.0,0.002678909346286673,-14.200000000000001,-6.401981686827904
187,109.0,0.007399494479614077,-9.899999999999977,1.0
188,149.0,0.009501219552475959,-24.899999999999963,-5.5278375
189,139.0,0.0089635413914948,-23.899999999999967,-5.0
190,56.0,0.0035429079816822195,-15.599999999999996,-5.5351875
191,35.0,0.002247897682536859,-13.500000000000002,-0.0048828125
192,64.0,0.004117721888178494,-16.39999999999999,-5.0
193,119.0,0.007472185723599978,-21.899999999999974,-9.85574609375
194,63.0,0.004257968579622684,-16.299999999999994,-5.0
195,11.0,0.0007640481744601857,-11.1,-0.6908225292968755
196,45.0,0.002856686844097567,-14.5,-0.34541126464843686
197,62.0,0.0038976728537818417,-16.199999999999996,-6.16325
198,78.0,0.004965523017744999,-17.79999999999999,-5.0
199,53.0,0.00336789591347042,-15.299999999999997,-5.0
200,164.0,0.010482551335371681,-15.399999999999963,1.0
201,26.0,0.001696392380836187,-12.600000000000001,-0.009765625
202,27.0,0.0017564416684763273,-12.700000000000001,-0.00244140625
203,22.0,0.0014427631522266893,-12.200000000000001,-9.754230898578003
204,100.0,0.006299644366663415,-19.99999999999998,-4.0053125
205,83.0,0.005186362173844827,-18.299999999999986,-1.25
206,77.0,0.0065698661619535415,-17.69999999999999,-5.467061473325008
207,53.0,0.0035922906190535286,-15.299999999999997,-4.9662500000000005
208,33.0,0.0021187127003940986,-13.3,-3.2150609765624996
209,53.0,0.0038704136368323816,-15.299999999999997,-4.862280915993796
210,11.0,0.000762467931053834,-11.1,-0.17270563232421843
211,65.0,0.004124437926293467,-16.499999999999993,-9.715409287305953
212,11.0,0.0007683938474656316,-11.1,-4.852198072442553
213,72.0,0.004943004534652573,-6.19999999999999,0.5
214,31.0,0.002010861018789001,-13.100000000000001,-0.001220703125
215,51.0,0.0033445873068558285,-15.099999999999998,-6.874349761352539
216,47.0,0.0029906125582783716,-14.7,-9.74328061814799
217,70.0,0.00447722749231616,-16.999999999999993,-7.365799765625
218,26.0,0.0016912565879465546,-12.600000000000001,-0.08635281616210833
219,268.0,0.01689241775056871,-36.80000000000011,-1.607530488281249
220,107.0,0.007086211024216027,-20.699999999999978,-2.0026562499999994
221,77.0,0.004835547913899063,-17.69999999999999,-10.0
222,44.0,0.002802563472869224,-14.4,-10.0
223,70.0,0.004827646693229326,-16.999999999999993,-9.716124759005753
224,69.0,0.004353968428404187,-16.89999999999999,-2.5
225,123.0,0.008173419182639918,-22.299999999999972,-9.8411684375
226,124.0,0.007728185317319003,-22.39999999999997,-5.0
227,11.0,0.0007640481744601857,-11.1,-2.4260990362212764
228,11.0,0.0012025659998471383,-11.1,-1.2417701092552225
229,63.0,0.004863202191700111,-16.299999999999994,-6.147478125
230,41.0,0.002744489489487023,-14.100000000000001,-9.8878125
231,72.0,0.004839103465201333,-17.19999999999999,-5.0
232,34.0,0.002190218760006246,-13.400000000000002,-5.301893831155097
233,42.0,0.0026773291028803214,-14.200000000000001,-5.2231794140625
234,9.0,0.0006348631941364147,-10.9,-9.672482087618814
235,47.0,0.003247007214667974,-14.7,-9.762821955302734
236,123.0,0.007697370550886262,-22.299999999999972,-9.870390625
237,111.0,0.007354062452577637,-21.099999999999977,-5.0
238,16.0,0.0010808871811605059,-11.6,-1.2130495181106387
239,21.0,0.0013835039862897247,-12.100000000000001,-2.650946915577549
240,35.0,0.0022372310322680278,-13.500000000000002,-3.695700476754709
241,26.0,0.0016888862191990484,-12.600000000000001,-5.0
242,57.0,0.003929672802769346,-15.699999999999996,-2.5
243,17.0,0.0011330352481309092,-11.700000000000001,-4.840525299595227
244,32.0,0.0020444412130018463,-13.200000000000001,-2.7335307366625035
245,25.0,0.0016185653421416646,-12.5,-2.420262649797614
246,72.0,0.004790906008565798,-17.19999999999999,-5.0
247,63.0,0.003946265369449975,-16.299999999999994,-1.3667653683312508
248,30.0,0.0019219722707930487,-13.000000000000002,-1.210131324898807
249,137.0,0.008944183397034067,-23.699999999999967,-9.859375
250,110.0,0.006848779299616581,-20.99999999999998,-9.80370625859375
251,67.0,0.0046095729630906135,-16.699999999999992,-2.5
252,54.0,0.0034358464217802975,-15.399999999999997,-2.5
