step,reward,mean,median,std,max,min
0,-0.050000000000000024,-0.050000000000000024,-0.050000000000000024,0.0,-0.050000000000000024,-0.050000000000000024
1,-0.03125000000000001,-0.040625000000000015,-0.040625000000000015,0.009375000000000008,-0.03125000000000001,-0.050000000000000024
2,-0.052173913043478286,-0.04447463768115944,-0.050000000000000024,0.009393251330205379,-0.03125000000000001,-0.052173913043478286
3,-0.050000000000000024,-0.04585597826086958,-0.050000000000000024,0.008479338612519594,-0.03125000000000001,-0.052173913043478286
4,-0.04761904761904764,-0.046208592132505194,-0.050000000000000024,0.007616868963983297,-0.03125000000000001,-0.052173913043478286
5,-0.03125000000000001,-0.04371549344375433,-0.04880952380952383,0.0089120676260525,-0.03125000000000001,-0.052173913043478286
6,-0.02666666666666669,-0.04127994676131324,-0.04761904761904764,0.010181839415678783,-0.02666666666666669,-0.052173913043478286
7,-0.02666666666666669,-0.03945328674948242,-0.03943452380952382,0.010680258879942407,-0.02666666666666669,-0.052173913043478286
8,-0.038888888888888896,-0.03939057587608314,-0.038888888888888896,0.010071006730008946,-0.02666666666666669,-0.052173913043478286
9,-0.04500000000000002,-0.03995151828847483,-0.04194444444444446,0.009701266227172368,-0.02666666666666669,-0.052173913043478286
