step,reward,mean,median,std,max,min
0,-0.0725,-0.0725,-0.0725,0.0,-0.0725,-0.0725
1,-0.07884615384615382,-0.0756730769230769,-0.0756730769230769,0.0031730769230769104,-0.0725,-0.07884615384615382
2,-0.06944444444444446,-0.0735968660968661,-0.0725,0.003915811652296214,-0.06944444444444446,-0.07884615384615382
3,-0.0725,-0.07332264957264957,-0.0725,0.003424291135206567,-0.06944444444444446,-0.07884615384615382
4,-0.06944444444444446,-0.07254700854700855,-0.0725,0.0034332334359249805,-0.06944444444444446,-0.07884615384615382
5,-0.0725,-0.0725391737891738,-0.0725,0.003134147960522288,-0.06944444444444446,-0.07884615384615382
6,-0.060714285714285735,-0.07084990406418978,-0.0725,0.005053850769294256,-0.060714285714285735,-0.07884615384615382
7,-0.07179487179487182,-0.07096802503052503,-0.07214743589743591,0.004737763141750012,-0.060714285714285735,-0.07884615384615382
8,-0.07317073170731707,-0.07121277021683525,-0.0725,0.004520127967050214,-0.060714285714285735,-0.07884615384615382
9,-0.07499999999999997,-0.07159149319515172,-0.0725,0.004436133564648683,-0.060714285714285735,-0.07884615384615382
