step,reward,mean,median,std,max,min
0,-0.06944444444444446,-0.06944444444444446,-0.06944444444444446,0.0,-0.06944444444444446,-0.06944444444444446
1,-0.07555555555555553,-0.0725,-0.0725,0.0030555555555555336,-0.06944444444444446,-0.07555555555555553
2,-0.07441860465116278,-0.07313953488372092,-0.07441860465116278,0.002653731254362946,-0.06944444444444446,-0.07555555555555553
3,-0.0725,-0.07297965116279069,-0.07345930232558139,0.0023148230149284722,-0.06944444444444446,-0.07555555555555553
4,-0.07555555555555553,-0.07349483204134366,-0.07441860465116278,0.002312654280877378,-0.06944444444444446,-0.07555555555555553
5,-0.0725,-0.07332902670111972,-0.07345930232558139,0.0021434625974384547,-0.06944444444444446,-0.07555555555555553
6,-0.06764705882352942,-0.0725173170043211,-0.0725,0.002809149387741403,-0.06764705882352942,-0.07555555555555553
7,-0.06944444444444446,-0.07213320793433653,-0.0725,0.0028173895170579178,-0.06764705882352942,-0.07555555555555553
8,-0.07027027027027029,-0.0719262148605514,-0.0725,0.002720016157498255,-0.06764705882352942,-0.07555555555555553
9,-0.06666666666666667,-0.07140026004116293,-0.07138513513513514,0.0030246149103130555,-0.06666666666666667,-0.07555555555555553
