step,reward,mean,median,std,max,min
0,-0.08472222222222221,-0.08472222222222221,-0.08472222222222221,0.0,-0.08472222222222221,-0.08472222222222221
1,-0.08307692307692306,-0.08389957264957264,-0.08389957264957264,0.0008226495726495753,-0.08307692307692306,-0.08472222222222221
2,-0.08589743589743587,-0.08456552706552704,-0.08472222222222221,0.0011567881314997633,-0.08307692307692306,-0.08589743589743587
3,-0.09483568075117371,-0.08713306548693871,-0.08530982905982903,0.004558550177650715,-0.08307692307692306,-0.09483568075117371
4,-0.0738095238095238,-0.08446835715145573,-0.08472222222222221,0.00671021503608472,-0.0738095238095238,-0.09483568075117371
5,-0.07555555555555553,-0.0829828902188057,-0.08389957264957264,0.006968181127960489,-0.0738095238095238,-0.09483568075117371
6,-0.0905982905982906,-0.0840708045587321,-0.08472222222222221,0.006979999069331951,-0.0738095238095238,-0.09483568075117371
7,-0.08533333333333332,-0.08422862065555727,-0.08502777777777776,0.006542528568895241,-0.0738095238095238,-0.09483568075117371
8,-0.07317073170731707,-0.08299996632797502,-0.08472222222222221,0.007079924869971093,-0.07317073170731707,-0.09483568075117371
9,-0.07799999999999999,-0.0824999696951775,-0.08389957264957264,0.00688206162739562,-0.07317073170731707,-0.09483568075117371
