step,reward,mean,median,std,max,min
0,-0.065625,-0.065625,-0.065625,0.0,-0.065625,-0.065625
1,-0.07179487179487182,-0.0687099358974359,-0.0687099358974359,0.0030849358974359073,-0.065625,-0.07179487179487182
2,-0.06333333333333337,-0.06691773504273506,-0.065625,0.0035733067040730434,-0.06333333333333337,-0.07179487179487182
3,-0.06764705882352942,-0.06710006598793364,-0.06663602941176472,0.0031106469297818183,-0.06333333333333337,-0.07179487179487182
4,-0.06333333333333337,-0.06634671945701358,-0.065625,0.0031640201390013274,-0.06333333333333337,-0.07179487179487182
5,-0.0738095238095238,-0.06759052018243195,-0.06663602941176472,0.00400970332519684,-0.06333333333333337,-0.0738095238095238
6,-0.06451612903225809,-0.06715132144669282,-0.065625,0.003865006685902757,-0.06333333333333337,-0.0738095238095238
7,-0.06451612903225809,-0.06682192239488849,-0.06507056451612905,0.0037189404733231598,-0.06333333333333337,-0.0738095238095238
8,-0.0725,-0.06745281990656754,-0.065625,0.003934214960664566,-0.06333333333333337,-0.0738095238095238
9,-0.07105263157894738,-0.06781280107380552,-0.06663602941176472,0.003885424119441711,-0.06333333333333337,-0.0738095238095238
