step,reward,mean,median,std,max,min
0,-0.06944444444444446,-0.06944444444444446,-0.06944444444444446,0.0,-0.06944444444444446,-0.06944444444444446
1,-0.07027027027027029,-0.06985735735735737,-0.06985735735735737,0.0004129129129129133,-0.06944444444444446,-0.07027027027027029
2,-0.07317073170731707,-0.0709618154740106,-0.07027027027027029,0.0015979111923537003,-0.06944444444444446,-0.07317073170731707
3,-0.0725,-0.07134636160550796,-0.07138513513513514,0.0015357790582423122,-0.06944444444444446,-0.07317073170731707
4,-0.0725,-0.07157708928440637,-0.0725,0.0014490807085279628,-0.06944444444444446,-0.07317073170731707
5,-0.065625,-0.07058507440367197,-0.07138513513513514,0.002582698208176018,-0.065625,-0.07317073170731707
6,-0.06333333333333337,-0.0695491113936236,-0.07027027027027029,0.003486651960405773,-0.06333333333333337,-0.07317073170731707
7,-0.06666666666666667,-0.06918880580275398,-0.06985735735735737,0.003397924364676113,-0.06333333333333337,-0.07317073170731707
8,-0.06333333333333337,-0.06853819775059614,-0.06944444444444446,0.0036945013226389063,-0.06333333333333337,-0.07317073170731707
9,-0.060714285714285735,-0.06775580654696509,-0.06805555555555556,0.004218249634665498,-0.060714285714285735,-0.07317073170731707
