episode,length,time,reward,delta
0,15.0,0.001133825368469843,-11.5,-10.0
1,26.0,0.0029147608261155256,-12.600000000000001,-10.0
2,25.0,0.0023186136199910834,-12.5,-10.0
3,19.0,0.0013392571427175426,-11.9,-10.0
4,14.0,0.000990813249245548,-11.4,-10.0
5,59.0,0.0038696235146744584,-15.899999999999995,-10.0
6,11.0,0.0007877518414716178,-11.1,-10.0
7,22.0,0.002259749515360454,-12.200000000000001,-5.0
8,23.0,0.0023047864810905594,-12.3,-10.0
9,51.0,0.0051737202193180565,-15.099999999999998,-10.0
10,13.0,0.001373232397781976,-11.3,-5.0
11,18.0,0.0018334785841034318,-11.8,-10.0
12,55.0,0.005474361719734588,-15.499999999999996,-10.0
13,36.0,0.0035918955582019407,-13.600000000000001,-10.0
14,7.0,0.0007715543365520716,-10.7,-7.4265625
15,49.0,0.004599696435434453,-14.899999999999999,-2.5
16,19.0,0.001310812743668066,-11.9,-9.92421875
17,20.0,0.0013712570926145418,-12.0,-9.934375
18,24.0,0.0016185653435059066,-12.4,-5.0
19,6.0,0.00046617210273325327,-10.6,-9.884375
20,12.0,0.0008588628402321774,-11.2,-2.5
21,7.0,0.0005321473072399385,-10.7,-9.95
22,14.0,0.0009750108047228423,-11.4,-5.0
23,5.0,0.0003978265317527985,-10.5,-5.55625
24,11.0,0.0007786654359733802,-11.1,-10.0
25,34.0,0.0022324902993204887,-13.400000000000002,-10.0
26,10.0,0.0010311094815733668,-11.0,-9.85791015625
27,104.0,0.009988329894895287,-20.399999999999977,-10.0
28,57.0,0.00555100357360061,-15.699999999999996,-10.0
29,20.0,0.001997033881252719,-12.0,-9.8859375
30,48.0,0.004629326017948188,-14.799999999999999,-9.82803955078125
31,43.0,0.004165524281688704,-14.3,-5.0
32,9.0,0.001078516814231989,-10.9,-9.82424373626709
33,68.0,0.006574606894446333,-16.79999999999999,-2.778125
34,80.0,0.007812728394583246,-17.999999999999986,-5.0
35,52.0,0.005040584627295175,-15.199999999999998,-8.0140625
36,69.0,0.006627940143516753,-16.89999999999999,-9.821751606464385
37,13.0,0.0011693808678501227,-11.3,-9.81327112345025
38,56.0,0.003682364551423234,-15.599999999999996,-5.0
39,7.0,0.0005329374293978617,-10.7,-7.370311570237391
40,38.0,0.002518119477372238,-13.800000000000002,-1.3890624999999996
41,9.0,0.0006597520437026105,-10.9,-0.6945312500000007
42,20.0,0.0013680966035281017,-12.0,-10.0
43,34.0,0.002232885360626824,-13.400000000000002,-3.7132812499999996
44,61.0,0.004022117100703326,-16.099999999999994,-6.164031982421875
45,36.0,0.0023660209526497056,-13.600000000000001,-9.925
46,24.0,0.001609873998859257,-12.4,-7.399609375
47,6.0,0.0004622214919436374,-10.6,-0.34726562500000036
48,12.0,0.000842270274006296,-11.2,-10.0
49,37.0,0.002443452929128398,-2.700000000000002,1.0
50,7.0,0.0005317522459336033,-10.7,-5.8298023778464545
51,29.0,0.0019444907547949697,-12.900000000000002,-1.25
52,54.0,0.005263004029075091,-15.399999999999997,-5.0
53,23.0,0.002287403793161502,-12.3,-6.743330238827703
54,47.0,0.004550313796698902,-14.7,-4.00703125
55,95.0,0.00821094998764238,-19.499999999999982,-5.0
56,49.0,0.004549523674995726,-14.899999999999999,-9.95
57,16.0,0.0011093315802099823,-11.6,-0.625
58,16.0,0.001128689574670716,-11.6,-2.5
59,35.0,0.003572537564650702,-13.500000000000002,-10.0
60,11.0,0.001195454900880577,-11.1,-2.0035156250000004
61,25.0,0.0026018724315690633,-12.5,-9.85498046875
62,57.0,0.0058567808682710165,-15.699999999999996,-10.0
63,13.0,0.0011970351451964234,-11.3,-8.924853515625
64,20.0,0.0014320965024126053,-12.0,-2.5
65,8.0,0.000595357083966519,-10.8,-5.0
66,9.0,0.0006613322880184569,-10.9,-8.602138745258163
67,6.0,0.00046933259181969333,-10.6,-9.652125324696726
68,30.0,0.0019918980869988445,-13.000000000000002,-9.83182373046875
69,47.0,0.0030743655120204494,-14.7,-5.0
70,40.0,0.003720685478128871,-14.000000000000002,-10.0
71,52.0,0.005528880151814519,-15.199999999999998,-2.9149011889232277
72,24.0,0.002579353948476637,-12.4,-5.0
73,34.0,0.003715549684329744,-13.400000000000002,-7.45
74,24.0,0.0016284418711620674,-12.4,-1.0017578124999993
75,12.0,0.000867949245730415,-11.2,-9.808693184342882
76,24.0,0.0016454294982395368,-12.4,-2.5
77,57.0,0.0037274015171533392,-15.699999999999996,-2.5
78,19.0,0.001300936215557158,-11.9,-2.5
79,27.0,0.001808194673685648,-12.700000000000001,-0.5008789062499996
80,30.0,0.002271206287332461,-13.000000000000002,-1.25
81,63.0,0.006307545588242647,-16.299999999999994,-3.0820159912109375
82,27.0,0.0027480450398797984,-12.700000000000001,-0.625
83,51.0,0.005597620784101309,-15.099999999999998,-9.90625
84,15.0,0.0016398986431340745,-11.5,-0.1736328124999993
85,36.0,0.003770068116409675,-13.600000000000001,-9.95
86,26.0,0.003493920404707751,-12.600000000000001,-5.0
87,44.0,0.005700731732304121,-14.4,-9.90625
88,4.0,0.0005266164521344763,-10.4,-1.4574505944616138
89,28.0,0.002905674420617288,-1.8000000000000012,0.8
90,25.0,0.003043550746042456,-1.5000000000000009,0.3999999999999999
91,14.0,0.0018437501730659278,-11.4,-2.5
92,21.0,0.0022834531814623915,-12.100000000000001,-0.3125
93,17.0,0.002146366978649894,-11.700000000000001,-0.15625
94,51.0,0.0036555003962348565,-4.099999999999998,0.19999999999999996
95,46.0,0.00313757528874703,-3.5999999999999996,0.09999999999999998
96,28.0,0.0023332308805947832,-1.8000000000000012,0.050000000000000044
97,82.0,0.008278505436464911,-7.199999999999987,0.025000000000000022
98,38.0,0.003857771681396116,-2.800000000000002,0.012499999999999956
99,17.0,0.0017840959462773753,-11.700000000000001,-9.180305972326329
100,61.0,0.006070508925404283,-5.099999999999994,0.006249999999999978
101,25.0,0.002528786127186322,-12.5,-0.078125
102,17.0,0.0017817255793488584,-11.700000000000001,-1.5410079956054688
103,26.0,0.002864588066131546,-12.600000000000001,-9.629318341739205
104,42.0,0.004266659924269334,-14.200000000000001,-1.25
105,9.0,0.0009916033709487238,-10.9,-1.25
106,20.0,0.0020641942692236626,-12.0,-0.08681640624999964
107,18.0,0.001873774816885998,-11.8,-5.5255121297473755
108,8.0,0.0009315540833085834,-10.8,-2.762756064873688
109,16.0,0.0016936269535108295,-11.6,-9.817448911919792
110,26.0,0.0026879957526944054,-12.600000000000001,-0.3125
111,24.0,0.00250231703330428,-12.4,-1.25
112,9.0,0.001017677403979178,-10.9,-9.792705922079666
113,13.0,0.0013933805139458855,-11.3,-9.769500683930705
114,18.0,0.001859552617133886,-11.8,-0.625
115,14.0,0.0016181702821995714,-11.4,-0.3125
116,38.0,0.004140240370816173,-13.800000000000002,-4.9750000000000005
117,52.0,0.005493324652434239,-15.199999999999998,-0.15625
118,15.0,0.001630417176784249,-11.5,-0.625
119,4.0,0.0005866657397746167,-10.4,-0.04340820312500071
120,25.0,0.0017264170251110045,-12.5,-2.5
121,32.0,0.0021309595954335236,-13.200000000000001,-0.625
122,9.0,0.0006561964937645826,-10.9,-8.579014334501608
123,13.0,0.0009165417613985483,-11.3,-0.021704101562500355
124,28.0,0.0018662686557036068,-12.8,-0.3125
125,15.0,0.0016746640203564311,-11.5,-5.0
126,11.0,0.0012337758280409616,-11.1,-9.20070174844301
127,13.0,0.0016837504258546687,-11.3,-5.26474316946622
128,13.0,0.0018318983397875854,-11.3,-0.01085205078124929
129,13.0,0.0015897258826953475,-11.3,-0.15625
130,36.0,0.004086512060894165,-13.600000000000001,-2.5
131,64.0,0.00711347024071074,-16.39999999999999,-6.1501958707174325
132,18.0,0.0018943179939014954,-11.8,-0.078125
133,52.0,0.005189127602534427,-15.199999999999998,-0.0390625
134,33.0,0.00360295726932236,-13.3,-0.01953125
135,37.0,0.0037613767722177727,-13.700000000000003,-9.822510600090027
136,14.0,0.001514664273145172,-11.4,-9.798345573949856
137,8.0,0.0009106158445320034,-10.8,-9.795914844470454
138,14.0,0.0014984667677708785,-11.4,-4.9082495152950285
139,15.0,0.0015936764939397108,-11.5,-0.3125
140,43.0,0.0038783148588663607,-14.3,-0.005426025390624645
141,60.0,0.003963252996527444,-15.999999999999995,-10.0
142,27.0,0.0018180712008870614,-12.700000000000001,-3.0750979353587162
143,45.0,0.0029443904086292605,-14.5,-5.0
144,85.0,0.0074595437672542175,-7.499999999999986,0.0031250000000000444
145,29.0,0.002945180531241931,-1.9000000000000012,0.0015625000000000222
146,91.0,0.008230307981648366,-19.099999999999984,-9.488752857512775
147,31.0,0.0020551078632706776,-2.1000000000000014,0.562890625
148,52.0,0.003388044029179582,-15.199999999999998,-0.2504394531250007
149,80.0,0.0051594980195659446,-17.999999999999986,-9.476155612301463
150,8.0,0.0005941719005022605,-10.8,-6.216200833409798
151,26.0,0.0027298722293380706,-1.600000000000001,0.28144531250000004
152,27.0,0.002872884349017113,-1.700000000000001,0.782861328125
153,31.0,0.0031328345553447434,-2.1000000000000014,0.14072265625000002
154,40.0,0.00400591959578378,-3.0000000000000018,1.0
155,10.0,0.0011172328022439615,-11.0,-5.5015031984593445
156,52.0,0.005169769608528441,-4.1999999999999975,0.07036132812499996
157,26.0,0.002640588419581036,-1.600000000000001,0.326385498046875
158,11.0,0.0011891339231624443,-11.1,-3.1081004167048984
159,23.0,0.002381823396717664,-12.3,-6.127068057082611
160,24.0,0.0025580206493032165,-1.4000000000000008,0.1631927490234375
161,35.0,0.003526710476307926,-2.5000000000000018,0.08159637451171875
162,7.0,0.0008003937969078834,-10.7,-4.744376428756388
163,31.0,0.0031529826719634,-13.100000000000001,-4.9750000000000005
164,29.0,0.0030313038519125257,-12.900000000000002,-2.4875000000000007
165,17.0,0.001212837589719129,-11.700000000000001,-0.0390625
