episode,length,time,reward,delta
0,68.0,0.004475252187262413,-16.79999999999999,-9.999867461913144
1,23.0,0.0015407383060619395,-12.3,-9.999841669902416
2,58.0,0.004244536502483243,-15.799999999999995,-10.000301693142715
3,10.0,0.0007367889591023413,-11.0,-10.000465466999469
4,9.0,0.0010172823431275901,-10.9,-9.999985973375978
5,15.0,0.0015533802612708314,-11.5,-9.99976943477324
6,14.0,0.0014206397304405982,-11.4,-8.999857502912175
7,12.0,0.0012365412558210664,-11.2,-9.999667087930519
8,12.0,0.0012487881500646836,-11.2,-8.099871752620958
9,55.0,0.004671202494932913,-15.499999999999996,-9.980284050326304
10,59.0,0.004111005849267713,-15.899999999999995,-10.000420153398474
11,18.0,0.0012373313780926765,-11.8,-10.000216675033768
12,70.0,0.00453609159728785,-16.999999999999993,-10.000051821516143
13,28.0,0.0018690340834837116,-12.8,-9.999913642570599
14,61.0,0.006234064222780944,-16.099999999999994,-9.990049434246972
15,18.0,0.0018955031774794406,-11.8,-9.989982854136539
16,22.0,0.002260539637632064,-12.200000000000001,-9.956725541859056
17,77.0,0.0060053238435102685,-17.69999999999999,-9.000378138058627
18,19.0,0.0013048868268015212,-11.9,-9.989688629800776
19,31.0,0.002079996713064247,-13.100000000000001,-9.00019500753039
20,65.0,0.004210956308611458,-16.499999999999993,-8.99988071572183
21,29.0,0.0019203920270456365,-12.900000000000002,-9.00004663936453
22,40.0,0.002684440202415317,-14.000000000000002,-10.00016824886097
23,25.0,0.0016659726759371551,-12.5,-9.990216972425722
24,50.0,0.003245426970238441,-14.999999999999998,-9.935339532011152
25,12.0,0.0008383196628756195,-11.2,-9.966813811752761
26,42.0,0.0027326376570044886,-14.200000000000001,-8.99119527518315
27,42.0,0.002728687046101186,-14.200000000000001,-8.10017550677735
28,16.0,0.0016114542436298507,-11.6,-8.100041975428077
29,90.0,0.008807097193766822,-18.999999999999986,-10.000357739660057
30,32.0,0.003111106194751301,-13.200000000000001,-7.289884577358862
31,8.0,0.0009303689001853854,-10.8,-9.90844779986636
32,80.0,0.007719889035229244,-17.999999999999986,-8.99124910129437
33,59.0,0.005696386060094483,-15.899999999999995,-9.000271523828443
34,37.0,0.0038640926592279357,-13.700000000000003,-9.988478438147732
