step,reward,mean,median,std,max,min
0,-0.03529411764705883,-0.03529411764705883,-0.03529411764705883,0.0,-0.03529411764705883,-0.03529411764705883
1,-0.062068965517241406,-0.048681541582150115,-0.048681541582150115,0.013387423935091288,-0.03529411764705883,-0.062068965517241406
2,-0.04761904761904764,-0.04832737692778263,-0.04761904761904764,0.010942255021248739,-0.03529411764705883,-0.062068965517241406
3,-0.021428571428571446,-0.04160267555297983,-0.041456582633053234,0.015015476497712493,-0.021428571428571446,-0.062068965517241406
4,-0.06333333333333337,-0.04594880710905054,-0.04761904761904764,0.015997720636808835,-0.021428571428571446,-0.06333333333333337
5,-0.050000000000000024,-0.04662400592420879,-0.04880952380952383,0.014681690020036465,-0.021428571428571446,-0.06333333333333337
6,-0.054166666666666675,-0.04770152888741706,-0.050000000000000024,0.01384648729043248,-0.021428571428571446,-0.06333333333333337
7,-0.052173913043478286,-0.04826057690692471,-0.051086956521739155,0.013036383770639872,-0.021428571428571446,-0.06333333333333337
8,-0.03125000000000001,-0.0463705128061553,-0.050000000000000024,0.013403096907823065,-0.021428571428571446,-0.06333333333333337
9,-0.03125000000000001,-0.04485846152553977,-0.04880952380952383,0.013500199914273349,-0.021428571428571446,-0.06333333333333337
