step,reward,mean,median,std,max,min
0,-0.06451612903225809,-0.06451612903225809,-0.06451612903225809,0.0,-0.06451612903225809,-0.06451612903225809
1,-0.0738095238095238,-0.06916282642089094,-0.06916282642089094,0.004646697388632853,-0.06451612903225809,-0.0738095238095238
2,-0.07179487179487182,-0.07004017487888457,-0.07179487179487182,0.003991742941937248,-0.06451612903225809,-0.0738095238095238
3,-0.06333333333333337,-0.06836346449249676,-0.06815550041356495,0.0045149287862979144,-0.06333333333333337,-0.0738095238095238
4,-0.07555555555555553,-0.06980188270510852,-0.07179487179487182,0.004958210702840894,-0.06333333333333337,-0.07555555555555553
5,-0.06333333333333337,-0.06872379114314599,-0.06815550041356495,0.005128152840742203,-0.06333333333333337,-0.07555555555555553
6,-0.07708333333333332,-0.0699180114560299,-0.07179487179487182,0.005576564737333039,-0.06333333333333337,-0.07708333333333332
7,-0.0738095238095238,-0.07040445050021663,-0.07280219780219781,0.0053728182169065775,-0.06333333333333337,-0.07708333333333332
8,-0.06666666666666667,-0.06998914118537775,-0.07179487179487182,0.005199958293409726,-0.06333333333333337,-0.07708333333333332
9,-0.07105263157894738,-0.0700954902247347,-0.07142375168690959,0.004943419938810568,-0.06333333333333337,-0.07708333333333332
