steps,time,reward,delta,converged
1,0.004665671639486391,-0.23378378378378364,5.0,False
2,0.004852140479670197,-0.2596774193548386,5.0,False
3,0.0028997485042054905,-0.325,5.0,False
4,0.0010820723637152696,-0.6823529411764706,5.0,False
5,0.002552884854594595,-0.34146341463414637,5.0,False
6,0.0014439483356909477,-0.65,4.975,False
7,0.0065351007842764375,-0.19705882352941156,5.0,False
8,0.007083050535584334,-0.19166666666666646,5.0,False
9,0.0020740707968798233,-0.4,5.0,False
10,0.004470116392440104,-0.23749999999999988,2.5,False
11,0.005350312532755197,-0.22692307692307678,4.975,False
12,0.002473082511642133,-0.3538461538461539,5.0,False
13,0.0012630103492483613,-0.595,4.9575,False
14,0.002059058474515041,-0.4,5.0,False
15,0.0018725896334217396,-0.43000000000000005,5.0,False
16,0.0025343169827465317,-0.44137931034482764,2.5,False
17,0.0073374698868065025,-0.18319327731092416,5.0,False
18,0.005393769253714709,-0.23943661971830976,4.9625,False
19,0.0010496773538761772,-0.8615384615384615,4.975,False
20,0.006172039629745996,-0.2137931034482757,5.0,False
21,0.0061001385083727655,-0.21511627906976727,5.0,False
22,0.008837516898893227,-0.2302631578947367,4.97,False
23,0.005062708049081266,-0.325,4.9675,False
24,0.003344982368616911,-0.2867924528301886,5.0,False
25,0.010034947104941239,-0.16780821917808195,5.0,False
26,0.0015873555166763254,-0.496,4.9625,False
27,0.005365719915971567,-0.2285714285714284,4.94955,False
28,0.005818064880259044,-0.24558823529411752,2.5,False
29,0.010923834589448234,-0.16073619631901817,5.0,False
30,0.005703497159629478,-0.21511627906976727,5.0,False
31,0.01073420525972324,-0.16073619631901817,5.0,False
32,0.0008071098354776041,-1.0,4.975,False
33,0.006806902822972916,-0.23561643835616422,2.5,False
34,0.0021744163168477826,-0.5714285714285714,4.927314,False
35,0.010140033358766232,-0.18684210526315767,5.0,False
36,0.006517718095892633,-0.2010204081632651,4.9402625,False
37,0.009986354589273105,-0.19611650485436874,2.4787500000000002,False
38,0.0062850271051502205,-0.26779661016949147,5.0,False
39,0.008452727382973535,-0.2192771084337348,5.0,False
40,0.0035247351706857444,-0.325,1.25,False
41,0.0030277483019744977,-0.31521739130434784,4.975,False
42,0.0037230558446026407,-0.2706896551724137,5.0,False
43,0.007606901559483958,-0.220731707317073,4.975,False
44,0.004448388031960349,-0.3302325581395349,4.9625,False
45,0.005349522411052021,-0.23561643835616422,2.5,False
46,0.005118806726386538,-0.22374999999999984,5.0,False
47,0.012114943819142354,-0.17173913043478237,4.933775,False
48,0.007147445495320426,-0.2499999999999999,4.92963,False
49,0.0028440448886613012,-0.325,4.97,False
50,0.004250067358043452,-0.2499999999999999,5.0,False
51,0.00099002312617813,-0.76,5.0,False
52,0.005237325057350972,-0.23199999999999987,4.92403546875,False
53,0.012623387458916113,-0.15322580645161288,5.0,False
54,0.009863885647973802,-0.16556291390728453,5.0,False
55,0.004138265065193991,-0.34146341463414637,4.9642965,False
56,0.006971248242734873,-0.24558823529411752,5.0,False
57,0.010998501137692074,-0.19082568807339428,5.0,False
58,0.00331969845774438,-0.4193548387096775,4.918582523729262,False
59,0.004122857681977621,-0.33571428571428574,5.0,False
60,0.0037914014155830955,-0.34750000000000003,4.9625,False
61,0.0018907624444182147,-0.44137931034482764,4.919730798734375,False
62,0.0017469602025812492,-0.46666666666666673,4.93795625,False
63,0.0024525393346266355,-0.36052631578947375,5.0,False
64,0.008609566642007849,-0.17857142857142835,5.0,False
65,0.004942214412949397,-0.2285714285714284,4.919196249373859,False
