step,reward,mean,median,std,max,min
0,-0.08450704225352108,-0.08450704225352108,-0.08450704225352108,0.0,-0.08450704225352108,-0.08450704225352108
1,-0.065625,-0.07506602112676054,-0.07506602112676054,0.00944102112676054,-0.065625,-0.08450704225352108
2,-0.07105263157894738,-0.07372822461082283,-0.07105263157894738,0.007937337020693366,-0.065625,-0.08450704225352108
3,-0.0760869565217391,-0.07431790758855189,-0.07356979405034324,0.006949400497720817,-0.065625,-0.08450704225352108
4,-0.07799999999999999,-0.0750543260708415,-0.0760869565217391,0.00638784647173121,-0.065625,-0.08450704225352108
5,-0.06944444444444446,-0.07411934579977533,-0.07356979405034324,0.006194736420953593,-0.065625,-0.08450704225352108
6,-0.07659574468085102,-0.07447311706850043,-0.0760869565217391,0.005800308225734942,-0.065625,-0.08450704225352108
7,-0.06764705882352942,-0.07361985978787905,-0.07356979405034324,0.005876603141515605,-0.065625,-0.08450704225352108
8,-0.06764705882352942,-0.07295621523628465,-0.07105263157894738,0.005849845680822663,-0.065625,-0.08450704225352108
9,-0.07317073170731707,-0.07297766688338789,-0.07211168164313222,0.0055500240178729485,-0.065625,-0.08450704225352108
