step,reward,mean,median,std,max,min
0,-0.03125000000000001,-0.03125000000000001,-0.03125000000000001,0.0,-0.03125000000000001,-0.03125000000000001
1,-0.050000000000000024,-0.040625000000000015,-0.040625000000000015,0.009375000000000008,-0.03125000000000001,-0.050000000000000024
2,-0.038888888888888896,-0.04004629629629631,-0.038888888888888896,0.007698282013109216,-0.03125000000000001,-0.050000000000000024
3,-0.04761904761904764,-0.041939484126984145,-0.04325396825396827,0.007429679666837202,-0.03125000000000001,-0.050000000000000024
4,-0.038888888888888896,-0.04132936507936509,-0.038888888888888896,0.006756411249363202,-0.03125000000000001,-0.050000000000000024
5,-0.054166666666666675,-0.04346891534391536,-0.04325396825396827,0.007805721458100688,-0.03125000000000001,-0.054166666666666675
6,-0.03529411764705883,-0.042301087101507276,-0.038888888888888896,0.007772260956641074,-0.03125000000000001,-0.054166666666666675
7,-0.04500000000000002,-0.04263845121381887,-0.04194444444444446,0.007324871134756695,-0.03125000000000001,-0.054166666666666675
8,-0.03125000000000001,-0.041373067745616776,-0.038888888888888896,0.0077782885884112255,-0.03125000000000001,-0.054166666666666675
9,-0.04500000000000002,-0.0417357609710551,-0.04194444444444446,0.007458921732405908,-0.03125000000000001,-0.054166666666666675
