step,reward,mean,median,std,max,min
0,-0.07105263157894738,-0.07105263157894738,-0.07105263157894738,0.0,-0.07105263157894738,-0.07105263157894738
1,-0.0725,-0.07177631578947369,-0.07177631578947369,0.0007236842105263069,-0.07105263157894738,-0.0725
2,-0.08035714285714286,-0.07463659147869674,-0.0725,0.004087970147611681,-0.07105263157894738,-0.08035714285714286
3,-0.07555555555555553,-0.07486633249791144,-0.07402777777777776,0.0035625788066445106,-0.07105263157894738,-0.08035714285714286
4,-0.0725,-0.07439306599832915,-0.0725,0.0033240786575154313,-0.07105263157894738,-0.08035714285714286
5,-0.08281249999999998,-0.07579630499860762,-0.07402777777777776,0.004365010220755955,-0.07105263157894738,-0.08281249999999998
6,-0.0725,-0.07532540428452082,-0.0725,0.004202605987955179,-0.07105263157894738,-0.08281249999999998
7,-0.07962962962962959,-0.07586343245265942,-0.07402777777777776,0.004180966410020673,-0.07105263157894738,-0.08281249999999998
8,-0.06666666666666667,-0.07484156958754912,-0.0725,0.004887927400583254,-0.06666666666666667,-0.08281249999999998
9,-0.07105263157894738,-0.07446267578668894,-0.0725,0.004774379065073041,-0.06666666666666667,-0.08281249999999998
