step,reward,mean,median,std,max,min
0,-0.06857142857142857,-0.06857142857142857,-0.06857142857142857,0.0,-0.06857142857142857,-0.06857142857142857
1,-0.06764705882352942,-0.068109243697479,-0.068109243697479,0.0004621848739495768,-0.06764705882352942,-0.06857142857142857
2,-0.06333333333333337,-0.06651727357609712,-0.06764705882352942,0.0022827938233409917,-0.06333333333333337,-0.06857142857142857
3,-0.060714285714285735,-0.06506652661064427,-0.0654901960784314,0.003197242718847721,-0.060714285714285735,-0.06857142857142857
4,-0.07105263157894738,-0.0662637476043049,-0.06764705882352942,0.0037297776385766908,-0.060714285714285735,-0.07105263157894738
5,-0.07105263157894738,-0.06706189493341197,-0.068109243697479,0.0038442030152546266,-0.060714285714285735,-0.07105263157894738
6,-0.06333333333333337,-0.06652924327625788,-0.06764705882352942,0.0037906563326431703,-0.060714285714285735,-0.07105263157894738
7,-0.07962962962962959,-0.06816679157042935,-0.068109243697479,0.0055985615932477575,-0.060714285714285735,-0.07962962962962959
8,-0.07441860465116278,-0.06886143746828861,-0.06857142857142857,0.005632184358101868,-0.060714285714285735,-0.07962962962962959
9,-0.07555555555555553,-0.0695308492770153,-0.06981203007518798,0.005708096014105515,-0.060714285714285735,-0.07962962962962959
