step,reward,mean,median,std,max,min
0,-0.050000000000000024,-0.050000000000000024,-0.050000000000000024,0.0,-0.050000000000000024,-0.050000000000000024
1,-0.07179487179487182,-0.06089743589743592,-0.06089743589743592,0.010897435897435897,-0.050000000000000024,-0.07179487179487182
2,-0.04210526315789475,-0.05463337831758886,-0.050000000000000024,0.012555725419893578,-0.04210526315789475,-0.07179487179487182
3,-0.03125000000000001,-0.04878753373819165,-0.04605263157894739,0.014857872564880368,-0.03125000000000001,-0.07179487179487182
4,-0.07317073170731707,-0.05366417333201673,-0.050000000000000024,0.016484282108591496,-0.03125000000000001,-0.07317073170731707
5,-0.08103448275862067,-0.058225891569784055,-0.06089743589743592,0.018179365507820115,-0.03125000000000001,-0.08103448275862067
6,-0.056000000000000015,-0.057907907059814905,-0.056000000000000015,0.01684883538087125,-0.03125000000000001,-0.08103448275862067
7,-0.052173913043478286,-0.05719115780777283,-0.05408695652173915,0.015874317415635757,-0.03125000000000001,-0.08103448275862067
8,-0.03529411764705883,-0.05475815334547127,-0.052173913043478286,0.01647272627600126,-0.03125000000000001,-0.08103448275862067
9,-0.03529411764705883,-0.052811749775630024,-0.051086956521739155,0.01668268628182742,-0.03125000000000001,-0.08103448275862067
