episode,length,time,reward,delta
0,26.0,0.0039024135862746334,-12.600000000000001,-10.0
1,27.0,0.004488684264742915,-12.700000000000001,-1.0
2,7.0,0.0005649373788401135,-10.7,-10.0
3,25.0,0.0017129849470620684,-12.5,-10.0
4,13.0,0.0009169368227048835,-11.3,-10.0
5,5.0,0.00040019689868131536,-10.5,-10.0
6,43.0,0.003174315971591568,-14.3,-1.0
7,21.0,0.0032011801267799456,-12.100000000000001,-10.0
8,33.0,0.0029645385252479173,-13.3,-0.09999999999999964
9,22.0,0.0015988122881935851,-12.200000000000001,-10.0
10,31.0,0.0021594039949377475,-13.100000000000001,-10.0
11,11.0,0.0007877518419263652,-11.1,-0.09999999999999964
12,10.0,0.0007731345804131706,-11.0,-10.0
13,23.0,0.0027622672400866577,-12.3,-10.0
14,15.0,0.0018931328108919843,-11.5,-1.0
15,28.0,0.0038996481584945286,-12.8,-10.0
16,46.0,0.003196439393377659,-14.6,-10.0
17,13.0,0.0009189121278723178,-11.3,-10.0
18,12.0,0.0008699245513525966,-11.2,-9.91
19,27.0,0.0038648827817269193,-12.700000000000001,-8.9405958547
20,17.0,0.0023486382638111536,-11.700000000000001,-0.009999999999999787
21,42.0,0.00286656337129898,-14.200000000000001,-9.91
22,16.0,0.0011310599411444855,-11.6,-0.0009999999999994458
23,9.0,0.0007201963926490862,-10.9,-0.09999999999999964
24,20.0,0.0014332816854221164,-12.0,-8.776227540699999
25,21.0,0.001554565444621403,-12.100000000000001,-0.8776227540699999
26,72.0,0.00602191640973615,-17.19999999999999,-0.9909999999999997
27,25.0,0.002214712549630349,-12.5,-9.7342792448941
28,15.0,0.0010532329038142052,-11.5,-10.0
29,26.0,0.0018192563843513199,-12.600000000000001,-1.0
30,29.0,0.0023150580700530554,-12.900000000000002,-9.7948522747
31,16.0,0.0022020705941940832,-11.6,-10.0
32,25.0,0.003090958078246331,-12.5,-0.009999999999999787
33,14.0,0.0011859734345307515,-11.4,-0.0009999999999994458
