step,reward,mean,median,std,max,min
0,-0.0725,-0.0725,-0.0725,0.0,-0.0725,-0.0725
1,-0.08035714285714286,-0.07642857142857143,-0.07642857142857143,0.003928571428571434,-0.0725,-0.08035714285714286
2,-0.09098360655737706,-0.08128024980483997,-0.08035714285714286,0.007574079599513201,-0.0725,-0.09098360655737706
3,-0.0738095238095238,-0.07941256830601093,-0.07708333333333334,0.007313666240540816,-0.0725,-0.09098360655737706
4,-0.0725,-0.07803005464480875,-0.0738095238095238,0.007101911517053972,-0.0725,-0.09098360655737706
5,-0.0738095238095238,-0.07732663283892792,-0.0738095238095238,0.006671204327680503,-0.0725,-0.09098360655737706
6,-0.065625,-0.07565497100479536,-0.0738095238095238,0.007410386930067308,-0.065625,-0.09098360655737706
7,-0.0760869565217391,-0.07570896919441332,-0.0738095238095238,0.006933254342516395,-0.065625,-0.09098360655737706
8,-0.07317073170731707,-0.07542694280695818,-0.0738095238095238,0.006585226949738764,-0.065625,-0.09098360655737706
9,-0.08552631578947366,-0.07643688010520973,-0.0738095238095238,0.0069432307104982365,-0.065625,-0.09098360655737706
