steps,time,reward,delta,converged
1,0.014999680000983062,-1.538888888888889,90.0,False
2,0.005153572103154147,-3.925373134328358,9.0,False
3,0.0350095249232254,-3.463840399002494,0.9,False
4,0.00536255942643038,-0.9649122807017544,0.08999999999999489,False
5,0.005310806422130554,1.1956521739130435,0.009000000000004605,False
6,0.0016280468098557321,5.733333333333333,0.0009000000000042974,False
7,0.005635546649500611,0.8035714285714286,9.000000000298769e-05,False
8,0.007410951251586084,-0.9777777777777777,9.000000002856724e-06,False
9,0.0024754528785706498,2.607142857142857,8.999999977277185e-07,False
10,0.001483849506257684,4.315789473684211,8.999999465686415e-08,False
11,0.0017939724730240414,2.8846153846153846,8.999994349778718e-09,False
12,0.004133919392188545,1.5897435897435896,9.000032719086448e-10,False
13,0.002603847737191245,2.0606060606060606,9.000160616778885e-11,False
14,0.0013439978756650817,4.315789473684211,9.00399754755199e-12,False
15,0.0023731320525257615,4.315789473684211,8.952838470577262e-13,False
16,0.0018117502240784233,5.733333333333333,8.952838470577262e-14,False
17,0.0018370341349509545,3.04,1.2789769243681804e-14,False
18,0.002065379452687921,3.2083333333333335,0.0,False
19,0.0016912565861275652,3.590909090909091,0.0,False
20,0.003154167854518164,-0.9459459459459459,0.0,False
21,0.0015723431934020482,6.769230769230769,0.0,False
22,0.00153915806185978,6.214285714285714,0.0,False
23,0.004231894547046977,-3.7714285714285714,0.0,False
24,0.0029890323130530305,-0.9310344827586207,0.0,False
25,0.001227454851687071,4.9411764705882355,0.0,False
26,0.0014147138135740533,6.769230769230769,0.0,False
27,0.001208096855407348,6.769230769230769,0.0,False
28,0.0016438492530141957,5.733333333333333,0.0,False
29,0.0011895289844687795,6.769230769230769,0.0,False
30,0.0017007380520226434,5.733333333333333,0.0,False
31,0.002330070392417838,4.9411764705882355,0.0,False
32,0.0021218731908447808,5.733333333333333,0.0,False
33,0.002127404044586001,5.733333333333333,0.0,False
34,0.0021254287403280614,-5.85,0.0,False
35,0.0011895289844687795,4.9411764705882355,0.0,False
36,0.0015280963507393608,6.769230769230769,0.0,False
37,0.0019504166702972725,4.9411764705882355,0.0,False
38,0.0014909606070432346,4.9411764705882355,0.0,False
39,0.0015241457385855028,6.769230769230769,0.0,False
40,0.002262514943140559,4.315789473684211,0.0,False
41,0.0029258225367811974,-8.564102564102564,0.0,False
42,0.0016138246119226096,6.769230769230769,0.0,False
43,0.0014281458916229894,6.769230769230769,0.0,False
44,0.001356639832010842,5.733333333333333,0.0,False
45,0.0010800970576383406,6.769230769230769,0.0,False
46,0.0019788610716204857,-0.92,0.0,False
47,0.00144631870170997,6.769230769230769,0.0,False
48,0.002905674420617288,-4.592592592592593,0.0,False
49,0.0008924430348997703,6.769230769230769,0.0,False
50,0.0009133812727668555,6.769230769230769,0.0,False
51,0.000931554082853836,6.769230769230769,0.0,False
52,0.0010168872813665075,5.733333333333333,0.0,False
53,0.0021080460519442568,-4.344827586206897,0.0,False
54,0.0012408869279170176,5.3125,0.0,False
55,0.0016730837760405848,5.733333333333333,0.0,False
56,0.0011113068849226693,6.769230769230769,0.0,False
57,0.000996739165202598,6.769230769230769,0.0,False
58,0.0016774294472270412,6.769230769230769,0.0,False
59,0.0017686885621515103,5.733333333333333,0.0,False
60,0.004183302031378844,-4.129032258064516,0.0,False
61,0.0018350588288740255,6.769230769230769,0.0,False
62,0.0011393562235753052,5.3125,0.0,False
63,0.0009576281172485324,6.769230769230769,0.0,False
64,0.0009441960391995963,6.769230769230769,0.0,False
65,0.0009528873833914986,6.769230769230769,0.0,False
66,0.0015186148830252932,6.769230769230769,0.0,False
67,0.001692441768682329,5.733333333333333,0.0,False
68,0.0013827138645865489,-0.8947368421052632,0.0,False
69,0.0013321460428414866,5.733333333333333,0.0,False
70,0.0022415767052734736,3.8095238095238093,0.0,False
71,0.0020037499198224396,6.769230769230769,0.0,False
72,0.001970564786461182,6.214285714285714,0.0,False
73,0.003036834707017988,-0.9310344827586207,0.0,False
