step,reward,mean,median,std,max,min
0,-0.052173913043478286,-0.052173913043478286,-0.052173913043478286,0.0,-0.052173913043478286,-0.052173913043478286
1,-0.05925925925925928,-0.055716586151368784,-0.055716586151368784,0.0035426731078904983,-0.052173913043478286,-0.05925925925925928
2,-0.060714285714285735,-0.057382486005674437,-0.05925925925925928,0.003730612078743226,-0.052173913043478286,-0.060714285714285735
3,-0.03529411764705883,-0.051860393916020535,-0.055716586151368784,0.010095474382187457,-0.03529411764705883,-0.060714285714285735
4,-0.03125000000000001,-0.04773831513281643,-0.052173913043478286,0.012227060823472186,-0.03125000000000001,-0.060714285714285735
5,-0.050000000000000024,-0.04811526261068036,-0.051086956521739155,0.011193508266970941,-0.03125000000000001,-0.060714285714285735
6,-0.04761904761904764,-0.048044374754732826,-0.050000000000000024,0.01036462953398691,-0.03125000000000001,-0.060714285714285735
7,-0.07027027027027029,-0.050822611694175006,-0.051086956521739155,0.01216665753797903,-0.03125000000000001,-0.07027027027027029
8,-0.06944444444444446,-0.05289170422198272,-0.052173913043478286,0.012877468717591963,-0.03125000000000001,-0.07027027027027029
9,-0.02666666666666669,-0.05026920046645113,-0.051086956521739155,0.014530795368640352,-0.02666666666666669,-0.07027027027027029
