episode,length,time,reward,delta
0,49.0,0.005952385654381942,-14.899999999999999,-10.0
1,22.0,0.004809473881323356,-12.200000000000001,-10.0
2,21.0,0.0016244912603724515,-12.100000000000001,-10.0
3,78.0,0.00618231121734425,-17.79999999999999,-10.0
4,105.0,0.009704676022010972,-20.49999999999998,-10.0
5,60.0,0.007929666480777087,-15.999999999999995,-10.0
6,82.0,0.007413321618514601,-18.19999999999999,-1.0
7,47.0,0.00570310209877789,-14.7,-10.0
8,78.0,0.007011149415120599,-17.79999999999999,-10.0
9,26.0,0.002992587862536311,-12.600000000000001,-10.0
10,32.0,0.004534906413027784,-13.200000000000001,-9.91
11,13.0,0.0019294784324301872,-11.3,-10.0
12,16.0,0.0012543190059659537,-11.6,-9.8524
13,50.0,0.00480157265883463,-14.999999999999998,-10.0
14,15.0,0.001523355616882327,-11.5,-10.0
15,76.0,0.006666261069767643,-17.599999999999987,-10.0
16,86.0,0.00576315138823702,-18.599999999999987,-1.0
17,143.0,0.012468918568629306,-24.299999999999965,-10.0
18,37.0,0.0026492797642276855,-13.700000000000003,-10.0
19,37.0,0.005965027610727702,-13.700000000000003,-10.0
20,53.0,0.006358508469929802,-15.299999999999997,-10.0
21,54.0,0.008011839190658065,-15.399999999999997,-10.0
22,8.0,0.0007553568302682834,-10.8,-1.0
23,15.0,0.0016252813820756273,-11.5,-9.91
24,25.0,0.0018516513955546543,-12.5,-0.09999999999999964
25,74.0,0.00864117153105326,-17.39999999999999,-1.0
26,37.0,0.004289178406907013,-13.700000000000003,-9.8614
27,29.0,0.0021325398392946227,-12.900000000000002,-10.0
28,26.0,0.004390709109429736,-12.600000000000001,-9.8138323
29,39.0,0.004396635027660523,-13.900000000000002,-9.76813053184
30,44.0,0.0032173776326089865,-14.4,-10.0
31,74.0,0.008832776165945688,-17.39999999999999,-10.0
32,51.0,0.003769673054193845,-15.099999999999998,-1.0
33,37.0,0.0025414280826225877,-13.700000000000003,-0.09999999999999964
34,21.0,0.0014344668688863749,-12.100000000000001,-10.0
35,31.0,0.0021953545565338572,-13.100000000000001,-9.8140294
36,88.0,0.006687199307634728,-18.799999999999983,-10.0
37,96.0,0.0064229034305753885,-19.59999999999998,-8.842531600000001
38,49.0,0.004086512060894165,-14.899999999999999,-10.0
39,81.0,0.0054494728701683925,-18.099999999999987,-10.0
40,49.0,0.003224883794246125,-14.899999999999999,-10.0
41,50.0,0.004203845208394341,-14.999999999999998,-10.0
42,13.0,0.0009339244497823529,-11.3,-0.9909999999999997
43,30.0,0.0020175770587229636,-13.000000000000002,-0.09909999999999997
44,117.0,0.00840808547945926,-21.699999999999974,-9.91
45,72.0,0.004723745621959097,-17.19999999999999,-10.0
46,52.0,0.004084536754817236,-15.199999999999998,-10.0
47,61.0,0.0046573753552365815,-16.099999999999994,-10.0
48,64.0,0.004306956156142405,-16.39999999999999,-10.0
49,28.0,0.0019085401927441126,-12.8,-9.91
50,75.0,0.005131448682732298,-17.49999999999999,-9.76439971979776
51,26.0,0.001851651393735665,-12.600000000000001,-9.899524
52,31.0,0.0020946139738953207,-13.100000000000001,-9.807741928
53,53.0,0.003550414143319358,-15.299999999999997,-1.0
54,24.0,0.0016877010366442846,-12.4,-1.0
55,27.0,0.002706168563236133,-12.700000000000001,-9.78651657064
56,156.0,0.01037904532677203,-25.59999999999996,-10.0
57,55.0,0.0042263636914867675,-15.499999999999996,-9.01
58,56.0,0.003761771833524108,-15.599999999999996,-10.0
59,16.0,0.0011172328031534562,-11.6,-8.814931892146713
