step,reward,mean,median,std,max,min
0,-0.038888888888888896,-0.038888888888888896,-0.038888888888888896,0.0,-0.038888888888888896,-0.038888888888888896
1,-0.056000000000000015,-0.047444444444444456,-0.047444444444444456,0.00855555555555556,-0.038888888888888896,-0.056000000000000015
2,-0.038888888888888896,-0.0445925925925926,-0.038888888888888896,0.008066255133535434,-0.038888888888888896,-0.056000000000000015
3,-0.03529411764705883,-0.04226797385620916,-0.038888888888888896,0.008062872361516083,-0.03529411764705883,-0.056000000000000015
4,-0.052173913043478286,-0.04424916169366298,-0.038888888888888896,0.008228508343775304,-0.03529411764705883,-0.056000000000000015
5,-0.03529411764705883,-0.04275665435256229,-0.038888888888888896,0.008219581221237114,-0.03529411764705883,-0.056000000000000015
6,-0.050000000000000024,-0.04379141801648197,-0.038888888888888896,0.00802086562840195,-0.03529411764705883,-0.056000000000000015
7,-0.04761904761904764,-0.044269871716802675,-0.04325396825396827,0.007608871490156991,-0.03529411764705883,-0.056000000000000015
8,-0.02666666666666669,-0.04231396004456534,-0.038888888888888896,0.009059077195097229,-0.02666666666666669,-0.056000000000000015
9,-0.06333333333333337,-0.04441589737344214,-0.04325396825396827,0.01065943040104814,-0.02666666666666669,-0.06333333333333337
