step,reward,mean,median,std,max,min
0,-0.06944444444444446,-0.06944444444444446,-0.06944444444444446,0.0,-0.06944444444444446,-0.06944444444444446
1,-0.054166666666666675,-0.06180555555555557,-0.06180555555555557,0.007638888888888893,-0.054166666666666675,-0.06944444444444446
2,-0.050000000000000024,-0.057870370370370385,-0.054166666666666675,0.008359013928364715,-0.050000000000000024,-0.06944444444444446
3,-0.04500000000000002,-0.05465277777777779,-0.05208333333333335,0.00913583831220029,-0.04500000000000002,-0.06944444444444446
4,-0.07499999999999997,-0.05872222222222223,-0.054166666666666675,0.011533097835317795,-0.04500000000000002,-0.07499999999999997
5,-0.07799999999999999,-0.06193518518518518,-0.06180555555555557,0.012745951373123753,-0.04500000000000002,-0.07799999999999999
6,-0.0807017543859649,-0.06461612364243943,-0.06944444444444446,0.013504643439111558,-0.04500000000000002,-0.0807017543859649
7,-0.052173913043478286,-0.0630608473175693,-0.06180555555555557,0.0132857314906729,-0.04500000000000002,-0.0807017543859649
8,-0.060714285714285735,-0.06280011825053779,-0.060714285714285735,0.012547597487958974,-0.04500000000000002,-0.0807017543859649
9,-0.050000000000000024,-0.061520106425484014,-0.05744047619047621,0.012507751792322568,-0.04500000000000002,-0.0807017543859649
