step,reward,mean,median,std,max,min
0,-0.03529411764705883,-0.03529411764705883,-0.03529411764705883,0.0,-0.03529411764705883,-0.03529411764705883
1,-0.021428571428571446,-0.028361344537815136,-0.028361344537815136,0.006932773109243692,-0.021428571428571446,-0.03529411764705883
2,-0.04210526315789475,-0.03294265074450834,-0.03529411764705883,0.008603427327242303,-0.021428571428571446,-0.04210526315789475
3,-0.03529411764705883,-0.03353051747014597,-0.03529411764705883,0.007520038776009764,-0.021428571428571446,-0.04210526315789475
4,-0.02666666666666669,-0.03215774730945011,-0.03529411764705883,0.007264900426746402,-0.021428571428571446,-0.04210526315789475
5,-0.03125000000000001,-0.032006456091208425,-0.03327205882352942,0.00664053916026668,-0.021428571428571446,-0.04210526315789475
6,-0.03529411764705883,-0.032476122027758486,-0.03529411764705883,0.006254657440617927,-0.021428571428571446,-0.04210526315789475
7,-0.03529411764705883,-0.03282837148017102,-0.03529411764705883,0.0059244582008920535,-0.021428571428571446,-0.04210526315789475
8,-0.04500000000000002,-0.034180774649040915,-0.03529411764705883,0.006769877987060095,-0.021428571428571446,-0.04500000000000002
9,-0.052173913043478286,-0.03598008848848465,-0.03529411764705883,0.008389630254012188,-0.021428571428571446,-0.052173913043478286
