episode,length,time,reward,delta
0,46.0,0.0035883400084912864,-14.6,-10.0
1,29.0,0.0020910584241846664,-12.900000000000002,-10.0
2,16.0,0.0011211834134883247,-11.6,-10.0
3,22.0,0.0015008371344720217,-12.200000000000001,-10.0
4,16.0,0.0011093315802099823,-11.6,-9.0
5,31.0,0.0020665646354700584,-13.100000000000001,-9.99
6,41.0,0.003444537766654321,-14.100000000000001,-10.0
7,12.0,0.0012503683944942168,-11.2,-10.0
8,63.0,0.00638774299227407,-16.299999999999994,-10.0
9,16.0,0.0017070590308776445,-11.6,-9.99
10,14.0,0.0014534298020407732,-11.4,-9.0
11,23.0,0.00241895914041379,-12.3,-9.980727461
12,20.0,0.0020290338306949707,-12.0,-10.0
13,19.0,0.0020203424865030684,-11.9,-9.99
14,29.0,0.0029617730974678125,-12.900000000000002,-10.0
15,41.0,0.0041967341089730326,-14.100000000000001,-10.0
16,77.0,0.007641666936706315,-17.69999999999999,-9.9807262
17,15.0,0.0015525901389992214,-11.5,-8.1
18,27.0,0.002785970906188595,-12.700000000000001,-9.9588562
19,19.0,0.0020373301138079114,-11.9,-9.972457
20,51.0,0.0050872018375685,-15.099999999999998,-9.08171
21,30.0,0.003019847079713145,-13.000000000000002,-9.99
22,66.0,0.0065070514456238016,-16.599999999999994,-10.0
23,11.0,0.001127899452285419,-11.1,-9.95212208111
24,33.0,0.0032556985588598764,-13.3,-9.9899
25,20.0,0.0019745153981602925,-12.0,-8.173539
26,29.0,0.002843649827354966,-12.900000000000002,-8.9826547149
27,10.0,0.0010382205816767964,-11.0,-8.1
28,64.0,0.006118706380220829,-16.39999999999999,-10.0
29,48.0,0.004665671639486391,-14.799999999999999,-8.991
30,20.0,0.0023091321534138842,-12.0,-8.2655341831822
31,20.0,0.0014044422250663047,-12.0,-10.0
32,73.0,0.004732041904844664,-17.29999999999999,-10.0
33,80.0,0.005171349852616913,-17.999999999999986,-10.0
34,36.0,0.003130464188870974,-13.600000000000001,-9.9650131
35,32.0,0.0031138716226450924,-13.200000000000001,-7.29
36,153.0,0.013180423615949621,-25.29999999999996,-9.99
37,19.0,0.0012930349937505525,-11.9,-9.9651661
38,12.0,0.0008454307628653623,-11.2,-9.0
39,41.0,0.0026962920353525988,-14.100000000000001,-10.0
40,9.0,0.0006530360051328898,-10.9,-6.561
41,64.0,0.0041572279983483895,-16.39999999999999,-9.140526475647313
42,23.0,0.0018315032784812502,-12.3,-9.981
43,9.0,0.0008292332574910688,-10.9,-7.29
44,51.0,0.0033520934682655934,-15.099999999999998,-8.091899999999999
45,16.0,0.001102615541412888,-11.6,-9.45759779000735
46,36.0,0.0023664160135012935,-13.600000000000001,-9.08972719
47,26.0,0.0017434046524158475,-12.600000000000001,-9.0
48,7.0,0.0005258263295218057,-10.7,-9.920211771651346
49,20.0,0.0018970834219089738,-1.0000000000000004,1.0
50,43.0,0.004145771226376382,-14.3,-9.07419777
51,10.0,0.0010733810199781146,-11.0,-6.561
52,58.0,0.0056185590226505155,-15.799999999999995,-5.9049
53,57.0,0.005749324247972254,-15.699999999999996,-7.905419416724029
54,61.0,0.005858361112586863,-16.099999999999994,-9.939847990338524
55,14.0,0.0014186644248184166,-11.4,-8.991
56,45.0,0.004446412726792914,-14.5,-9.0
57,43.0,0.004156042815111505,-14.3,-9.0
58,24.0,0.0023529839359071048,-12.4,-8.091899999999999
59,38.0,0.0036792040625641675,-13.800000000000002,-5.9049
60,45.0,0.004769572709847125,-14.5,-9.95121347997195
61,47.0,0.004847004686325818,-14.7,-9.0
62,64.0,0.006250261727927864,-16.39999999999999,-10.0
63,137.0,0.010954254294574639,-23.699999999999967,-8.279423521179
64,83.0,0.007459938828560553,-18.299999999999986,-7.642774431571917
65,40.0,0.0043022154236496135,-14.000000000000002,-10.0
66,31.0,0.0034733772272375063,-13.100000000000001,-5.31441
67,31.0,0.0025169342941353534,-13.100000000000001,-7.28271
68,20.0,0.0013613805647310073,-12.0,-7.4514811690611005
69,47.0,0.0032150072652257222,-14.7,-9.0
70,28.0,0.0018690340834837116,-12.8,-8.2798049777
71,65.0,0.007170359039491814,-16.499999999999993,-5.31441
72,62.0,0.006825865756809435,-16.199999999999996,-8.1
73,25.0,0.002593971209535084,-12.5,-8.1
74,65.0,0.004909424340667101,-16.499999999999993,-4.782969
75,71.0,0.005792385908307551,-17.09999999999999,-7.018055543870938
76,24.0,0.002208391571912216,-12.4,-9.0
77,42.0,0.003976290012815298,-14.200000000000001,-9.134686490389983
78,110.0,0.01071089665447289,-20.99999999999998,-9.9524744560661
79,67.0,0.008100727939563512,-5.699999999999992,1.0
80,45.0,0.004579153257736834,-14.5,-6.878496988414726
81,59.0,0.005852830257254027,-15.899999999999995,-10.0
82,14.0,0.0014917507289737841,-11.4,-4.782969
83,44.0,0.004369770872472145,-14.4,-9.9728
84,15.0,0.001554565444621403,-11.5,-6.190647289573253
85,79.0,0.008124431605892823,-17.899999999999988,-4.3046720999999994
86,13.0,0.001365331175747997,-11.3,-3.8742048899999997
87,40.0,0.00402053685638748,-14.000000000000002,-5.571582560615928
88,69.0,0.0068211250234071485,-16.89999999999999,-4.3046720999999994
89,70.0,0.006898161938806879,-16.999999999999993,-9.412910640362078
90,16.0,0.0016667627980950783,-11.6,-7.29
91,10.0,0.0015265161061961408,-11.0,-5.5020952006806345
92,90.0,0.009091146127502725,-18.999999999999986,-3.4867844009999995
93,20.0,0.0021301694732756005,-12.0,-3.8132120218890995
94,26.0,0.002514563927661584,-12.600000000000001,-9.98958768223949
95,16.0,0.0011417265907311958,-11.6,-4.9518856806125715
96,44.0,0.0028803905099721305,-14.4,-8.351891056590258
97,57.0,0.0037112040117790457,-15.699999999999996,-3.4318908197001896
98,151.0,0.011218550173225594,-25.099999999999962,-10.0
99,6.0,0.0007581222587305092,-10.6,-3.0887017377301706
100,14.0,0.0015130840288293257,-11.4,-6.316249989483843
101,91.0,0.009517417058759747,-19.099999999999984,-8.2799
102,27.0,0.0027496252844230185,-12.700000000000001,-9.93294421954522
103,33.0,0.003292439241477041,-13.3,-6.554439
104,20.0,0.0021009349516134534,-12.0,-4.456697112551314
105,180.0,0.018590390375720744,-27.999999999999986,-2.7798315639571536
106,107.0,0.01094477282799744,-20.699999999999978,-9.9899
107,11.0,0.0013009362157845317,-11.1,-4.011027401296182
108,37.0,0.003892141997539511,-13.700000000000003,-9.0
109,9.0,0.0010978748082379752,-10.9,-7.28271
110,42.0,0.004538066902796345,-14.200000000000001,-5.8989951
111,49.0,0.006069718803473734,-14.899999999999999,-3.6099246611665645
112,89.0,0.009223096536288722,-18.899999999999984,-5.30909559
113,33.0,0.004199104475446802,-13.3,-9.220437863915777
114,19.0,0.0025331317992822733,-11.9,-9.034659703347684
115,19.0,0.0021586138727798243,-11.9,-2.501848407561438
116,55.0,0.005559694918019886,-15.499999999999996,-10.0
117,54.0,0.005701126793155709,-15.399999999999997,-9.2963217841782
118,52.0,0.00495841191764157,-15.199999999999998,-3.2489321950499077
119,34.0,0.0038147100212881924,-2.4000000000000017,0.9
120,22.0,0.002506662705400231,-12.200000000000001,-2.924038975544917
121,60.0,0.005822410552354995,-15.999999999999995,-5.684624990535459
122,80.0,0.008048184812651016,-17.999999999999986,-5.590805459271697
123,98.0,0.013145658238954638,-19.799999999999983,-9.0
124,39.0,0.0063292739487224026,-2.900000000000002,0.81
125,26.0,0.004066363944502882,-12.600000000000001,-8.166777993
126,37.0,0.0046269556512470444,-13.700000000000003,-2.251663566805294
127,17.0,0.001865083472466722,-11.700000000000001,-2.0264972101247647
128,15.0,0.001605133265911718,-11.5,-8.1
129,13.0,0.0014901704846579378,-11.3,-2.631635077990426
130,36.0,0.004228338997108949,-13.600000000000001,-9.675924047960423
131,4.0,0.0009438009776658873,-10.4,-2.3684715701913834
132,54.0,0.008053320607132264,-15.399999999999997,-2.1316244131722453
133,95.0,0.011966400843220981,-19.499999999999982,-8.1
134,52.0,0.006987050687030205,-15.199999999999998,-7.550809
135,28.0,0.002644539030825399,-12.8,-5.031724913344527
136,25.0,0.002672193307944326,-12.5,-1.9184619718550202
137,35.0,0.003632981913369804,-13.500000000000002,-4.778186031
138,36.0,0.0032094764096655126,-13.600000000000001,-7.105806141
139,24.0,0.0028353535442420252,-12.4,-7.29
140,9.0,0.001229825217023972,-10.9,-8.890189959260136
141,9.0,0.0011271093299001222,-10.9,-6.561
142,15.0,0.002205626144359485,-11.5,-8.708331643164382
143,30.0,0.003637327585465755,-13.000000000000002,-7.6962950122031
144,98.0,0.012651436797796123,-19.799999999999983,-7.3501001937
145,36.0,0.005060337682380123,-13.600000000000001,-9.701700197812869
146,36.0,0.003880685225567504,-2.600000000000002,0.729
147,5.0,0.0006688384492008481,-10.5,-2.5428523757149577
148,59.0,0.006608977210589728,-15.899999999999995,-9.937483385390166
149,36.0,0.0038309075264351122,-13.600000000000001,-2.630353783312091
150,79.0,0.008902306919935654,-17.899999999999988,-2.3673184049808818
151,30.0,0.0032110566542087327,-13.000000000000002,-9.603287512942751
152,8.0,0.0009540725664010097,-10.8,-7.29
153,56.0,0.005815694513330527,-15.599999999999996,-6.561
154,131.0,0.014206792364575449,-23.09999999999997,-2.2885671381434616
155,29.0,0.0029688841973438684,-12.900000000000002,-5.9049
156,29.0,0.003154562916051873,-12.900000000000002,-2.9064877635744786
157,22.0,0.002447403539918014,-12.200000000000001,-9.58764049610832
158,13.0,0.001576688866407494,-11.3,-2.0597104243291158
159,71.0,0.007675642191543375,-17.09999999999999,-6.745225102079
160,17.0,0.001854416822652638,-11.700000000000001,-3.343145135106294
161,20.0,0.0035014265656627686,-12.0,-9.93275558564198
162,48.0,0.005006609372458115,-3.799999999999999,0.6560999999999999
163,76.0,0.008599295053045353,-17.599999999999987,-4.3003674278999995
164,21.0,0.002478218306123381,-12.100000000000001,-8.731530178031583
165,33.0,0.00410310462734742,-13.3,-5.31441
166,74.0,0.007781123506219956,-17.39999999999999,-9.504986392454423
167,41.0,0.004396635027660523,-14.100000000000001,-9.0
168,50.0,0.005507941913492687,-14.999999999999998,-9.365949845030274
169,101.0,0.012875831504970847,-20.09999999999998,-8.99091
170,40.0,0.0048991527521593525,-14.000000000000002,-8.429354860527248
171,26.0,0.0028823658153669385,-12.600000000000001,-6.0707025918711
172,30.0,0.003559500547908101,-13.000000000000002,-9.0
173,11.0,0.001289084382733563,-11.1,-8.774214528177051
174,25.0,0.002965723708484802,-12.5,-6.561
175,32.0,0.003375402073515943,-13.200000000000001,-6.554439
176,109.0,0.011674845748302687,-20.899999999999977,-3.0088306215956644
177,49.0,0.005763546447724366,-14.899999999999999,-3.8742048899999997
178,78.0,0.01054102037960547,-17.79999999999999,-2.707947559436098
