step,reward,mean,median,std,max,min
0,-0.050000000000000024,-0.050000000000000024,-0.050000000000000024,0.0,-0.050000000000000024,-0.050000000000000024
1,-0.04761904761904764,-0.04880952380952383,-0.04880952380952383,0.0011904761904761932,-0.04761904761904764,-0.050000000000000024
2,-0.038888888888888896,-0.04550264550264552,-0.04761904761904764,0.004776579387636988,-0.038888888888888896,-0.050000000000000024
3,-0.05769230769230771,-0.048550061050061065,-0.04880952380952383,0.006706117173200072,-0.038888888888888896,-0.05769230769230771
4,-0.03529411764705883,-0.04589887236946062,-0.04761904761904764,0.008005798630563155,-0.03529411764705883,-0.05769230769230771
5,-0.021428571428571446,-0.041820488879312424,-0.04325396825396827,0.011686604977116863,-0.021428571428571446,-0.05769230769230771
6,-0.05769230769230771,-0.04408789156688318,-0.04761904761904764,0.01216192679252032,-0.021428571428571446,-0.05769230769230771
7,-0.04210526315789475,-0.04384006301575963,-0.044862155388471193,0.011395320896252096,-0.021428571428571446,-0.05769230769230771
8,-0.04500000000000002,-0.043968944902897454,-0.04500000000000002,0.010749794135333198,-0.021428571428571446,-0.05769230769230771
9,-0.021428571428571446,-0.04171490755546485,-0.043552631578947384,0.01223635672205696,-0.021428571428571446,-0.05769230769230771
