episode,length,time,reward,delta
0,19.0,0.0022008854109571985,-11.9,-10.000553753004194
1,12.0,0.0017963428404073056,-11.2,-10.000584823684237
2,29.0,0.002405922123898563,-12.900000000000002,-10.000297808551972
3,27.0,0.0018374291952341082,-12.700000000000001,-10.000395892880762
4,14.0,0.0009923934934477074,-11.4,-10.00044788351336
5,49.0,0.00323555044258228,-14.899999999999999,-9.999663356383508
6,4.0,0.00033619699956943805,-10.4,-10.000476204454138
7,28.0,0.002985871824876085,-12.8,-10.00027440313319
8,33.0,0.003346167551740109,-13.3,-10.0002175529621
9,41.0,0.004991201989128058,-14.100000000000001,-10.00035914729209
10,35.0,0.004134709515483337,-13.500000000000002,-10.000581600760068
11,71.0,0.007125322073534335,-17.09999999999999,-9.999960877152164
12,8.0,0.0010686402865758282,-10.8,-9.000428584008725
13,50.0,0.004277326574083418,-14.999999999999998,-9.999843964466766
14,68.0,0.004805918331385328,-16.79999999999999,-8.999697020745156
15,66.0,0.004504091647845598,-16.599999999999994,-9.00024696281987
16,25.0,0.0016904664644243894,-12.5,-8.999964789436946
17,11.0,0.000793677758110789,-11.1,-9.000526341315814
18,28.0,0.0018654785335456836,-12.8,-9.981064257073333
19,16.0,0.0011053809693066796,-11.6,-9.999906343721515
20,17.0,0.0014763433460984743,-11.700000000000001,-9.980880729604559
21,11.0,0.0008118505689935773,-11.1,-9.979646558617635
22,39.0,0.002595156392771969,-13.900000000000002,-8.100385725607852
23,35.0,0.0023134778256235222,-13.500000000000002,-9.990294622086127
24,21.0,0.0014214298524848346,-12.100000000000001,-7.290347153047066
25,8.0,0.0006076039780964493,-10.8,-9.000268027696775
26,69.0,0.004525424947473766,-16.89999999999999,-9.99047071123895
27,23.0,0.001576688866521181,-12.3,-9.089361816081551
28,44.0,0.003269920758725675,-14.4,-6.56131243774236
29,58.0,0.005530855457436701,-15.799999999999995,-9.946662987486867
30,19.0,0.001865873594738332,-11.9,-8.100473707184232
31,14.0,0.001463306329696934,-11.4,-9.98830582575002
32,24.0,0.0025892304762464846,-12.4,-9.089520372477951
33,21.0,0.002071305368758658,-12.100000000000001,-8.99985956802009
34,57.0,0.005718114420801612,-15.699999999999996,-10.000472814972985
35,35.0,0.0023288852087262057,-13.500000000000002,-8.100241224927098
36,7.0,0.0005345176738273949,-10.7,-5.905181193968124
37,9.0,0.0006696285714724581,-10.9,-8.100222266537884
38,24.0,0.0017019232365100834,-12.4,-9.990352589459595
39,64.0,0.005912879545121541,-16.39999999999999,-9.969464653657857
40,16.0,0.0015849851496341216,-11.6,-9.962715969558033
41,15.0,0.0016513554152197685,-11.5,-8.180425634473396
42,19.0,0.0018674538391678652,-11.9,-9.932116567300262
43,24.0,0.0023265148420250625,-12.4,-7.290217102434387
44,42.0,0.004353968428404187,-14.200000000000001,-8.099873611218081
45,22.0,0.0021538731394912247,-12.200000000000001,-7.290200039884096
46,21.0,0.002055502924577013,-12.100000000000001,-9.981026548694102
47,24.0,0.0024857244670783984,-12.4,-9.000403095162024
48,56.0,0.0036954015678247742,-15.599999999999996,-9.989864915860434
49,75.0,0.004861621947043204,-6.499999999999989,1.0001025423547474
50,22.0,0.0015016272567436317,-12.200000000000001,-7.289886250096274
51,40.0,0.0026433538474748275,-14.000000000000002,-9.979538484035077
52,60.0,0.003914265419439289,-15.999999999999995,-8.991265159877514
53,44.0,0.002956242241907603,-14.4,-9.080004535585928
54,14.0,0.0009793564770461671,-11.4,-8.099727318670642
55,17.0,0.0011693808680774964,-11.700000000000001,-8.172004082027335
56,189.0,0.01215721535652392,-28.9,-7.3623830710260565
57,17.0,0.001562466666769069,-11.700000000000001,-9.957522806780647
58,25.0,0.0028981682597759573,-12.5,-9.920124377573716
59,28.0,0.0024794034893602657,-12.8,-5.314663074571311
60,23.0,0.0015431086726493959,-12.3,-9.99993709828219
61,14.0,0.0009765910493797492,-11.4,-6.626144763923451
62,62.0,0.00403831460607762,-16.199999999999996,-6.560897625086646
63,22.0,0.0014771334682563975,-12.200000000000001,-4.78319676711418
64,8.0,0.0005906163505642326,-10.8,-9.90003631504334
65,32.0,0.002292539587074316,-13.200000000000001,-10.000203206918178
66,23.0,0.0015857752719057316,-12.3,-6.353791438407659
67,11.0,0.0007841962916472767,-11.1,-9.891568960621106
68,63.0,0.004092042916340688,-16.299999999999994,-8.981584635631569
69,17.0,0.0011654302571741937,-11.700000000000001,-6.561180035895686
70,90.0,0.0058524351960613785,-7.999999999999984,0.9995675254673796
71,5.0,0.00039940677618233167,-10.5,-5.7184122945668925
72,102.0,0.008585862975337477,-20.19999999999998,-7.290426336465809
73,44.0,0.004421128815920383,-14.4,-5.146571065110203
74,11.0,0.0011851833122591415,-11.1,-6.891743707777639
75,75.0,0.0071794454448763645,-17.49999999999999,-5.905062032306117
76,19.0,0.0019128858659769321,-11.9,-6.561383702819228
77,41.0,0.004044635583795753,-14.100000000000001,-5.904807862577981
78,9.0,0.0011164426801997251,-10.9,-4.631913958599183
79,38.0,0.0036598460683308076,-13.800000000000002,-9.229756311696484
80,39.0,0.0037048830342882866,-13.900000000000002,-9.522044325941605
81,52.0,0.0056197442057737135,-15.199999999999998,-9.895962723034637
82,54.0,0.00561895408361579,-15.399999999999997,-10.000083097829373
83,52.0,0.004985671133681535,-15.199999999999998,-8.092138643889763
84,10.0,0.0010354551538966916,-11.0,-4.168722562739265
85,21.0,0.001997033881252719,-12.100000000000001,-10.000385595503584
86,11.0,0.0008094802022924341,-11.1,-8.100362785645821
87,12.0,0.0008553072904078363,-11.2,-9.958634949630513
88,164.0,0.01053193397422092,-26.399999999999963,-9.480393537381236
89,16.0,0.00110064023601808,-11.6,-10.000315596711287
90,80.0,0.005370855710225442,-17.999999999999986,-6.902152232337137
91,22.0,0.0015004420733930601,-12.200000000000001,-7.354803673824601
92,19.0,0.0012914547493210193,-11.9,-6.211937009103424
93,19.0,0.0012851337716028866,-11.9,-9.320520664725782
94,42.0,0.0027531808344747333,-14.200000000000001,-9.35930136422149
95,20.0,0.0013487386094084286,-12.0,-8.999943388453971
96,15.0,0.00105125759796465,-11.5,-5.807256924146534
97,99.0,0.006341915904158668,-19.89999999999998,-8.584827455712318
98,23.0,0.0028602423936945343,-12.3,-9.289792098277747
99,19.0,0.0019982190646032905,-11.9,-5.5907433081930815
100,30.0,0.0030696247789592235,-13.000000000000002,-3.7518503064653386
101,16.0,0.0017781700296382041,-11.6,-9.908537000425685
102,32.0,0.003247007214667974,-13.200000000000001,-10.000381029967196
103,27.0,0.0025801440709756207,-12.700000000000001,-7.7263447101410865
104,16.0,0.0013526892204254182,-11.6,-8.388468598253203
