step,reward,mean,median,std,max,min
0,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998
1,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998
2,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998
3,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998
4,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998
5,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998
6,-0.09925322471147317,-0.09989331781592471,-0.09999999999999998,0.00026131691563005094,-0.09925322471147317,-0.09999999999999998
7,-0.09999999999999998,-0.09990665308893412,-0.09999999999999998,0.00024697271233630396,-0.09925322471147317,-0.09999999999999998
8,-0.09999999999999998,-0.09991702496794144,-0.09999999999999998,0.00023468883135104187,-0.09925322471147317,-0.09999999999999998
9,-0.09999999999999998,-0.0999253224711473,-0.09999999999999998,0.00022403258655804146,-0.09925322471147317,-0.09999999999999998
