episode,length,time,reward,delta
0,17.0,0.0013515040368474729,-11.700000000000001,-10.0
1,26.0,0.0017694786852189281,-12.600000000000001,-10.0
2,29.0,0.002092638668273139,-12.900000000000002,-10.0
3,6.0,0.00047446838607356767,-10.6,-10.0
4,16.0,0.0011207883526367368,-11.6,-10.0
5,24.0,0.0016383183988182282,-12.4,-10.0
6,27.0,0.0018145156509490334,-12.700000000000001,-10.0
7,6.0,0.00046893753051335807,-10.6,-10.0
8,5.0,0.00040493763162885443,-10.5,-10.0
9,60.0,0.0041967341089730326,-15.999999999999995,-9.901
10,21.0,0.001426960708158731,-12.100000000000001,-9.91
11,12.0,0.001637923337511893,-11.2,-10.0
12,44.0,0.004552289102321083,-14.4,-10.0
13,11.0,0.0012207388117531082,-11.1,-9.901
14,52.0,0.004361079528280243,-15.199999999999998,-10.0
15,9.0,0.0006735791821483872,-10.9,-10.0
16,11.0,0.0008837516897983733,-11.1,-9.89371
17,36.0,0.0024173788960979437,-13.600000000000001,-9.811891
18,114.0,0.007398309296604566,-21.399999999999977,-10.0
19,14.0,0.000991603371403471,-11.4,-8.929081
20,15.0,0.00105283784250787,-11.5,-10.0
21,56.0,0.0037435990225276328,-15.599999999999996,-10.0
22,45.0,0.0029586126083813724,-14.5,-10.0
23,28.0,0.0018619229836076556,-12.8,-1.0
24,23.0,0.0015431086726493959,-12.3,-9.829081
25,41.0,0.00268444020230163,-14.100000000000001,-10.0
26,14.0,0.000976986110345024,-11.4,-9.7529401
27,23.0,0.001663207248384424,-1.3000000000000007,1.0
28,26.0,0.0018330835232518439,-12.600000000000001,-9.75415210741
29,37.0,0.002447798601224349,-13.700000000000003,-9.7169168071
30,39.0,0.0025619712600928324,-13.900000000000002,-10.0
31,9.0,0.0006597520441573579,-10.9,-9.68804321675851
32,17.0,0.0011595043406487093,-11.700000000000001,-0.9829080999999995
33,55.0,0.0035867597644028137,-15.499999999999996,-1.0
34,63.0,0.004116931766020571,-16.299999999999994,-10.0
35,9.0,0.0006546162494487362,-10.9,-0.8929080999999996
36,20.0,0.0013534793424696545,-12.0,-10.0
37,46.0,0.0030020693302503787,-14.6,-10.0
38,49.0,0.0032987602194225474,-14.899999999999999,-9.91
39,24.0,0.0016967874421425222,-12.4,-9.607398237335047
40,52.0,0.003402661289783282,-15.199999999999998,-10.0
41,28.0,0.0018757501225081796,-12.8,-9.91
42,11.0,0.0007873567806200299,-11.1,-9.4869080179923
43,16.0,0.0011045908472624433,-11.6,-9.629810205762807
44,18.0,0.0012270597890164936,-11.8,-9.69912532
45,59.0,0.0038305124653561506,-15.899999999999995,-0.08929080999999961
46,73.0,0.005146856064129679,-17.29999999999999,-10.0
47,46.0,0.003017081652160414,-3.5999999999999996,1.0
48,31.0,0.0020503671303231386,-13.100000000000001,-8.870761000000002
49,67.0,0.004534116291779355,-16.699999999999992,-0.9688043216758508
50,30.0,0.002004144981128775,-13.000000000000002,-0.887076099999998
51,34.0,0.002251848293326475,-13.400000000000002,-8.796877071841001
52,40.0,0.002628736586757441,-14.000000000000002,-0.09999999999999964
53,112.0,0.0073062600590674265,-21.199999999999974,-0.009999999999999787
54,60.0,0.003897672852872347,-4.999999999999995,1.0
55,32.0,0.002175601500312041,-2.2000000000000015,0.9082387469645469
56,33.0,0.002176391622469964,-2.3000000000000016,1.0
57,21.0,0.0014174792418089055,-1.1000000000000005,0.09999999999999998
58,41.0,0.002693921669106203,-3.1000000000000014,0.4673895441883438
59,94.0,0.006465174968525389,-8.399999999999983,0.046738954418834355
60,21.0,0.001420244669134263,-1.1000000000000005,0.004673895441883458
61,85.0,0.005455793847431778,-18.499999999999986,-8.11463458463739
62,50.0,0.00413707988218448,-14.999999999999998,-1.0
63,48.0,0.004790906009475293,-3.799999999999999,0.0004673895441883458
64,37.0,0.0037866606826355564,-2.700000000000002,4.6738954418867884e-05
65,21.0,0.0021866632114324602,-1.1000000000000005,4.673895441897891e-06
66,16.0,0.0016829603036967455,-0.6000000000000003,4.6738954417868683e-07
67,39.0,0.0039537715297228715,-2.900000000000002,0.09999999999999998
68,19.0,0.0019994042477264884,-0.9000000000000006,0.5447634438834721
69,31.0,0.0031166370504251972,-2.1000000000000014,0.05447634438834714
70,13.0,0.0013673064813701785,-0.30000000000000004,0.00544763443883467
71,18.0,0.0012732819382108573,-0.8000000000000005,0.0005447634438834337
72,27.0,0.0018164909570259624,-1.700000000000001,5.4476344388376674e-05
73,27.0,0.0018149107122553687,-12.700000000000001,-8.70675826309586
74,18.0,0.001238911622294836,-0.8000000000000005,5.447634438882076e-06
75,17.0,0.0013637509314321505,-0.7000000000000004,0.426086398439367
76,25.0,0.001706663969798683,-1.5000000000000009,0.0426086398439367
77,21.0,0.0014143187527224654,-1.1000000000000005,0.004260863984393626
78,20.0,0.0013530842816180666,-1.0000000000000004,0.010000000000000009
79,14.0,0.0009643441553635057,-0.40000000000000013,0.5613002380788819
80,18.0,0.0012223190560689545,-11.8,-10.082730116420679
81,20.0,0.0013495287312252913,-1.0000000000000004,0.4167153842285871
82,23.0,0.0022937247704248875,-1.3000000000000007,0.041671538422858756
83,24.0,0.0023656258913433703,-1.4000000000000008,0.004167153842285831
84,27.0,0.0026607365361996926,-1.700000000000001,0.0004167153842286053
85,37.0,0.0037428089003697096,-2.700000000000002,4.1671538422827226e-05
86,16.0,0.0016797998146103055,-11.6,-9.357652414094037
87,28.0,0.002785180784030672,-1.8000000000000012,0.1800037921099965
88,14.0,0.0014443433965425356,-0.40000000000000013,0.018000379210999617
89,25.0,0.002543008326938434,-1.5000000000000009,0.6415600832311472
90,24.0,0.0023984159633982927,-12.4,-1.0
91,27.0,0.002669427880391595,-1.700000000000001,0.7260345271973514
92,40.0,0.003915450603017234,-3.0000000000000018,0.07260345271973512
93,28.0,0.0027883412726623646,-1.8000000000000012,0.18660691419749587
94,28.0,0.002793477066916239,-1.8000000000000012,0.018660691419749575
95,23.0,0.0022605396375183773,-1.3000000000000007,0.8175618995326159
96,19.0,0.00195357715983846,-11.9,-0.008929080999999783
97,26.0,0.0025694774208204763,-1.600000000000001,0.08175618995326162
98,40.0,0.003911499991772871,-3.0000000000000018,0.00817561899532615
99,34.0,0.0033564391405889182,-2.4000000000000017,0.0008175618995326372
100,27.0,0.002821526405568875,-1.700000000000001,0.8678809046651721
101,20.0,0.0020361449305710266,-1.0000000000000004,0.08678809046651714
102,38.0,0.00371041389007587,-2.800000000000002,0.9648718153601024
103,33.0,0.0032474022759743093,-13.3,-9.336118242453654
104,36.0,0.003439006911321485,-2.600000000000002,0.2678033351977692
105,16.0,0.0011065661524298775,-11.6,-1.0
106,48.0,0.0031316493723352323,-3.799999999999999,0.026780333519776933
107,34.0,0.002245132254302007,-2.4000000000000017,0.0026780333519776933
108,18.0,0.0012254795451553946,-0.8000000000000005,0.0002678033351977138
109,52.0,0.0033900193343470164,-15.199999999999998,-9.912732697240942
110,17.0,0.001161479646270891,-0.7000000000000004,0.6317868614083211
111,19.0,0.0013688867256860249,-0.9000000000000006,0.06317868614083211
112,21.0,0.0014158989970383118,-1.1000000000000005,0.1857492604388158
113,21.0,0.0014091829580138437,-1.1000000000000005,0.5361570013211772
114,27.0,0.0017844910071289632,-1.700000000000001,0.6861254425331476
115,24.0,0.001597627105184074,-1.4000000000000008,0.06861254425331476
116,17.0,0.0011579240958781156,-0.7000000000000004,0.0068612544253314756
117,15.0,0.0010437514370096324,-0.5000000000000002,0.0006861254425331031
118,57.0,0.003935598719181144,-4.699999999999996,0.8448625888581788
119,24.0,0.002394465351699182,-12.4,-9.925553036638867
120,26.0,0.002582119376256742,-1.600000000000001,0.9122386445592316
121,41.0,0.003954561652335542,-3.1000000000000014,1.010161473712094
122,16.0,0.0016450344373879489,-0.6000000000000003,0.10101614737120934
123,16.0,0.0016770343868302007,-0.6000000000000003,0.0101016147371209
124,4.0,0.0003464685883045604,-10.4,-9.193947364503558
125,33.0,0.0021925891278442577,-2.3000000000000016,0.0010101614737121345
126,22.0,0.0014830593845545081,-1.2000000000000006,0.00010101614737123565
