steps,time,reward,delta,converged
1,0.0011342204297761782,-0.71875,5.0,False
2,0.003257673864482058,-0.30624999999999997,5.0,False
3,0.002916341070431372,-0.32,5.0,False
4,0.0018915525661213906,-0.5714285714285714,5.0,False
5,0.002114367029207642,-0.55,5.0,False
6,0.0011650351957541716,-0.9249999999999999,4.975,False
7,0.002505872583242308,-0.4807692307692308,2.5,False
8,0.0014249854025365494,-0.8615384615384615,2.5,False
9,0.0025046873997780494,-0.4807692307692308,4.975,False
10,0.002498366422514664,-0.55,4.975,False
11,0.0009761959881871007,-1.09,4.93210390625,False
12,0.0015470592838937591,-0.71875,5.0,False
13,0.003940734513435018,-0.34146341463414637,5.0,False
14,0.0016122443657877739,-0.71875,1.25,False
15,0.0004950115635438124,-2.08,3.693489453125,False
16,0.006003743598739675,-0.2596774193548386,5.0,False
17,0.0016497751707902353,-0.6823529411764706,2.4875000000000003,False
18,0.0006806902824791905,-1.5142857142857142,4.975,False
19,0.004276536451470747,-0.325,2.5,False
20,0.001993873392621026,-0.6210526315789474,4.9625,False
21,0.0039419196968992765,-0.34146341463414637,2.4812499999999997,False
22,0.0018354538897256134,-0.6210526315789474,1.8467447265625,False
23,0.00145263967988285,-0.76,1.2406249999999996,False
24,0.012147733890287782,-0.18534482758620668,3.725,False
25,0.0017540713020025578,-0.65,4.9625,False
26,0.0012578745554492343,-0.8615384615384615,0.625,False
27,0.004573227341097663,-0.32,5.0,False
28,0.0016659726757097815,-0.76,5.0,False
29,0.003324044129840331,-0.4193548387096775,5.0,False
30,0.002222613771664328,-0.5304347826086957,4.95125,False
31,0.0010706155917432625,-1.0,4.84835318460083,False
32,0.0033121922965619888,-0.3911764705882353,5.0,False
33,0.0022091816945248866,-0.5304347826086957,2.5,False
34,0.0013554546480918361,-0.8071428571428572,0.6203124999999998,False
35,0.0007826160472177435,-1.3375,4.864708410632324,False
36,0.0012657757774832135,-0.8615384615384615,2.5,False
37,0.0010627143701640307,-1.0,4.958125,False
38,0.002404736940661678,-0.496,4.950450390625,False
39,0.002759896873158141,-0.4807692307692308,3.068489453125,False
40,0.0025331317997370206,-0.3675675675675676,0.92337236328125,False
41,0.002803748655878735,-0.4,2.4752251953125,False
42,0.006105669363932975,-0.23199999999999987,4.975,False
43,0.002429230729376286,-0.496,3.71875,False
44,0.0016047382046053826,-0.76,1.8624999999999998,False
45,0.0013341213484636683,-0.8615384615384615,1.859375,False
46,0.0025726379099069163,-0.4807692307692308,2.4790625,False
47,0.0020803917741432087,-0.5714285714285714,5.0,False
48,0.0015853802110541437,-0.71875,4.838012443240936,False
49,0.0034852290605158487,-0.40937500000000004,2.5,False
50,0.0014826643237029202,-0.8071428571428572,3.6114848075324275,False
51,0.0030818716732028406,-0.43000000000000005,0.9312500000000004,False
52,0.0010445415591675555,-1.09,4.912230314605713,False
53,0.0011097266415163176,-1.0,5.0,False
54,0.001103010602946597,-1.0,2.419006221620468,False
55,0.0015284914115909487,-0.8071428571428572,4.709888096839904,False
56,0.001859947677985474,-0.65,0.4656250000000002,False
57,0.001818861323499732,-0.65,4.94890625,False
58,0.0013044917659499333,-0.8615384615384615,1.5342447265625,False
59,0.001987157353596558,-0.595,3.1,False
60,0.004765227037751174,-0.30624999999999997,5.0,False
61,0.009832675820234726,-0.19999999999999982,5.0,False
62,0.0020100708975405723,-0.595,4.89698125,False
63,0.00123180052241878,-1.0,4.851689526857605,False
64,0.0010105663045578694,-1.2000000000000002,4.513137617807487,False
65,0.0007786654359733802,-1.5142857142857142,3.083125,False
66,0.003610463430050004,-0.3828571428571429,4.8926875,False
67,0.0023992060851014685,-0.5125000000000001,4.951515625,False
68,0.012465363017327036,-0.19082568807339428,0.23281249999999964,False
69,0.0046474988284899155,-0.3538461538461539,4.9040640625,False
70,0.0027843906614180014,-0.4807692307692308,1.5415625,False
71,0.003377772440217086,-0.3911764705882353,0.3125,False
72,0.0013001460938539822,-0.8615384615384615,1.2376125976562502,False
73,0.002487304711848992,-0.496,0.9296875,False
74,0.0014972815847613674,-0.76,0.7707812499999998,False
75,0.00231466300874672,-0.6210526315789474,3.68862435546875,False
76,0.0014218249134501093,-0.9249999999999999,0.46484375,False
77,0.0029578224866781966,-0.496,4.85510095703125,False
78,0.0008722949178263661,-1.3375,0.38539062499999943,False
79,0.006916729810200195,-0.2499999999999999,5.0,False
80,0.0013846891702087305,-0.8615384615384615,0.19269531249999972,False
81,0.002655205680639483,-0.4807692307692308,0.09634765624999986,False
82,0.003079501306729071,-0.4193548387096775,1.25,False
83,0.001503207501173165,-0.76,0.11640624999999982,False
84,0.0020938238517373975,-0.5714285714285714,2.997621488832465,False
85,0.001597627105184074,-0.71875,3.6821421874999998,False
86,0.005317522461155022,-0.28333333333333327,5.0,False
87,0.0030676494734507287,-0.4193548387096775,0.31015625000000036,False
88,0.006204829700891423,-0.25714285714285706,1.5499999999999998,False
89,0.0015865653940636548,-0.71875,2.606139878620259,False
90,0.0027618721787803224,-0.4535714285714286,4.975,False
91,0.004544782941593439,-0.31521739130434784,0.76712236328125,False
92,0.0077740124065712735,-0.23561643835616422,1.3030699393101295,False
93,0.004195153864202439,-0.07317073170731711,0.5,False
94,0.0009635540327508352,-1.2000000000000002,0.3835611816406246,False
95,0.002430415912385797,-0.595,2.5,False
96,0.009016479578804137,-0.08690476190476175,0.3690625,False
97,0.00110380072510452,-1.0,4.9625,False
98,0.0026299217702216993,-0.5125000000000001,0.15507812500000018,False
99,0.0015071581119627808,-0.8071428571428572,2.3833796234760314,False
100,0.007963641736296267,-0.2253164556962024,4.907475653047468,False
101,0.00376730268862957,-0.3675675675675676,3.639076901611328,False
102,0.002687205630081735,-0.0645161290322581,0.18453125000000004,False
103,0.001536787694931263,-0.5304347826086957,0.058203125000000355,False
104,0.001687701037099032,-0.05769230769230772,0.09226562500000002,False
105,0.0011966400838900881,-0.65,1.1916898117380157,False
106,0.002259749515360454,-0.06857142857142862,0.04613281250000001,False
107,0.001132245124608744,-0.6823529411764706,0.7750000000000004,False
108,0.003949030796775332,-0.07659574468085105,0.023066406250000004,False
109,0.004945374901126343,-0.31063829787234043,2.5,False
110,0.0012602449219230039,-0.9249999999999999,3.99572732421875,False
111,0.004697671588473895,-0.07608695652173914,0.011533203125000002,False
112,0.004622214917617384,-0.325,4.62025,False
113,0.0005135794353918754,-2.08,0.1917805908203123,False
