step,reward,mean,median,std,max,min
0,-0.021428571428571446,-0.021428571428571446,-0.021428571428571446,0.0,-0.021428571428571446,-0.021428571428571446
1,-0.04210526315789475,-0.031766917293233096,-0.031766917293233096,0.010338345864661652,-0.021428571428571446,-0.04210526315789475
2,-0.052173913043478286,-0.0385692492099815,-0.04210526315789475,0.0127983476468438,-0.021428571428571446,-0.052173913043478286
3,-0.04210526315789475,-0.03945325269695981,-0.04210526315789475,0.011188952737502901,-0.021428571428571446,-0.052173913043478286
4,-0.02666666666666669,-0.036895935490901186,-0.04210526315789475,0.011238933039184497,-0.021428571428571446,-0.052173913043478286
5,-0.060714285714285735,-0.040865660528131946,-0.04210526315789475,0.013566684595194133,-0.021428571428571446,-0.060714285714285735
6,-0.021428571428571446,-0.03808893351390902,-0.04210526315789475,0.014283649632241917,-0.021428571428571446,-0.060714285714285735
7,-0.04500000000000002,-0.03895281682467039,-0.04210526315789475,0.013555215844347455,-0.021428571428571446,-0.060714285714285735
8,-0.03125000000000001,-0.0380969482885959,-0.04210526315789475,0.013007227910195124,-0.021428571428571446,-0.060714285714285735
9,-0.062068965517241406,-0.04049415001146045,-0.04210526315789475,0.014282449545436034,-0.021428571428571446,-0.062068965517241406
