step,reward,mean,median,std,max,min
0,-0.16149068322981366,-0.16149068322981366,-0.16149068322981366,0.0,-0.16149068322981366,-0.16149068322981366
1,-0.23026315789473684,-0.19587692056227524,-0.19587692056227524,0.034386237332461586,-0.16149068322981366,-0.23026315789473684
2,-0.38285714285714284,-0.2582036613272311,-0.23026315789473684,0.09250686879372944,-0.16149068322981366,-0.38285714285714284
3,-0.25,-0.2561527459954233,-0.24013157894736842,0.08019201544798545,-0.16149068322981366,-0.38285714285714284
4,-0.9249999999999999,-0.38992219679633866,-0.25,0.2769867710624498,-0.16149068322981366,-0.9249999999999999
5,-0.28679245283018867,-0.37273390613531365,-0.2683962264150943,0.25575752735532087,-0.16149068322981366,-0.9249999999999999
6,-0.595,-0.4044862052588402,-0.28679245283018867,0.24923203009528014,-0.16149068322981366,-0.9249999999999999
7,-0.375,-0.4008004296014852,-0.3308962264150943,0.23333907477662685,-0.16149068322981366,-0.9249999999999999
8,-0.76,-0.44071149297909795,-0.375,0.24726622744096635,-0.16149068322981366,-0.9249999999999999
9,-0.41935483870967744,-0.43857582755215585,-0.3789285714285714,0.23466482077836348,-0.16149068322981366,-0.9249999999999999
