step,reward,mean,median,std,max,min
0,-0.021428571428571446,-0.021428571428571446,-0.021428571428571446,0.0,-0.021428571428571446,-0.021428571428571446
1,-0.052173913043478286,-0.036801242236024864,-0.036801242236024864,0.01537267080745342,-0.021428571428571446,-0.052173913043478286
2,-0.04500000000000002,-0.03953416149068325,-0.04500000000000002,0.013133305009574657,-0.021428571428571446,-0.052173913043478286
3,-0.03125000000000001,-0.037463121118012435,-0.03812500000000001,0.011926038740151168,-0.021428571428571446,-0.052173913043478286
4,-0.03125000000000001,-0.03622049689440995,-0.03125000000000001,0.01095266085796524,-0.021428571428571446,-0.052173913043478286
5,-0.02666666666666669,-0.03462819185645274,-0.03125000000000001,0.010613411008131308,-0.021428571428571446,-0.052173913043478286
6,-0.02666666666666669,-0.033490831115054735,-0.03125000000000001,0.010213420558406898,-0.021428571428571446,-0.052173913043478286
7,-0.03125000000000001,-0.03321072722567289,-0.03125000000000001,0.009582479944510995,-0.021428571428571446,-0.052173913043478286
8,-0.04500000000000002,-0.03452064642282035,-0.03125000000000001,0.009764649011816014,-0.021428571428571446,-0.052173913043478286
9,-0.02666666666666669,-0.033735248447204984,-0.03125000000000001,0.009558513645565923,-0.021428571428571446,-0.052173913043478286
