step,reward,mean,median,std,max,min
0,-0.060714285714285735,-0.060714285714285735,-0.060714285714285735,0.0,-0.060714285714285735,-0.060714285714285735
1,-0.04500000000000002,-0.05285714285714288,-0.05285714285714288,0.007857142857142858,-0.04500000000000002,-0.060714285714285735
2,-0.052173913043478286,-0.05262939958592135,-0.052173913043478286,0.00642341004297619,-0.04500000000000002,-0.060714285714285735
3,-0.021428571428571446,-0.04482919254658387,-0.04858695652173915,0.014610778110858615,-0.021428571428571446,-0.060714285714285735
4,-0.02666666666666669,-0.041196687370600435,-0.04500000000000002,0.01495193114677773,-0.021428571428571446,-0.060714285714285735
5,-0.03529411764705883,-0.04021292575001017,-0.040147058823529425,0.013825307910219707,-0.021428571428571446,-0.060714285714285735
6,-0.038888888888888896,-0.04002377762699284,-0.038888888888888896,0.012808130606303073,-0.021428571428571446,-0.060714285714285735
7,-0.03125000000000001,-0.03892705542361874,-0.03709150326797386,0.01232727790569431,-0.021428571428571446,-0.060714285714285735
8,-0.021428571428571446,-0.03698277942416904,-0.03529411764705883,0.012857636313708476,-0.021428571428571446,-0.060714285714285735
9,-0.05769230769230771,-0.03905373225098291,-0.03709150326797386,0.013688920370724294,-0.021428571428571446,-0.060714285714285735
