step,reward,mean,median,std,max,min
0,-0.065625,-0.065625,-0.065625,0.0,-0.065625,-0.065625
1,-0.06333333333333337,-0.06447916666666668,-0.06447916666666668,0.0011458333333333182,-0.06333333333333337,-0.065625
2,-0.0725,-0.06715277777777778,-0.065625,0.0038950843506611417,-0.06333333333333337,-0.0725
3,-0.065625,-0.06677083333333333,-0.065625,0.003437499999999989,-0.06333333333333337,-0.0725
4,-0.06764705882352942,-0.06694607843137254,-0.065625,0.003094506160528209,-0.06333333333333337,-0.0725
5,-0.065625,-0.06672589869281045,-0.065625,0.002867467390280528,-0.06333333333333337,-0.0725
6,-0.0725,-0.06755077030812325,-0.065625,0.0033361990570832047,-0.06333333333333337,-0.0725
7,-0.0725,-0.06816942401960785,-0.06663602941176472,0.0035239286362039363,-0.06333333333333337,-0.0725
8,-0.06333333333333337,-0.0676320806100218,-0.065625,0.0036535175733942546,-0.06333333333333337,-0.0725
9,-0.06666666666666667,-0.06753553921568628,-0.06614583333333333,0.003478110659621511,-0.06333333333333337,-0.0725
