step,reward,mean,median,std,max,min
0,-0.07027027027027029,-0.07027027027027029,-0.07027027027027029,0.0,-0.07027027027027029,-0.07027027027027029
1,-0.0725,-0.07138513513513514,-0.07138513513513514,0.0011148648648648535,-0.07027027027027029,-0.0725
2,-0.07499999999999997,-0.07259009009009008,-0.0725,0.0019319546228835243,-0.07027027027027029,-0.07499999999999997
3,-0.06666666666666667,-0.07110923423423422,-0.07138513513513514,0.003062374682518208,-0.06666666666666667,-0.07499999999999997
4,-0.07317073170731707,-0.0715215337288508,-0.0725,0.002860502482073229,-0.06666666666666667,-0.07499999999999997
5,-0.06944444444444446,-0.07117535218144974,-0.07138513513513514,0.002723588997461658,-0.06666666666666667,-0.07499999999999997
6,-0.0738095238095238,-0.07155166241403176,-0.0725,0.002684751028379515,-0.06666666666666667,-0.07499999999999997
7,-0.07499999999999997,-0.07198270461227778,-0.07283536585365853,0.0027581667300071127,-0.06666666666666667,-0.07499999999999997
8,-0.065625,-0.07127629298869137,-0.0725,0.003279382075664071,-0.065625,-0.07499999999999997
9,-0.08035714285714286,-0.07218437797553652,-0.07283536585365853,0.004135272325780991,-0.065625,-0.08035714285714286
