steps,time,reward,delta,converged
1,0.026296452273527393,-2.818421052631579,50.0,False
2,0.018685600101889577,-2.427536231884058,25.0,False
3,0.004085326876520412,-0.9661016949152542,12.5,False
4,0.006203644517881912,-0.9791666666666666,6.25,False
5,0.0013021213981119217,4.05,3.125,False
6,0.0023201938638521824,1.8055555555555556,1.5625,False
7,0.004386363438243279,-0.9692307692307692,0.78125,False
8,0.0026860204470722238,1.525,0.390625,False
9,0.004154462569204043,-0.9692307692307692,0.1953125,False
10,0.0014241952794691315,3.590909090909091,0.09765625,False
11,0.002133329962816788,2.0606060606060606,0.048828125,False
12,0.0047525850823149085,-0.9692307692307692,0.0244140625,False
13,0.001497676645158208,3.590909090909091,0.01220703125,False
14,0.0027037981963076163,-0.9523809523809523,0.006103515625,False
15,0.0018650834736035904,2.4827586206896552,0.0030517578125,False
16,0.0014285409524745774,3.590909090909091,0.00152587890625,False
17,0.0016809849985293113,2.8846153846153846,0.000762939453125,False
18,0.0008521468025719514,6.769230769230769,0.0003814697265625,False
19,0.0010417761332064401,-0.875,0.00019073486328125,False
20,0.0014399977244465845,4.611111111111111,9.5367431640625e-05,False
21,0.00136612129790592,3.8095238095238093,4.76837158203125e-05,False
22,0.000909430662431987,6.214285714285714,2.384185791015625e-05,False
23,0.0010239983821520582,5.733333333333333,1.1920928955078125e-05,False
24,0.0010978748086927226,4.9411764705882355,5.9604644775390625e-06,False
25,0.0008478011295665056,6.769230769230769,2.9802322387695312e-06,False
26,0.0009734305604069959,5.733333333333333,1.4901161193847656e-06,False
27,0.0010998501129506622,4.9411764705882355,7.450580596923828e-07,False
28,0.0014155039370962186,-0.9090909090909091,3.725290298461914e-07,False
29,0.000842270274006296,6.769230769230769,1.862645149230957e-07,False
30,0.0009758009273355128,5.733333333333333,9.313225746154785e-08,False
31,0.000975010805632337,5.733333333333333,4.6566128730773926e-08,False
32,0.001719700985631789,6.214285714285714,2.3283064365386963e-08,False
33,0.0015312568393710535,6.769230769230769,1.1641532182693481e-08,False
34,0.0015486395277548581,6.769230769230769,5.820766091346741e-09,False
35,0.00189431799481099,6.769230769230769,2.9103830456733704e-09,False
36,0.0015498247121286113,6.769230769230769,1.4551915228366852e-09,False
37,0.0026386131139588542,2.740740740740741,7.275957614183426e-10,False
38,0.001735503430609242,6.769230769230769,3.637978807091713e-10,False
39,0.001709824458885123,6.769230769230769,1.8189894035458565e-10,False
40,0.001696392380836187,6.769230769230769,9.094947017729282e-11,False
41,0.0010951093809126178,6.769230769230769,4.547473508864641e-11,False
42,0.0010311094829376088,5.733333333333333,2.2737367544323206e-11,False
43,0.001022813197778305,5.733333333333333,1.1368683772161603e-11,False
44,0.0023577246683998965,-6.764705882352941,5.6843418860808015e-12,False
45,0.0014103681423875969,3.8095238095238093,2.8421709430404007e-12,False
46,0.0013060720084467903,-0.8947368421052632,1.4210854715202004e-12,False
47,0.0012412819887686055,-0.8888888888888888,7.105427357601002e-13,False
48,0.000995553980828845,6.769230769230769,3.552713678800501e-13,False
49,0.0018575773101474624,-0.9230769230769231,1.7763568394002505e-13,False
50,0.0012069116728525842,4.611111111111111,8.526512829121202e-14,False
51,0.001030714422086021,5.733333333333333,4.263256414560601e-14,False
52,0.0009204923735524062,6.769230769230769,2.1316282072803006e-14,False
53,0.0010160971596633317,5.733333333333333,1.4210854715202004e-14,False
54,0.0009252331055904506,6.214285714285714,7.105427357601002e-15,False
55,0.0019974289407400647,-0.92,0.0,False
56,0.0012171832622698275,4.9411764705882355,0.0,False
57,0.0008624183901702054,6.769230769230769,0.0,False
58,0.000931554082853836,6.769230769230769,0.0,False
59,0.0008620233293186175,6.769230769230769,0.0,False
60,0.0008553072893846547,6.769230769230769,0.0,False
61,0.001016887283185497,5.733333333333333,0.0,False
62,0.00121125734585803,-0.8888888888888888,0.0,False
63,0.0008580727189837489,6.769230769230769,0.0,False
64,0.0010480971086508362,5.3125,0.0,False
65,0.0014123434466455365,-0.9047619047619048,0.0,False
66,0.0016201455873670056,-0.92,0.0,False
67,0.001314368293606094,-0.8947368421052632,0.0,False
