steps,time,reward,delta,converged
1,0.010535926208614654,-22.33970546710641,0.7724731182795699,False
2,0.008847428379091582,-35.57130525908498,0.481559209157128,False
3,0.008749452838209493,-43.62026896354941,0.2956162384612804,False
4,0.008671625493235524,-48.76275317811112,0.18389838089313104,False
5,0.008661748926616752,-52.01798327706138,0.11393286514610776,False
6,0.008736020707605263,-54.04157678388327,0.07070415055681917,False
7,0.00855824250842474,-55.262846471002845,0.04378562059551633,False
8,0.008723773764995002,-55.989008098167645,0.026930330132706348,False
9,0.00858234133098179,-56.427789758996724,0.016325254321603422,False
10,0.008951724922606985,-56.705057702496994,0.01003161851556117,False
11,0.008798045545983513,-56.87376891922768,0.006119751911062954,False
12,0.009015330011646228,-56.97418864700901,0.0038309317080747474,False
13,0.008954885423928971,-57.0320215282595,0.002567842535373399,False
14,0.009363380219369333,-57.0647798390691,0.0017136409003050135,False
15,0.0090734042233791,-57.082752742701736,0.001136621464070453,False
16,0.008889700084225183,-57.09184727998863,0.0007491277793806872,False
17,0.00889049020955568,-57.095697114329475,0.0004893410255412678,False
18,0.009004663319693407,-57.09689544816702,0.0003198579426476611,False
19,0.011298002089091597,-57.097118248111286,0.0002079198419809858,False
20,0.012533758104709136,-57.09708141991497,0.00013511643916264138,False
21,0.008732860206283277,-57.097001064261065,8.705792989788241e-05,False
22,0.013878946478492082,-57.09686505224242,5.7065868078520765e-05,False
23,0.008726144140982939,-57.09671890940134,3.810229267370291e-05,False
24,0.008635279728068213,-57.09658177477323,2.412244049171397e-05,False
25,0.008713502135709206,-57.09647006242965,1.6187703556214128e-05,False
26,0.009032712768899387,-57.09639378460249,1.0819731936229093e-05,False
27,0.008884169206918813,-57.09635198388309,7.2181405212368155e-06,True
