steps,time,reward,delta,converged
1,0.010450987735676875,-22.731974460202686,0.771304347826087,False
2,0.010145999358417868,-38.45504620452195,0.5485338374291121,False
3,0.009157157508326463,-49.61468749308079,0.3839864814662634,False
4,0.008949354546615496,-57.90142363346115,0.2723021854953889,False
5,0.008557452383097797,-63.92225622582252,0.19221886311012246,False
6,0.008519921429936517,-68.251649825707,0.13584496747492372,False
7,0.0085566622577673,-71.28505866386863,0.09574114862403893,False
8,0.008777897350078945,-73.40207709565234,0.06719967300236496,False
9,0.008664514365268161,-74.87079224614439,0.04659628086059742,False
10,0.009040614022197246,-75.95696464021559,0.032534654171456345,False
11,0.008920514972082572,-76.73332893118969,0.0237944138598728,False
12,0.008961996551896334,-77.24593484090079,0.018360542839509886,False
13,0.008728119454307404,-77.59228581146952,0.014054694265229317,False
14,0.008854934569722417,-77.82474916473048,0.010702711067267168,False
15,0.008776317099421505,-77.9735808304754,0.008099824638476028,False
16,0.008832811060489831,-78.06017660328709,0.006099961023795453,False
17,0.00874629233689106,-78.1036042287403,0.00453813274829723,False
18,0.008963971865217246,-78.12129987217313,0.003378727026598527,False
19,0.008794094919334583,-78.12726556840387,0.0025000836278125105,False
20,0.008968712617196672,-78.12904547372324,0.0018463867716219662,False
21,0.008763675094144219,-78.12950463725618,0.001416163641744017,False
22,0.008946589107964087,-78.12824780861735,0.0010854833785302609,False
23,0.008598933962908006,-78.12589548148294,0.0008363595372789523,False
24,0.009046935024834113,-78.12287984445143,0.0006417615499073603,False
25,0.0085566622577673,-78.11976002915766,0.0004904099671331763,False
26,0.010914396241531676,-78.11715720549417,0.00037298449555644986,False
27,0.009555775737148053,-78.1154637365834,0.000282078525239815,False
28,0.009206145278763955,-78.11451375903542,0.0002162176649386227,False
29,0.009218392221374216,-78.11424040466616,0.00016418533412904113,False
30,0.009098688233926566,-78.11439101825097,0.00012652535663282283,False
31,0.009029157204917482,-78.11479792834176,9.993508131744822e-05,False
32,0.010482987811528233,-78.11525669847656,6.137406629508346e-05,False
33,0.00941394824047137,-78.1156811264592,4.422981205004506e-05,False
34,0.008710736697057797,-78.11603126563013,3.454186081924826e-05,False
35,0.008538094312520172,-78.11628808706024,2.685668892760118e-05,False
36,0.00859735371224346,-78.11647550042557,2.0939539347508695e-05,False
37,0.008717452762358135,-78.11660466401239,1.6340793737967818e-05,False
38,0.008717847825021607,-78.11668836946575,1.277739711741388e-05,False
39,0.00865621804930683,-78.11674171993545,9.95805676584638e-06,True
