step,reward,mean,median,std,max,min
0,-0.1,-0.1,-0.1,0.0,-0.1,-0.1
1,-0.1,-0.1,-0.1,0.0,-0.1,-0.1
2,-0.1,-0.10000000000000002,-0.1,1.3877787807814457e-17,-0.1,-0.1
3,-0.1,-0.1,-0.1,0.0,-0.1,-0.1
4,-0.1,-0.1,-0.1,0.0,-0.1,-0.1
5,-0.08842105263157891,-0.09807017543859649,-0.1,0.004315218903946977,-0.08842105263157891,-0.1
6,-0.1,-0.09834586466165414,-0.1,0.004051787544453391,-0.08842105263157891,-0.1
7,-0.1,-0.09855263157894736,-0.1,0.0038293768975934993,-0.08842105263157891,-0.1
8,-0.1,-0.09871345029239766,-0.1,0.0036389120903167482,-0.08842105263157891,-0.1
9,-0.1,-0.09884210526315788,-0.1,0.0034736842105263276,-0.08842105263157891,-0.1
