steps,time,reward,delta,converged
1,0.010176419183608232,-21.545147151016796,0.7747368421052632,False
2,0.009702343985804163,-30.29282850051224,0.3461385041551247,False
3,0.009062342468762807,-33.95420929649122,0.1523813967050591,False
4,0.009308071446291422,-35.575569548098805,0.06801224054450168,False
5,0.009977307600532725,-36.29819428480492,0.030252537336587948,False
6,0.009385108665938446,-36.605275282309336,0.013488160541070937,False
7,0.009714590928414424,-36.73340202667756,0.006006152790034719,False
8,0.009737899625637425,-36.786294562150445,0.0026477702958466465,False
9,0.00963083764346706,-36.80862058820403,0.0011526438215157253,False
10,0.009062737531429832,-36.818584385646616,0.0005105026117283307,False
11,0.009007428758348368,-36.823003133024365,0.0002251376980536013,False
12,0.009007033695684896,-36.82477723412909,9.868042343780248e-05,False
13,0.009475578016186148,-36.825543691457874,4.338472705289753e-05,False
14,0.009423824807090142,-36.825843397405485,1.9187638544582164e-05,False
15,0.009436466812363875,-36.825955696955084,8.345503003631682e-06,True
