step,reward,mean,median,std,max,min
0,-0.04210526315789475,-0.04210526315789475,-0.04210526315789475,0.0,-0.04210526315789475,-0.04210526315789475
1,-0.04210526315789475,-0.04210526315789475,-0.04210526315789475,0.0,-0.04210526315789475,-0.04210526315789475
2,-0.04500000000000002,-0.04307017543859651,-0.04210526315789475,0.0013645920338687789,-0.04210526315789475,-0.04500000000000002
3,-0.04761904761904764,-0.04420739348370929,-0.043552631578947384,0.002297036832652889,-0.04210526315789475,-0.04761904761904764
4,-0.04210526315789475,-0.04378696741854639,-0.04210526315789475,0.0022199402860267827,-0.04210526315789475,-0.04761904761904764
5,-0.02666666666666669,-0.04093358395989977,-0.04210526315789475,0.006694457772789457,-0.02666666666666669,-0.04761904761904764
6,-0.03125000000000001,-0.03955021482277123,-0.04210526315789475,0.007063694059378327,-0.02666666666666669,-0.04761904761904764
7,-0.02666666666666669,-0.037939771303258166,-0.04210526315789475,0.007862156215105755,-0.02666666666666669,-0.04761904761904764
8,-0.062068965517241406,-0.040620792882589636,-0.04210526315789475,0.010604166507360112,-0.02666666666666669,-0.062068965517241406
9,-0.03125000000000001,-0.03968371359433067,-0.04210526315789475,0.010445409083257175,-0.02666666666666669,-0.062068965517241406
